# Xi, RijLong, Xi, RijLat
2.250444190558925186e+02 8.724613017042213980e-03 2.250444190558925470e+02 -3.099302549296001873e-03
2.287336718273006113e+02 8.139714633677864672e-03 2.287336718273006113e+02 -4.839072535233097244e-03
2.324229245987086756e+02 5.874027332638933306e-03 2.324229245987086472e+02 -4.776053018915512108e-03
2.361121773701167399e+02 3.008524090008650974e-03 2.361121773701167967e+02 -1.193375409145538187e-03
2.398014301415248042e+02 1.398884678412403056e-03 2.398014301415248326e+02 4.607476022885990084e-03
2.434906829129328685e+02 8.731257635644436473e-04 2.434906829129328685e+02 1.131341982432356591e-02
2.471799356843409896e+02 1.622420611602621671e-05 2.471799356843410180e+02 1.859814296032457140e-02
2.508691884557490539e+02 -1.019632508671520187e-03 2.508691884557490823e+02 2.562175950166785052e-02
2.545584412271571182e+02 -6.815451374215111087e-04 2.545584412271571182e+02 2.922334364870524462e-02
2.582476939985651825e+02 6.843199876714530514e-04 2.582476939985652393e+02 2.878076885195337761e-02
2.619369467699733036e+02 1.809152600830940842e-03 2.619369467699733036e+02 2.579686144621680388e-02
2.656261995413813679e+02 2.562399783739700235e-03 2.656261995413813679e+02 2.178469268676803960e-02
2.693154523127894322e+02 3.056918075916326659e-03 2.693154523127893754e+02 1.681155558060576719e-02
2.730047050841974965e+02 3.531507021496869091e-03 2.730047050841974965e+02 1.061749020318231845e-02
2.766939578556055608e+02 3.608619819426827149e-03 2.766939578556055608e+02 4.059161712236442066e-03
2.803832106270136251e+02 2.275924876111638448e-03 2.803832106270136251e+02 -1.226140817975562413e-03
2.840724633984216894e+02 -5.312952728894156963e-04 2.840724633984217462e+02 -2.594210423688016534e-03
2.877617161698297537e+02 -3.347344175165813205e-03 2.877617161698298105e+02 7.171599571998420490e-04
2.914509689412378179e+02 -4.469804146693807240e-03 2.914509689412378748e+02 4.097975226466970405e-03
2.951402217126459391e+02 -4.584350171089254800e-03 2.951402217126459391e+02 4.231831229568465934e-03
2.988294744840540034e+02 -5.475636374830200603e-03 2.988294744840540034e+02 4.495328508504260225e-03
3.025187272554620677e+02 -6.608271295118650634e-03 3.025187272554620677e+02 5.477029501071502444e-03
3.062079800268701320e+02 -7.110245857319476108e-03 3.062079800268701888e+02 4.417929618668419572e-03
3.098972327982781962e+02 -7.231562379542078728e-03 3.098972327982782531e+02 1.487553408144669936e-03
3.135864855696863174e+02 -7.382671917618197077e-03 3.135864855696863174e+02 -1.592434200669418792e-03
3.172757383410943817e+02 -7.264594797251581679e-03 3.172757383410943817e+02 -3.748006123164553983e-03
3.209649911125024460e+02 -6.125512016180733460e-03 3.209649911125024460e+02 -5.124223501403747313e-03
3.246542438839105102e+02 -4.678771523228601042e-03 3.246542438839105671e+02 -6.644412168809532906e-03
3.283434966553185745e+02 -4.209203915215710412e-03 3.283434966553185745e+02 -8.443718506164245297e-03
3.320327494267266957e+02 -4.832149526652089987e-03 3.320327494267266957e+02 -9.273028958006702613e-03
3.357220021981347600e+02 -5.677880291703853513e-03 3.357220021981347600e+02 -7.957390202630271886e-03
3.394112549695428243e+02 -6.439941739005184546e-03 3.394112549695428243e+02 -4.477119645932617180e-03
3.431005077409508885e+02 -7.020347887675696535e-03 3.431005077409508885e+02 -3.201508492736057621e-04
3.467897605123590097e+02 -7.211822297758447783e-03 3.467897605123590097e+02 3.752560009178966018e-03
3.504790132837670740e+02 -7.967400823998087994e-03 3.504790132837670740e+02 6.587174094471089265e-03
3.541682660551750814e+02 -9.187390534403892806e-03 3.541682660551751383e+02 5.580740092377745043e-03
3.578575188265832026e+02 -9.825783512018047144e-03 3.578575188265832026e+02 1.132502691569201286e-03
3.615467715979912668e+02 -9.639152824745055026e-03 3.615467715979912668e+02 -3.013292178007756852e-03
3.652360243693992743e+02 -8.619129246126896321e-03 3.652360243693993311e+02 -4.121322566106660860e-03
3.689252771408074523e+02 -6.773040140731803951e-03 3.689252771408074523e+02 -4.660963260563548774e-03
3.726145299122155166e+02 -4.139769036813703736e-03 3.726145299122155166e+02 -6.484565326570376938e-03
3.763037826836235240e+02 -2.472128942748108831e-03 3.763037826836235809e+02 -7.672191932951246719e-03
3.799930354550316451e+02 -2.663288747567175464e-03 3.799930354550316451e+02 -7.228049897290898113e-03
3.836822882264396526e+02 -3.312946013435831647e-03 3.836822882264397094e+02 -4.642209924435176417e-03
3.873715409978477737e+02 -4.443596113833190447e-03 3.873715409978477737e+02 -1.617245978256262682e-03
3.910607937692558949e+02 -6.508754987742166112e-03 3.910607937692558949e+02 1.277731283506772795e-03
3.947500465406639023e+02 -8.165640638402639831e-03 3.947500465406639591e+02 4.708550085322314900e-03
3.984392993120720234e+02 -7.893504184954809252e-03 3.984392993120720234e+02 6.048725513244659034e-03
4.021285520834800309e+02 -6.476285224372704472e-03 4.021285520834800877e+02 1.905621982197370232e-03
