# z, TI
9.500000000000000000e+02 3.107428290736608261e-04
9.525000000000000000e+02 2.915834675072564758e-04
9.550000000000000000e+02 3.232577389153751474e-04
9.575000000000000000e+02 3.037505414233773065e-04
9.600000000000000000e+02 3.355763851747858113e-04
9.625000000000000000e+02 3.154226713528703670e-04
9.650000000000000000e+02 3.473448628460226316e-04
9.675000000000000000e+02 3.262970553347259743e-04
9.700000000000000000e+02 3.582449673354123681e-04
9.725000000000000000e+02 3.361072706364556144e-04
9.750000000000000000e+02 3.679965086865051821e-04
9.775000000000000000e+02 3.446248971463371181e-04
9.800000000000000000e+02 3.763583701406161591e-04
9.825000000000000000e+02 3.516618995065669078e-04
9.850000000000000000e+02 3.831294916439726686e-04
9.875000000000000000e+02 3.570748400839693251e-04
9.900000000000000000e+02 3.881486319640038035e-04
9.925000000000000000e+02 3.607730579339891454e-04
9.950000000000000000e+02 3.913116183284955367e-04
9.975000000000000000e+02 3.627951269044132595e-04
1.000000000000000000e+03 3.923425250005262935e-04
