# z, uu, uv, uw, vv, vw, ww, tke
1.325000000000000000e+02 5.184251623290885014e-02 1.144596110398035486e-02 -1.579901691011729656e-02 4.052474119382162843e-02 -6.462301665791780371e-03 2.817439910106244241e-02 6.027082826389645875e-02
1.350000000000000000e+02 5.149528544365702259e-02 1.125116087403015518e-02 -1.570328405377937470e-02 4.006632563063841634e-02 -6.315571143399222910e-03 2.804416623280356347e-02 5.980288865354950467e-02
1.375000000000000000e+02 5.114726608871827951e-02 1.103772903100453881e-02 -1.560699851404548887e-02 3.954461796506566346e-02 -6.169617386944822174e-03 2.791217226789434111e-02 5.930202816083914724e-02
1.400000000000000000e+02 5.073161490968335768e-02 1.075381493400721054e-02 -1.551049631710621143e-02 3.898333254161686495e-02 -6.023701690036480441e-03 2.777286745005042717e-02 5.874390745067532837e-02
1.425000000000000000e+02 5.026177463936399442e-02 1.042217651375459790e-02 -1.541555089555910092e-02 3.844279172376850046e-02 -5.880085813236931962e-03 2.763170924979209062e-02 5.816813780646229448e-02
1.450000000000000000e+02 4.978310633980402578e-02 1.008029236273310335e-02 -1.532071697410750978e-02 3.795386577690242069e-02 -5.738539783478073183e-03 2.749103390346266038e-02 5.761400301008455516e-02
1.475000000000000000e+02 4.936046719883815936e-02 9.755845292063391669e-03 -1.522576099100532432e-02 3.753111674926726954e-02 -5.599117347578061628e-03 2.734486007484408093e-02 5.711822201147474798e-02
1.500000000000000000e+02 4.901500246073820649e-02 9.486287328319169959e-03 -1.512983170518582450e-02 3.718774832658237883e-02 -5.461737186128533955e-03 2.718254745051154955e-02 5.669264911891606917e-02
1.525000000000000000e+02 4.868945761139445438e-02 9.260227602680663403e-03 -1.503043430381807537e-02 3.687943235787224244e-02 -5.326377305112562147e-03 2.700072102245683336e-02 5.628480549586176857e-02
1.550000000000000000e+02 4.835482262169329276e-02 9.026675515434137709e-03 -1.492971266387920978e-02 3.656627340569496010e-02 -5.195129301855485639e-03 2.680830944599536456e-02 5.586470273669181391e-02
1.575000000000000000e+02 4.801860226481276944e-02 8.763681483104522260e-03 -1.482978511497005415e-02 3.626764715205012951e-02 -5.067792761540554358e-03 2.661053093230445268e-02 5.544839017458367408e-02
1.600000000000000000e+02 4.765626829574270279e-02 8.502829374222246883e-03 -1.473062885002728722e-02 3.602012850400874294e-02 -4.942053468374213616e-03 2.641315509873741821e-02 5.504477594924443024e-02
1.625000000000000000e+02 4.730818144823340649e-02 8.275667583976454439e-03 -1.463189153224748844e-02 3.578624910016219712e-02 -4.817422490903664097e-03 2.621860998417935296e-02 5.465652026628747828e-02
1.650000000000000000e+02 4.700145020424377484e-02 8.076550494782399128e-03 -1.453276997603340955e-02 3.553695494931224247e-02 -4.694402219270066810e-03 2.602867934272868472e-02 5.428354224814234408e-02
1.675000000000000000e+02 4.671169164470250629e-02 7.895950511984042505e-03 -1.443338208288946593e-02 3.527170039106136690e-02 -4.573250903831765565e-03 2.584603207454538171e-02 5.391471205515463438e-02
1.700000000000000000e+02 4.639803080341342589e-02 7.750162300098841286e-03 -1.433466092341027093e-02 3.499182653228097295e-02 -4.454898046648940457e-03 2.567205706802084403e-02 5.353095720185761797e-02
1.725000000000000000e+02 4.601524152862005584e-02 7.638517081287540117e-03 -1.423698283423178654e-02 3.471930642121088401e-02 -4.338816702293525965e-03 2.550599858594096783e-02 5.312027326788595211e-02
1.750000000000000000e+02 4.559434217172850246e-02 7.537936834056234089e-03 -1.413979817512883361e-02 3.447197117320879162e-02 -4.224836688395708535e-03 2.534332326327722387e-02 5.270481830410726071e-02
1.775000000000000000e+02 4.519970363364253507e-02 7.429826985723819895e-03 -1.404130332738589247e-02 3.423854177168253465e-02 -4.113726821991042781e-03 2.517567228880060459e-02 5.230695884706283716e-02
1.800000000000000000e+02 4.484348317672115503e-02 7.305473807656618496e-03 -1.394175867868295560e-02 3.399126488816835157e-02 -4.005381712686407851e-03 2.499864760274892253e-02 5.191669783381921283e-02
1.825000000000000000e+02 4.453377396006388128e-02 7.196039126539609948e-03 -1.384119077381463364e-02 3.375158878345300983e-02 -3.899718786353088915e-03 2.481284530182037429e-02 5.154910402266862923e-02
1.850000000000000000e+02 4.425856361280697954e-02 7.110030272532280420e-03 -1.374027108256704530e-02 3.352530657099458966e-02 -3.795528197896943026e-03 2.461716548016376974e-02 5.120051783198266426e-02
1.875000000000000000e+02 4.400590310278330169e-02 7.024655815258833841e-03 -1.364029210885082943e-02 3.328037610393422968e-02 -3.692593384644323427e-03 2.441544654790360827e-02 5.085086287731056809e-02
1.900000000000000000e+02 4.374216902406526802e-02 6.923534778070190160e-03 -1.354051945015765507e-02 3.302052872777035825e-02 -3.590184571853178696e-03 2.421670419384094539e-02 5.048970097283828756e-02
1.925000000000000000e+02 4.343307083979872779e-02 6.787934394977363124e-03 -1.343987096724297628e-02 3.276486909506955147e-02 -3.487877053802204783e-03 2.402685064633024864e-02 5.011239529059927089e-02
1.950000000000000000e+02 4.310859514295575790e-02 6.617355095069501862e-03 -1.333788311328237136e-02 3.253653077282876033e-02 -3.385603916003358284e-03 2.384537769478199676e-02 4.974525180528325402e-02
1.975000000000000000e+02 4.280523701798302771e-02 6.440785707021146576e-03 -1.323585829142001798e-02 3.232447958872905480e-02 -3.285944189659615114e-03 2.367175160287442182e-02 4.940073410479325217e-02
2.000000000000000000e+02 4.251983517611692548e-02 6.261073857286443035e-03 -1.313538818444765811e-02 3.208993099992794862e-02 -3.189970049574418660e-03 2.350533326181079505e-02 4.905754971892783284e-02
2.025000000000000000e+02 4.223383366521373666e-02 6.055558547162907812e-03 -1.303442602130938655e-02 3.181601080265846621e-02 -3.096149287523319252e-03 2.334599495901023766e-02 4.869791971344122200e-02
2.050000000000000000e+02 4.195650334236934731e-02 5.842694448467229337e-03 -1.293257447802455967e-02 3.151312006997224885e-02 -3.003706054048285029e-03 2.319331196858443953e-02 4.833146769046301611e-02
2.075000000000000000e+02 4.168632956169938952e-02 5.667707169383534235e-03 -1.283099382531795521e-02 3.119500993073505771e-02 -2.913620022765126601e-03 2.304928792719043371e-02 4.796531370981244047e-02
2.100000000000000000e+02 4.142265403673119767e-02 5.528767209992231473e-03 -1.273003268903411152e-02 3.085516681834769154e-02 -2.827353536748323636e-03 2.291418515051730012e-02 4.759600300279809293e-02
2.125000000000000000e+02 4.115571677656681970e-02 5.407299457304142430e-03 -1.262862661272877787e-02 3.049449859671799629e-02 -2.743125803302766223e-03 2.278593874951456016e-02 4.721807706139968808e-02
2.150000000000000000e+02 4.086800579374102321e-02 5.305882240906777646e-03 -1.252669241790363951e-02 3.012197011468033606e-02 -2.661037768570552031e-03 2.266267333629001096e-02 4.682632462235568338e-02
2.175000000000000000e+02 4.059034118391501716e-02 5.224685411739520696e-03 -1.242503446917502148e-02 2.977632529001279088e-02 -2.580092002056517259e-03 2.253894570144115289e-02 4.645280608768448394e-02
2.200000000000000000e+02 4.034413679232218969e-02 5.133069854225628253e-03 -1.232397898470040734e-02 2.947744289711337271e-02 -2.499875939686925855e-03 2.241074586216931439e-02 4.611616277580243839e-02
2.225000000000000000e+02 4.007942714408033874e-02 5.010497220707152248e-03 -1.222243520271568129e-02 2.920379705107782956e-02 -2.420290990020335532e-03 2.227706022622904028e-02 4.578014221069360429e-02
2.250000000000000000e+02 3.976201333611290023e-02 4.851506513230120950e-03 -1.212062370710051754e-02 2.893447409797672565e-02 -2.342482138217642090e-03 2.213983130058629414e-02 4.541815936733795828e-02
2.275000000000000000e+02 3.939451601592541818e-02 4.641944543281046297e-03 -1.201917908531844464e-02 2.867205315514303327e-02 -2.266840906821388380e-03 2.200105711545929932e-02 4.503381314326387885e-02
2.300000000000000000e+02 3.900788638424061011e-02 4.388351198149212720e-03 -1.191793717596327171e-02 2.842978511789803070e-02 -2.192920342225449914e-03 2.186141818670338591e-02 4.464954484442101162e-02
2.325000000000000000e+02 3.861595408255173029e-02 4.123923065187411717e-03 -1.181670478024805272e-02 2.820543586589080789e-02 -2.119650265709668076e-03 2.172382964711566666e-02 4.427260979777910416e-02
2.350000000000000000e+02 3.822349625957448260e-02 3.888516785077312035e-03 -1.171621560151897036e-02 2.799243498077684175e-02 -2.047725134575548861e-03 2.159161315573745327e-02 4.390377219804439402e-02
2.375000000000000000e+02 3.786512471925618933e-02 3.705312052472766685e-03 -1.161665780417967322e-02 2.778270532938348011e-02 -1.976751052390646624e-03 2.146414030858427233e-02 4.355598517861197089e-02
2.400000000000000000e+02 3.752818630008931261e-02 3.542241844194823647e-03 -1.151818131304784866e-02 2.756754380706913712e-02 -1.906600007314942537e-03 2.133906501786215701e-02 4.321739756251030684e-02
2.425000000000000000e+02 3.715948690769418916e-02 3.370968536459429191e-03 -1.142057105873408619e-02 2.737347928059632660e-02 -1.837661989561746980e-03 2.121383716701503996e-02 4.287340167765277960e-02
2.450000000000000000e+02 3.672002634926763154e-02 3.212984243162699070e-03 -1.132292809244509965e-02 2.721605502438810206e-02 -1.769518952790808362e-03 2.108826632361186434e-02 4.251217384863380244e-02
2.475000000000000000e+02 3.625586981732660530e-02 3.102105121862795863e-03 -1.122530292124849366e-02 2.706209437953643882e-02 -1.702970255127961557e-03 2.096413211572074886e-02 4.214104815629189649e-02
2.500000000000000000e+02 3.581383018724260126e-02 3.048357194657389836e-03 -1.112725062822618460e-02 2.687969548847914808e-02 -1.636723268819233017e-03 2.084144331449712395e-02 4.176748449510944011e-02
2.525000000000000000e+02 3.539432744108512302e-02 3.002036638610827007e-03 -1.103037296760896353e-02 2.665589588167349699e-02 -1.570692149242679464e-03 2.071849670064345242e-02 4.138436001170103795e-02
2.550000000000000000e+02 3.497982848797360350e-02 2.931001421825305941e-03 -1.093503798144188077e-02 2.642343563120514924e-02 -1.505694221467003503e-03 2.059193935910530113e-02 4.099760173914202693e-02
2.575000000000000000e+02 3.458970132511369339e-02 2.859318523138639195e-03 -1.084037193380127037e-02 2.619696715186408884e-02 -1.441621294190755876e-03 2.045973024466234830e-02 4.062319936082006699e-02
2.600000000000000000e+02 3.423851415499822026e-02 2.795229319117990916e-03 -1.074579022452417515e-02 2.595898753455242597e-02 -1.378161349031344117e-03 2.032070146356471096e-02 4.025910157655768207e-02
2.625000000000000000e+02 3.390709142521421832e-02 2.741219604064152465e-03 -1.065174470700451168e-02 2.573398396451789805e-02 -1.315028491364376691e-03 2.017167267649710299e-02 3.990637403311460968e-02
2.650000000000000000e+02 3.356508179394086799e-02 2.692127238397505617e-03 -1.055738814961027817e-02 2.554648636204595244e-02 -1.252005226926835657e-03 2.001102685684199092e-02 3.956129750641440568e-02
2.675000000000000000e+02 3.320570085085452344e-02 2.628679731795797222e-03 -1.046197533676282779e-02 2.536164062583900689e-02 -1.189378391041067849e-03 1.984252786702805221e-02 3.920493467186078607e-02
2.700000000000000000e+02 3.284677828196812255e-02 2.538655120859836800e-03 -1.036709899463672362e-02 2.514171306379499662e-02 -1.128047752895532671e-03 1.966794290515035126e-02 3.882821712545673348e-02
2.725000000000000000e+02 3.253643410406207442e-02 2.439656856169231981e-03 -1.027283172151765081e-02 2.490985046483762053e-02 -1.067561147659201997e-03 1.948917440559939929e-02 3.846772948724954538e-02
2.750000000000000000e+02 3.226430320309992689e-02 2.346664453464143880e-03 -1.017820873564733060e-02 2.470470025416901180e-02 -1.006699210302639891e-03 1.930915590787552621e-02 3.813907968257222725e-02
2.775000000000000000e+02 3.195933246184037152e-02 2.256462131887688148e-03 -1.008408081891082157e-02 2.452552940405895027e-02 -9.451742909472296474e-04 1.912959971684478899e-02 3.780723079137205539e-02
2.800000000000000000e+02 3.163506165456263231e-02 2.179020238810038413e-03 -9.990869608516788486e-03 2.435976943702699085e-02 -8.836690196246250713e-04 1.895166030959759620e-02 3.747324570059360621e-02
2.825000000000000000e+02 3.134494738619988258e-02 2.118831912910481424e-03 -9.899994486168536487e-03 2.419552546703349072e-02 -8.243446276967634568e-04 1.877376794816125460e-02 3.715712040069731048e-02
2.850000000000000000e+02 3.107710376656538237e-02 2.051814600864620541e-03 -9.810220625463019622e-03 2.400480639332263147e-02 -7.670752342147991228e-04 1.859549038940554178e-02 3.683870027464677954e-02
2.875000000000000000e+02 3.080757991173150093e-02 1.954299801509058396e-03 -9.720360769364604081e-03 2.377235752816716716e-02 -7.109565792545165328e-04 1.841820119368912240e-02 3.649906931679389177e-02
2.900000000000000000e+02 3.053132528391420270e-02 1.831632314153890974e-03 -9.629989502610285246e-03 2.351150520270946578e-02 -6.566514108461616282e-04 1.824068038595686586e-02 3.614175543629026544e-02
2.925000000000000000e+02 3.026891943743796262e-02 1.715748820109124721e-03 -9.539554039125918219e-03 2.324368364271427526e-02 -6.043943312740275922e-04 1.806160590087432793e-02 3.578710449051328291e-02
2.950000000000000000e+02 3.002734590715935500e-02 1.627233844100934614e-03 -9.449622407720729977e-03 2.298537906022058569e-02 -5.541232335017172092e-04 1.788297007652365350e-02 3.544784752195179189e-02
2.975000000000000000e+02 2.978584202252383337e-02 1.572638959912579446e-03 -9.360418617055358756e-03 2.276006325484383058e-02 -5.063746790116457116e-04 1.770634877202652974e-02 3.512612702469709858e-02
3.000000000000000000e+02 2.951216538691033009e-02 1.543333351638667868e-03 -9.270467701332109692e-03 2.255878068041735837e-02 -4.595886407023592004e-04 1.753502900721584309e-02 3.480298753727176925e-02
3.025000000000000000e+02 2.919863288561344236e-02 1.519654230020215822e-03 -9.180923212438530864e-03 2.235592530696239519e-02 -4.134192606160258781e-04 1.736951939289190991e-02 3.446203879273387199e-02
3.050000000000000000e+02 2.886692434610127825e-02 1.503135439048048630e-03 -9.092327127511548937e-03 2.214552796696717812e-02 -3.686387522876011539e-04 1.720818134704918748e-02 3.411031683005882192e-02
3.075000000000000000e+02 2.854776082904664919e-02 1.493862607891229205e-03 -9.003887354809185853e-03 2.192037280239900188e-02 -3.246374735878114525e-04 1.705170246638525525e-02 3.375991804891545489e-02
3.100000000000000000e+02 2.824306953429486441e-02 1.467697617107745342e-03 -8.913125158513423782e-03 2.166901755723697406e-02 -2.810635203800678286e-04 1.690162453214107477e-02 3.340685581183645836e-02
3.125000000000000000e+02 2.794388799878446891e-02 1.419419523854814884e-03 -8.820049823259734634e-03 2.139912106916508350e-02 -2.382913163491254564e-04 1.675794306983251214e-02 3.305047606889103401e-02
3.150000000000000000e+02 2.764619601502533303e-02 1.363969486407931109e-03 -8.725523311005485907e-03 2.112884127680540736e-02 -1.968253812846023883e-04 1.661876119789535908e-02 3.269689924486304800e-02
3.175000000000000000e+02 2.734749143059387808e-02 1.309344976636562900e-03 -8.630282961379544954e-03 2.086690964855302324e-02 -1.567445281571352436e-04 1.647802421519594870e-02 3.234621264717142675e-02
3.200000000000000000e+02 2.707522886645583743e-02 1.263221323643570412e-03 -8.534840452087331247e-03 2.061859754276146317e-02 -1.182705041323104999e-04 1.633102582979616135e-02 3.201242611950673445e-02
3.225000000000000000e+02 2.685209553363485449e-02 1.231088399205189712e-03 -8.438756345256761063e-03 2.037229448778959950e-02 -8.147613728193442721e-05 1.617834757354172023e-02 3.170136879748308711e-02
3.250000000000000000e+02 2.666949443379114729e-02 1.212287693128650439e-03 -8.341952902368044570e-03 2.011880662593944213e-02 -4.557033681365923745e-05 1.602074590627687242e-02 3.140452348300373092e-02
3.275000000000000000e+02 2.650887758035256475e-02 1.194828232447635568e-03 -8.244633369027398392e-03 1.987113901642063168e-02 -1.015607274011034113e-05 1.585869940912433898e-02 3.111935800294876597e-02
3.300000000000000000e+02 2.636634649407136599e-02 1.168808308500760224e-03 -8.147861201617610794e-03 1.964531370002555247e-02 2.460053733700515039e-05 1.569307912399202365e-02 3.085236965904446932e-02
3.325000000000000000e+02 2.623127825134329710e-02 1.122536671014277279e-03 -8.052339679055558683e-03 1.942655930121954533e-02 5.806242209944398731e-05 1.552632724329312819e-02 3.059208239792798531e-02
3.350000000000000000e+02 2.608702569079760641e-02 1.045832686158521072e-03 -7.957378657617367873e-03 1.920415830678966554e-02 9.053094552467852039e-05 1.535979485726624884e-02 3.032548942742676126e-02
3.375000000000000000e+02 2.591833538308505394e-02 9.495905005990648530e-04 -7.862117434784526154e-03 1.899614898161929716e-02 1.224491106025433248e-04 1.519479889038919708e-02 3.005464162754677496e-02
3.400000000000000000e+02 2.571488970746351604e-02 8.471770316533446150e-04 -7.767132747478066798e-03 1.881996387487364780e-02 1.539782053897305141e-04 1.503292717108774094e-02 2.978389037671245326e-02
3.425000000000000000e+02 2.548146176139301153e-02 7.404433886583203965e-04 -7.673461356084289135e-03 1.867708721196436467e-02 1.849403438103840538e-04 1.487361959488809129e-02 2.951608428412273027e-02
3.450000000000000000e+02 2.521890149506740911e-02 6.393130159255302862e-04 -7.581311348332728413e-03 1.855986244714080691e-02 2.153264084727444573e-04 1.471702885402298780e-02 2.924789639811559844e-02
3.475000000000000000e+02 2.493902951307491039e-02 5.471765719607189337e-04 -7.490046883704223717e-03 1.843725853700475467e-02 2.449950622507728092e-04 1.456388705543273238e-02 2.897008755275619699e-02
3.500000000000000000e+02 2.465632917294530504e-02 4.626284352967404692e-04 -7.398743724388887576e-03 1.829338441925982758e-02 2.743170632548748585e-04 1.441309647395447660e-02 2.868140503307980288e-02
3.525000000000000000e+02 2.436697335924352392e-02 3.961693714501349000e-04 -7.306447892309517710e-03 1.814520335373323578e-02 3.027919193164900751e-04 1.426256944943313058e-02 2.838737308120494601e-02
