z Tu Tv Tw
1.700000000000000000e+02 -5.959487630419553672e-08 1.737105365869550250e-07 -1.776034606888669850e-05
1.725000000000000000e+02 -5.542867484015586843e-08 1.664421799678968096e-07 -1.682241361424782798e-05
1.750000000000000000e+02 -5.225234754127161441e-08 1.577011693748762631e-07 -1.592372532793133282e-05
1.775000000000000000e+02 -4.538304462143839178e-08 1.485755857816237361e-07 -1.514570849086347193e-05
1.800000000000000000e+02 -3.803852428360162702e-08 1.403362825913587891e-07 -1.448875147229606282e-05
1.825000000000000000e+02 -3.419730033813429666e-08 1.339094809626987694e-07 -1.387959667653492277e-05
1.850000000000000000e+02 -3.187972375632330150e-08 1.278428598715025446e-07 -1.325183184246781291e-05
1.875000000000000000e+02 -3.336863371927840032e-08 1.243012346306332852e-07 -1.262777568349188773e-05
1.900000000000000000e+02 -3.641177531014835956e-08 1.223348269219782312e-07 -1.203360734135069845e-05
1.925000000000000000e+02 -3.686859307784077615e-08 1.204220611289036718e-07 -1.148903672690579422e-05
1.950000000000000000e+02 -3.637277164235978435e-08 1.190550495839963768e-07 -1.097016472291378100e-05
1.975000000000000000e+02 -3.796339223680254575e-08 1.161532088176649862e-07 -1.039556997456653859e-05
2.000000000000000000e+02 -4.012373745692476468e-08 1.096454243373544587e-07 -9.779017564229244879e-06
2.025000000000000000e+02 -4.102070607769264731e-08 1.014878317501260892e-07 -9.188089757176452389e-06
2.050000000000000000e+02 -3.867929268382855033e-08 9.341264371985222683e-08 -8.629959514318003965e-06
2.075000000000000000e+02 -3.515119129723541482e-08 8.659810256385322819e-08 -8.118930614759448661e-06
2.100000000000000000e+02 -3.141690700531561761e-08 7.973666915136295955e-08 -7.682368461245808291e-06
2.125000000000000000e+02 -2.846308510855094368e-08 7.501747510739384348e-08 -7.297775525708663211e-06
2.150000000000000000e+02 -2.343418145518049226e-08 7.011204027248671289e-08 -6.904778226329859137e-06
2.175000000000000000e+02 -1.962467922310715709e-08 6.549475528357357104e-08 -6.477578928697214247e-06
