# z, veer
8.575000000000000000e+02 2.419182749178665119e+02
8.600000000000000000e+02 2.416485110657704922e+02
8.625000000000000000e+02 2.419170339952480049e+02
8.650000000000000000e+02 2.416497071786539266e+02
8.675000000000000000e+02 2.419158793771382534e+02
8.700000000000000000e+02 2.416508172840061093e+02
8.725000000000000000e+02 2.419148106243492862e+02
8.750000000000000000e+02 2.416518417752307641e+02
8.775000000000000000e+02 2.419138273612023227e+02
8.800000000000000000e+02 2.416527810037822235e+02
8.825000000000000000e+02 2.419129292542402823e+02
8.850000000000000000e+02 2.416536352702749753e+02
8.875000000000000000e+02 2.419121160090627427e+02
8.900000000000000000e+02 2.416544048321230207e+02
8.925000000000000000e+02 2.419113873891578237e+02
8.950000000000000000e+02 2.416550898975333439e+02
8.975000000000000000e+02 2.419107432023861577e+02
9.000000000000000000e+02 2.416556906292380518e+02
9.025000000000000000e+02 2.419101833038412224e+02
9.050000000000000000e+02 2.416562071414902277e+02
9.075000000000000000e+02 2.419097075931169343e+02
9.100000000000000000e+02 2.416566395012532951e+02
9.125000000000000000e+02 2.419093160156832027e+02
9.150000000000000000e+02 2.416569877305765601e+02
9.175000000000000000e+02 2.419090085599815723e+02
9.200000000000000000e+02 2.416572518058572712e+02
9.225000000000000000e+02 2.419087852612233291e+02
9.250000000000000000e+02 2.416574316612618816e+02
9.275000000000000000e+02 2.419086461961708494e+02
9.300000000000000000e+02 2.416575271843356063e+02
9.325000000000000000e+02 2.419085914900357466e+02
9.350000000000000000e+02 2.416575382242642718e+02
9.375000000000000000e+02 2.419086213097688471e+02
9.400000000000000000e+02 2.416574645817643727e+02
9.425000000000000000e+02 2.419087358666327532e+02
9.450000000000000000e+02 2.416573060150503238e+02
9.475000000000000000e+02 2.419089354178194355e+02
9.500000000000000000e+02 2.416570622394737029e+02
9.525000000000000000e+02 2.419092202646004637e+02
9.550000000000000000e+02 2.416567329227350740e+02
9.575000000000000000e+02 2.419095907560257501e+02
9.600000000000000000e+02 2.416563176897002165e+02
9.625000000000000000e+02 2.419100472838022711e+02
9.650000000000000000e+02 2.416558161149702642e+02
9.675000000000000000e+02 2.419105902956824821e+02
9.700000000000000000e+02 2.416552277456002003e+02
9.725000000000000000e+02 2.419112202892091830e+02
9.750000000000000000e+02 2.416545520580797586e+02
9.775000000000000000e+02 2.419119377903568022e+02
9.800000000000000000e+02 2.416537884936153375e+02
9.825000000000000000e+02 2.419127433894510943e+02
9.850000000000000000e+02 2.416529364479269191e+02
9.875000000000000000e+02 2.419136377072578341e+02
9.900000000000000000e+02 2.416519952619719334e+02
9.925000000000000000e+02 2.419146214143011662e+02
9.950000000000000000e+02 2.416509642999793073e+02
9.975000000000000000e+02 2.419156906949970107e+02
1.000000000000000000e+03 2.416497291918472854e+02
