z Tu Tv Tw
3.425000000000000000e+02 5.931977579689374072e-06 -4.195233147697763342e-07 -1.922493991736566434e-06
3.450000000000000000e+02 5.152460522037927544e-06 -3.512032750336402212e-07 -1.664723857525821704e-06
3.475000000000000000e+02 4.444543729880478984e-06 -2.789336245541562584e-07 -1.426754540616543734e-06
3.500000000000000000e+02 3.792195918697416540e-06 -1.695499426205060368e-07 -1.229537772417715623e-06
3.525000000000000000e+02 3.168301756954860909e-06 -5.910256760444099147e-08 -1.045537356959918691e-06
3.550000000000000000e+02 2.634590349543941455e-06 2.706684705344741929e-08 -8.977567575519011006e-07
3.575000000000000000e+02 2.220137872518534813e-06 7.911082541340874999e-08 -7.602807153171726274e-07
3.600000000000000000e+02 1.914478483956827506e-06 1.053692243658588225e-07 -6.551652579173174746e-07
3.625000000000000000e+02 1.637013358731564910e-06 8.659526935161920391e-08 -5.565089278734766512e-07
3.650000000000000000e+02 1.394051943998419943e-06 4.893539418162617888e-08 -4.843379077406938229e-07
3.675000000000000000e+02 1.191332253574728300e-06 6.638805052716633831e-09 -4.133340691758654798e-07
3.700000000000000000e+02 1.034617704317497455e-06 -2.463966939103556720e-08 -3.638931582553687130e-07
3.725000000000000000e+02 9.167092221673556492e-07 -4.039709740482067193e-08 -3.113731892044980948e-07
3.750000000000000000e+02 8.113630583352460148e-07 -4.473069526511608210e-08 -2.770189575183607678e-07
3.775000000000000000e+02 7.234241734408897005e-07 -4.549265847799688433e-08 -2.371020272272625064e-07
3.800000000000000000e+02 6.399367590006477097e-07 -3.758889972687029657e-08 -2.124169050582481413e-07
3.825000000000000000e+02 5.672865977544461416e-07 -2.836558721810433808e-08 -1.809127377483351320e-07
3.850000000000000000e+02 4.900947970213565067e-07 -1.480613581179568386e-08 -1.622244501675595830e-07
3.875000000000000000e+02 4.214383679595812319e-07 -9.807484639168251406e-09 -1.372060389390694000e-07
3.900000000000000000e+02 3.478029849816266439e-07 -3.879640780724002875e-09 -1.229189619138075004e-07
3.925000000000000000e+02 2.824135466767074836e-07 -4.146392325310444302e-09 -1.028046714591012384e-07
3.950000000000000000e+02 2.205081109309503611e-07 -6.395456125574128242e-10 -9.232995518221345213e-08
3.975000000000000000e+02 1.740914518563840737e-07 1.499745042110589535e-09 -7.669571070624795269e-08
4.000000000000000000e+02 1.365391003787408509e-07 5.159873899174271803e-09 -7.027796450381211742e-08
4.025000000000000000e+02 1.141985759659291978e-07 5.823264177706733174e-09 -5.833966073366684749e-08
4.050000000000000000e+02 9.694403076991875080e-08 8.711215423318208455e-09 -5.492938784808403176e-08
4.075000000000000000e+02 9.219002720328717842e-08 7.308319152343756694e-09 -4.561391563836807813e-08
4.100000000000000000e+02 8.428999245779778279e-08 1.043263816882244965e-08 -4.406863049725134376e-08
4.125000000000000000e+02 8.490955380011655043e-08 8.649944868466264037e-09 -3.652975185258666460e-08
4.150000000000000000e+02 7.811886274566859578e-08 1.276538284855632757e-08 -3.633902309232918139e-08
4.175000000000000000e+02 7.946453607701186649e-08 1.050756571885358464e-08 -3.014148826484921152e-08
4.200000000000000000e+02 7.071323958598440680e-08 1.533217211999726817e-08 -3.086299774507708580e-08
4.225000000000000000e+02 7.116931718655905165e-08 1.373828506530116981e-08 -2.577901306409636245e-08
4.250000000000000000e+02 6.146606262973364841e-08 1.877216395769210084e-08 -2.698334332566544181e-08
4.275000000000000000e+02 6.205863718378168499e-08 1.770096727113923364e-08 -2.283700250615061105e-08
4.300000000000000000e+02 5.266231721634540045e-08 2.133577887661886046e-08 -2.400992962393467814e-08
4.325000000000000000e+02 5.393067070826873652e-08 2.066424511895092885e-08 -2.060800576721211909e-08
4.350000000000000000e+02 4.466642255920305857e-08 2.208831357393137292e-08 -2.135015773375303367e-08
4.375000000000000000e+02 4.481964119804615813e-08 2.125268033523752761e-08 -1.867588101395093347e-08
4.400000000000000000e+02 3.561535371545687580e-08 1.989080979001300988e-08 -1.867158793925959266e-08
4.425000000000000000e+02 3.395398750853928506e-08 1.904633635376740184e-08 -1.681843560599864962e-08
4.450000000000000000e+02 2.599064548576279767e-08 1.564216321412459314e-08 -1.584199787586972027e-08
4.475000000000000000e+02 2.310801643261584020e-08 1.532619689896819074e-08 -1.478959558941943076e-08
4.500000000000000000e+02 1.779642860810781623e-08 1.102206784935333368e-08 -1.286342904879511653e-08
4.525000000000000000e+02 1.488751537408461512e-08 1.139346820764330953e-08 -1.244121721573806749e-08
4.550000000000000000e+02 1.236137885598509491e-08 6.972210360345343158e-09 -9.905117290610113055e-09
4.575000000000000000e+02 9.593536231022881929e-09 7.933094616419112646e-09 -9.904915615135697495e-09
4.600000000000000000e+02 8.712169687896675102e-09 3.820537983756367182e-09 -7.235419210244943294e-09
4.625000000000000000e+02 5.890120417006983577e-09 5.123442167587199963e-09 -7.473821894170531416e-09
4.650000000000000000e+02 5.735760612424201347e-09 1.713045924134348807e-09 -5.042636309764898492e-09
4.675000000000000000e+02 3.206750341178121686e-09 3.022394082563550923e-09 -5.359294509122134349e-09
4.700000000000000000e+02 3.427732315230969284e-09 5.424193204817129153e-10 -3.367840894461744663e-09
4.725000000000000000e+02 1.548567342979367770e-09 1.673641327215591515e-09 -3.644170118857419098e-09
4.750000000000000000e+02 1.878800480881182099e-09 6.838433819211786458e-11 -2.147853110043329561e-09
4.775000000000000000e+02 6.492507395705615282e-10 9.458261047257109924e-10 -2.316086406892947849e-09
