# z, u, v, w, u_mag
1.500000000000000000e+02 5.925766588932362744e+00 4.112092373113675592e+00 1.128151806350313597e-07 7.212767385097537343e+00
1.525000000000000000e+02 5.952469279565447913e+00 4.107911905016293552e+00 1.208742982529333362e-06 7.232346143786707593e+00
1.550000000000000000e+02 5.979008426744084836e+00 4.103533481287951368e+00 -1.521091272901390048e-06 7.251725918643802338e+00
1.575000000000000000e+02 6.005133906523700382e+00 4.098745840629695714e+00 2.145365127005004752e-06 7.270581180439733338e+00
1.600000000000000000e+02 6.030725110300736880e+00 4.094114417396879091e+00 -1.854815819186743351e-06 7.289130141433355803e+00
1.625000000000000000e+02 6.056065094345121302e+00 4.089662019654491054e+00 1.485523222333710618e-06 7.307616565060871316e+00
1.650000000000000000e+02 6.081311128230450613e+00 4.085000973313949402e+00 -4.394929869910362830e-07 7.325952360636508232e+00
1.675000000000000000e+02 6.106496716899874500e+00 4.080023886130558886e+00 5.806562164477836476e-07 7.344106280883003990e+00
1.700000000000000000e+02 6.131021992989122538e+00 4.074441728688769082e+00 -2.388435847957219851e-07 7.361420112926357007e+00
1.725000000000000000e+02 6.154610031887960631e+00 4.068518276787810528e+00 3.340081007173363751e-07 7.377808998149281372e+00
1.750000000000000000e+02 6.177369850456255307e+00 4.062350999036592469e+00 -6.152594802735733626e-07 7.393415577978821318e+00
1.775000000000000000e+02 6.199486234598883705e+00 4.056385454837538873e+00 1.975208908392116406e-06 7.408636347615025208e+00
1.800000000000000000e+02 6.221045643677435955e+00 4.050830725132841259e+00 -1.245659229392042431e-06 7.423653983342691554e+00
1.825000000000000000e+02 6.242112780148930007e+00 4.045684935026461204e+00 1.402210298822863686e-06 7.438517228157815353e+00
1.850000000000000000e+02 6.262764468375022986e+00 4.040702665482910128e+00 -1.167169389276969023e-06 7.453153481391802337e+00
1.875000000000000000e+02 6.283085972766775384e+00 4.035603625921398319e+00 1.648913106662678453e-06 7.467480563532205906e+00
1.900000000000000000e+02 6.303332363924661230e+00 4.030517300962277005e+00 -1.395854452288507467e-06 7.481782448284516107e+00
1.925000000000000000e+02 6.323402404325134896e+00 4.025326140628692428e+00 1.361974584952743471e-06 7.495910118555013213e+00
1.950000000000000000e+02 6.342842499220878949e+00 4.019672725807226676e+00 -6.938362543958614185e-07 7.509288900589825566e+00
1.975000000000000000e+02 6.361923153700048239e+00 4.013892372293024202e+00 4.849228604268519064e-07 7.522326647383582809e+00
2.000000000000000000e+02 6.380652512576189928e+00 4.008007465223286658e+00 -3.727853221356593304e-07 7.535041494745107649e+00
2.025000000000000000e+02 6.398846417692280575e+00 4.001910192292374546e+00 9.331716965137886350e-07 7.547219399513160454e+00
2.050000000000000000e+02 6.416803309553815282e+00 3.995884395419162960e+00 -5.280548530416817456e-07 7.559262980943012522e+00
2.075000000000000000e+02 6.434142402906421587e+00 3.989707269619529484e+00 7.484468455631584298e-07 7.570729988457777893e+00
2.100000000000000000e+02 6.451061820167691252e+00 3.983615772334100580e+00 -3.168505306307896695e-07 7.581912240933311509e+00
2.125000000000000000e+02 6.467643022652361573e+00 3.977562685600939396e+00 5.026642355725363954e-07 7.592852638261128995e+00
2.150000000000000000e+02 6.484033909901244286e+00 3.971678550310424161e+00 -6.324373067483431124e-07 7.603744225823586333e+00
2.175000000000000000e+02 6.500098214561448096e+00 3.965926823302745596e+00 8.838642602771106100e-07 7.614450234044340959e+00
2.200000000000000000e+02 6.515460198094860544e+00 3.960170168780683841e+00 -3.880879498009351918e-07 7.624576667504819660e+00
2.225000000000000000e+02 6.530208086087061048e+00 3.954676039135448296e+00 6.865955796606963636e-07 7.634335611047587733e+00
2.250000000000000000e+02 6.544720001563565148e+00 3.949597366550856581e+00 -4.902523995465776617e-07 7.644127108881163757e+00
2.275000000000000000e+02 6.558984381806614472e+00 3.944902005643951437e+00 6.360028925517173846e-07 7.653922390181205238e+00
2.300000000000000000e+02 6.573011827821297892e+00 3.940297816954660970e+00 -2.230063944012060808e-07 7.663578235718377485e+00
2.325000000000000000e+02 6.586827866162495049e+00 3.935675972308112058e+00 4.393670090890320027e-07 7.673059800200853431e+00
2.350000000000000000e+02 6.600269043676615155e+00 3.930879737134891361e+00 -6.082077192993569041e-07 7.682145986424226969e+00
2.375000000000000000e+02 6.613286442595978087e+00 3.925745840455220570e+00 7.145046204716085982e-07 7.690711148890962079e+00
2.400000000000000000e+02 6.626124485584433899e+00 3.920390057879339363e+00 -7.689737303013095916e-07 7.699024867110206394e+00
2.425000000000000000e+02 6.638717712838012375e+00 3.914979133369449915e+00 1.159270390545387166e-06 7.707115834439542290e+00
2.450000000000000000e+02 6.651144432353383706e+00 3.909587655108716753e+00 -1.124875897381433485e-06 7.715088975054348097e+00
2.475000000000000000e+02 6.663360649862561047e+00 3.904278815407461689e+00 1.168744224875513416e-06 7.722937797145440264e+00
2.500000000000000000e+02 6.675202682893945472e+00 3.899214084989174989e+00 -9.604603716056873019e-07 7.730601615546711436e+00
2.525000000000000000e+02 6.686488524824139468e+00 3.894337669055717654e+00 1.180982971082864765e-06 7.737893426070987957e+00
2.550000000000000000e+02 6.697297788967927268e+00 3.889741254231570800e+00 -1.053333654885685221e-06 7.744926384349097859e+00
2.575000000000000000e+02 6.707928875792834589e+00 3.885346076019735584e+00 1.308013403667144994e-06 7.751917435908292298e+00
2.600000000000000000e+02 6.718385002605109513e+00 3.881031002876342839e+00 -1.197620632420983914e-06 7.758807813608869175e+00
2.625000000000000000e+02 6.728805069063317212e+00 3.876876709830545664e+00 1.318029126473771478e-06 7.765757572875967796e+00
2.650000000000000000e+02 6.739256257592013633e+00 3.872877557344933219e+00 -1.275927639166753817e-06 7.772821590624655386e+00
2.675000000000000000e+02 6.749442503603301446e+00 3.868965161347693194e+00 1.454999198855884330e-06 7.779708576108175677e+00
2.700000000000000000e+02 6.759352816141820597e+00 3.865177557807674802e+00 -1.334594032538456783e-06 7.786427168250290798e+00
2.725000000000000000e+02 6.769117807002119847e+00 3.861401452631133768e+00 1.372407036540829571e-06 7.793033880553638326e+00
2.750000000000000000e+02 6.778797532492887967e+00 3.857637606803688168e+00 -1.263533617855308807e-06 7.799581007461833693e+00
2.775000000000000000e+02 6.788246165004960808e+00 3.853757427154411719e+00 1.257256123360267453e-06 7.805878061054626116e+00
2.800000000000000000e+02 6.797515811929733864e+00 3.849933742666070469e+00 -1.052589710573818272e-06 7.812055493681200780e+00
2.825000000000000000e+02 6.806628057287589684e+00 3.846333714718420449e+00 1.097708710349888061e-06 7.818213898022708719e+00
2.850000000000000000e+02 6.815781601031295267e+00 3.842760754821466840e+00 -1.124023473189852351e-06 7.824428992057761434e+00
2.875000000000000000e+02 6.824829654354219066e+00 3.839228915576853751e+00 1.039244359003225095e-06 7.830579702496823558e+00
2.900000000000000000e+02 6.833727474442669703e+00 3.835837931278116564e+00 -7.825339320868854395e-07 7.836675559826703719e+00
2.925000000000000000e+02 6.842484171444114693e+00 3.832458835070526426e+00 7.909501667671468267e-07 7.842660923371226112e+00
2.950000000000000000e+02 6.851071495589450500e+00 3.829043734304787172e+00 -6.249108138928726628e-07 7.848487533079058664e+00
2.975000000000000000e+02 6.859588618007364857e+00 3.825786596102568105e+00 5.822517740123148984e-07 7.854336323790483299e+00
3.000000000000000000e+02 6.867759453915433632e+00 3.822684431930624793e+00 -2.270554841160343281e-07 7.859964133694862021e+00
3.025000000000000000e+02 6.875309934805777345e+00 3.819578197427800692e+00 8.926316010360915749e-08 7.865053356837754528e+00
3.050000000000000000e+02 6.882448257114456958e+00 3.816465001312642435e+00 2.781577779190215165e-07 7.869783930839664876e+00
3.075000000000000000e+02 6.889548719070805127e+00 3.813608546932702126e+00 -5.345279299568442185e-07 7.874610574605489965e+00
3.100000000000000000e+02 6.896370769928397593e+00 3.810792248521550185e+00 9.098889821592066352e-07 7.879217433077701394e+00
3.125000000000000000e+02 6.902724051263966487e+00 3.807972214358876339e+00 -1.233845031356171135e-06 7.883416246350867240e+00
3.150000000000000000e+02 6.908825601898223923e+00 3.805306230054003258e+00 1.730380289382798068e-06 7.887472770281692469e+00
3.175000000000000000e+02 6.914730014081923670e+00 3.802835195731093521e+00 -2.149100112770834581e-06 7.891454029109031154e+00
3.200000000000000000e+02 6.920383885993143913e+00 3.800457014919833565e+00 2.720080636352795648e-06 7.895263558094456791e+00
3.225000000000000000e+02 6.925708987615247558e+00 3.798210269294588937e+00 -3.263632941194548152e-06 7.898850943708214167e+00
3.250000000000000000e+02 6.930831940414662107e+00 3.796172799341953397e+00 4.090879995107104394e-06 7.902364159462187843e+00
3.275000000000000000e+02 6.935883343456477057e+00 3.794444015725526143e+00 -4.820088866354700844e-06 7.905965035499176174e+00
3.300000000000000000e+02 6.940618271426441943e+00 3.792799479642441352e+00 5.722414892106644695e-06 7.909330558427008384e+00
3.325000000000000000e+02 6.944947516212288896e+00 3.791177478858592131e+00 -6.651719263272769472e-06 7.912352537595381818e+00
3.350000000000000000e+02 6.949064490260767002e+00 3.789685469797816175e+00 7.792645373863356853e-06 7.915251938495739381e+00
3.375000000000000000e+02 6.953031829959005705e+00 3.788475373989757866e+00 -8.871916479434772572e-06 7.918156179807811057e+00
3.400000000000000000e+02 6.956748486260748265e+00 3.787406648517550600e+00 1.024322875858741900e-05 7.920908951782685392e+00
3.425000000000000000e+02 6.960240297036277113e+00 3.786525695967116967e+00 -1.162270269966457640e-05 7.923554873845576552e+00
3.450000000000000000e+02 6.963501492526177117e+00 3.785724446443623936e+00 1.317463759693714925e-05 7.926037006032002452e+00
3.475000000000000000e+02 6.966515228583628705e+00 3.784968696862336834e+00 -1.475759470150177142e-05 7.928324064172274532e+00
3.500000000000000000e+02 6.969279344356684724e+00 3.784223382318851581e+00 1.656136184273473313e-05 7.930397290630510909e+00
3.525000000000000000e+02 6.971883345555717426e+00 3.783645757684368505e+00 -1.844894143507287378e-05 7.932410264479546669e+00
3.550000000000000000e+02 6.974315006374970594e+00 3.783187309015426436e+00 2.051102882921771042e-05 7.934328958624238481e+00
3.575000000000000000e+02 6.976573339631837456e+00 3.782869871944661178e+00 -2.269079677749953698e-05 7.936162802755701406e+00
3.600000000000000000e+02 6.978699744006333638e+00 3.782554139692212658e+00 2.506701062517507217e-05 7.937881703409614076e+00
3.625000000000000000e+02 6.980700934496288923e+00 3.782305507345322226e+00 -2.756105754302176546e-05 7.939522686442286314e+00
3.650000000000000000e+02 6.982688465251862375e+00 3.782019037286358021e+00 3.025981712252820256e-05 7.941133810865643738e+00
3.675000000000000000e+02 6.984606064836488493e+00 3.781712723132170328e+00 -3.308287107413906795e-05 7.942674171986716658e+00
3.700000000000000000e+02 6.986399946428237584e+00 3.781250529988766207e+00 3.615544882825393622e-05 7.944031708351875665e+00
3.725000000000000000e+02 6.988113418315053060e+00 3.780919694743711368e+00 -3.939872497469096161e-05 7.945381229801879996e+00
3.750000000000000000e+02 6.989824516287527878e+00 3.780398858572724397e+00 4.283669183521913282e-05 7.946638427676642635e+00
3.775000000000000000e+02 6.991387017577519458e+00 3.779973776849419043e+00 -4.647734623211679790e-05 7.947810653593911923e+00
3.800000000000000000e+02 6.992934105532764733e+00 3.779405861161644342e+00 5.033783484747727778e-05 7.948901563753334898e+00
3.825000000000000000e+02 6.994314704079042322e+00 3.779094104377778596e+00 -5.441761118215275713e-05 7.949967951658702958e+00
3.850000000000000000e+02 6.995861482044698043e+00 3.778655457728593348e+00 5.872583016816404104e-05 7.951120358014174272e+00
3.875000000000000000e+02 6.997128400782886004e+00 3.778452183603803860e+00 -6.326578778036310365e-05 7.952138502618359972e+00
3.900000000000000000e+02 6.998812314761993392e+00 3.778030146087538732e+00 6.804197677605906499e-05 7.953419742892994471e+00
3.925000000000000000e+02 6.999970673902919494e+00 3.777772377960396888e+00 -7.307567115539124656e-05 7.954316663329509041e+00
3.950000000000000000e+02 7.001707431713141361e+00 3.777101351968986442e+00 7.835546586179960782e-05 7.955526480912030962e+00
3.975000000000000000e+02 7.002707132568750659e+00 3.776740391905656136e+00 -8.391352898664457553e-05 7.956234987695022909e+00
4.000000000000000000e+02 7.004570105860450369e+00 3.775863109339455015e+00 8.973217947847280176e-05 7.957458425680674630e+00
4.025000000000000000e+02 7.005381849667486449e+00 3.775583489203057308e+00 -9.583579634484872629e-05 7.958040308567046139e+00
4.050000000000000000e+02 7.007300183864527021e+00 3.774577349836949036e+00 1.022184317986175623e-04 7.959251852224464407e+00
4.075000000000000000e+02 7.007897242042672836e+00 3.774525195745016326e+00 -1.088939393308019322e-04 7.959752773811580084e+00
4.100000000000000000e+02 7.009887125156166299e+00 3.773443000438343908e+00 1.158690052023117782e-04 7.960991747163975951e+00
4.125000000000000000e+02 7.010235684272966949e+00 3.773683937946331390e+00 -1.231459782413711146e-04 7.961412866302886471e+00
4.150000000000000000e+02 7.012337143215279234e+00 3.772501053343105593e+00 1.307378974196281578e-04 7.962702834131377472e+00
4.175000000000000000e+02 7.012474958039357276e+00 3.773104859186119597e+00 -1.386496003269624508e-04 7.963110280208776537e+00
4.200000000000000000e+02 7.014807004325919415e+00 3.771806795994599781e+00 1.468884772405908709e-04 7.964549192253586263e+00
4.225000000000000000e+02 7.014777455833072217e+00 3.772839710103985222e+00 -1.554682838256994572e-04 7.965012382738135166e+00
4.250000000000000000e+02 7.017324447461955828e+00 3.771339700101919767e+00 1.643990041425201715e-04 7.966545396942084523e+00
4.275000000000000000e+02 7.016999539607049030e+00 3.772836775932661979e+00 -1.736910488672520564e-04 7.966968049819459274e+00
4.300000000000000000e+02 7.019692744753919911e+00 3.771009394359951639e+00 1.833555952193424916e-04 7.968475269254533089e+00
4.325000000000000000e+02 7.019016923297365373e+00 3.773056855590649405e+00 -1.934028048022845916e-04 7.968849141655215185e+00
4.350000000000000000e+02 7.021894795129689726e+00 3.770720396040083244e+00 2.038431876152773650e-04 7.970278468192573129e+00
4.375000000000000000e+02 7.020829386456837184e+00 3.773429443630085700e+00 -2.146792789304235809e-04 7.970622001191471462e+00
4.400000000000000000e+02 7.023926358657470281e+00 3.770442299745045744e+00 2.259210676093388842e-04 7.971936821036041287e+00
4.425000000000000000e+02 7.022363361244078561e+00 3.773919669748814432e+00 -2.375661474120866964e-04 7.972205272538954723e+00
4.450000000000000000e+02 7.025750559338774792e+00 3.770147210636748625e+00 2.496209589772597831e-04 7.973404603695449566e+00
4.475000000000000000e+02 7.023628151577206324e+00 3.774471239285762447e+00 -2.620777589188478412e-04 7.973580476580642618e+00
4.500000000000000000e+02 7.027420061474484392e+00 3.769778706955920100e+00 2.749376093160658648e-04 7.974701517638323800e+00
4.525000000000000000e+02 7.024572784910036560e+00 3.775075205441714932e+00 -2.881804440730659396e-04 7.974698470806750095e+00
4.550000000000000000e+02 7.028928962636100231e+00 3.769317572802190153e+00 3.018024883848614641e-04 7.975813276243667538e+00
4.575000000000000000e+02 7.025203152222334602e+00 3.775748928410852301e+00 -3.157723120575664988e-04 7.975572669100475132e+00
4.600000000000000000e+02 7.030297846158183539e+00 3.768783726865744921e+00 3.300796079760667302e-04 7.976767433900589843e+00
4.625000000000000000e+02 7.025597968025707907e+00 3.776466023153177254e+00 -3.446881449483522072e-04 7.976259935030154402e+00
4.650000000000000000e+02 7.031506581619161089e+00 3.768187549143827919e+00 3.595825115195531150e-04 7.977551149455309520e+00
4.675000000000000000e+02 7.025803043025363515e+00 3.777161997127331361e+00 -3.747260795798226340e-04 7.976770104017479213e+00
4.700000000000000000e+02 7.032523048157303336e+00 3.767538040563501944e+00 3.900970447441522333e-04 7.978140351117700035e+00
4.725000000000000000e+02 7.025838174764238886e+00 3.777808336509678178e+00 -4.056576461518031471e-04 7.977107122881993639e+00
4.750000000000000000e+02 7.033343737663076745e+00 3.766852797286184718e+00 4.213797903201976780e-04 7.978540236541275199e+00
4.775000000000000000e+02 7.025740006073902144e+00 3.778408755808728259e+00 -4.372262532008762588e-04 7.977305030527927165e+00
4.800000000000000000e+02 7.034000063547359183e+00 3.766168364567517024e+00 4.531651500994089785e-04 7.978795726775568475e+00
4.825000000000000000e+02 7.025595001535098305e+00 3.778959424361342023e+00 -4.691632163020055296e-04 7.977438165017543881e+00
4.850000000000000000e+02 7.034507618931725936e+00 3.765552208123196909e+00 4.851904752624792007e-04 7.978952381630045387e+00
4.875000000000000000e+02 7.025446454191125234e+00 3.779443498914007993e+00 -5.012200588302116733e-04 7.977536668258665031e+00
4.900000000000000000e+02 7.034869106817019713e+00 3.765037342333894088e+00 5.172277653763292498e-04 7.979028124197942162e+00
4.925000000000000000e+02 7.025296441118429769e+00 3.779861619749111501e+00 -5.331938370647665163e-04 7.977602662099643638e+00
4.950000000000000000e+02 7.035119194567705847e+00 3.764604156233838150e+00 5.490995191284662839e-04 7.979044230759617662e+00
4.975000000000000000e+02 7.025139939197579508e+00 3.780231575086156148e+00 -5.649303592243328431e-04 7.977640142657078215e+00
5.000000000000000000e+02 7.035306706838782453e+00 3.764219540428255240e+00 5.806714494064201156e-04 7.979028107796837688e+00
5.025000000000000000e+02 7.024979922896172901e+00 3.780570978611468291e+00 -5.963123417684001396e-04 7.977660070283892679e+00
5.050000000000000000e+02 7.035467590926776538e+00 3.763859445744555554e+00 6.118415453459681574e-04 7.979000095541522342e+00
5.075000000000000000e+02 7.024819259890440648e+00 3.780897352217833962e+00 -6.272516705931968596e-04 7.977673270796452165e+00
5.100000000000000000e+02 7.035621039410958844e+00 3.763508569934646442e+00 6.425338367548052380e-04 7.978969894605656421e+00
5.125000000000000000e+02 7.024658826952528301e+00 3.781221667598468894e+00 -6.576824231654325274e-04 7.977685714989303456e+00
5.150000000000000000e+02 7.035774363704689449e+00 3.763160062933612604e+00 6.726902428187732114e-04 7.978940719715543750e+00
5.175000000000000000e+02 7.024498581386917628e+00 3.781549480983687150e+00 -6.875526005988463925e-04 7.977699998731676345e+00
5.200000000000000000e+02 7.035929698218213346e+00 3.762809839602560658e+00 7.022633504500753803e-04 7.978912526181290765e+00
5.225000000000000000e+02 7.024337991156137662e+00 3.781884249310498713e+00 -7.168181799324342207e-04 7.977717292748006450e+00
5.250000000000000000e+02 7.036087309975817661e+00 3.762454879672325614e+00 7.312114672646575792e-04 7.978884125605724797e+00
5.275000000000000000e+02 7.024176746343492539e+00 3.782227800564189835e+00 -7.454389311879433370e-04 7.977738191675162405e+00
5.300000000000000000e+02 7.036246716064464835e+00 3.762093687368406769e+00 7.594951510422584583e-04 7.978854387610922139e+00
5.325000000000000000e+02 7.024014978852943791e+00 3.782580488662825591e+00 -7.733757244802075704e-04 7.977762980590061836e+00
5.350000000000000000e+02 7.036407250834186833e+00 3.761725791850307754e+00 7.870752893518251966e-04 7.978822504113701974e+00
5.375000000000000000e+02 7.023852942544267286e+00 3.782942165871694851e+00 -8.005892753385010106e-04 7.977791814140111626e+00
5.400000000000000000e+02 7.036568370754467949e+00 3.761350963672349668e+00 8.139123022220289471e-04 7.978787888562669295e+00
5.425000000000000000e+02 7.023690845661556104e+00 3.783312703376924713e+00 -8.270396068486541262e-04 7.977824815760099497e+00
5.450000000000000000e+02 7.036729680294453004e+00 3.760968980482668922e+00 8.399657362465818471e-04 7.978750088280254005e+00
5.475000000000000000e+02 7.023528840893376035e+00 3.783692068275160914e+00 -8.526857174096345729e-04 7.977862105442932616e+00
5.500000000000000000e+02 7.036890897711541193e+00 3.760579594003340631e+00 8.651939838241853083e-04 7.978708738742786188e+00
5.525000000000000000e+02 7.023367044551220850e+00 3.784080313982079780e+00 -8.774853405227986576e-04 7.977903812100982428e+00
5.550000000000000000e+02 7.037051819178092416e+00 3.760182529150316366e+00 8.895540769034347662e-04 7.978663531546585475e+00
5.575000000000000000e+02 7.023205550132209041e+00 3.784477564934745963e+00 -9.013947668723908081e-04 7.977950078272915135e+00
5.600000000000000000e+02 7.037212300020169842e+00 3.759777482843121188e+00 9.130015321297893244e-04 7.978614197316543866e+00
5.625000000000000000e+02 7.023044438189920413e+00 3.784884004918467770e+00 -9.243687072172407804e-04 7.978001063294962059e+00
5.650000000000000000e+02 7.037372236183960794e+00 3.759364118171304892e+00 9.354902269938134788e-04 7.978560486625937642e+00
5.675000000000000000e+02 7.022883782262210772e+00 3.785299866745622577e+00 -9.463601780231023757e-04 7.978056943638820009e+00
5.700000000000000000e+02 7.037531557211879729e+00 3.758942059585201889e+00 9.569722914876178411e-04 7.978502161550604654e+00
5.725000000000000000e+02 7.022723653285620316e+00 3.785725423729913608e+00 -9.673203960996995098e-04 7.978117912766212960e+00
