# z, TI
6.000000000000000000e+02 2.114811952247733760e-04
6.025000000000000000e+02 2.326761092209160499e-04
6.050000000000000000e+02 2.117185792381216141e-04
6.075000000000000000e+02 2.339066299228076341e-04
6.100000000000000000e+02 2.124993736238245867e-04
6.125000000000000000e+02 2.358806949339408213e-04
6.150000000000000000e+02 2.138333029662985304e-04
6.175000000000000000e+02 2.386799812415559409e-04
6.200000000000000000e+02 2.157374427069911542e-04
6.225000000000000000e+02 2.424102331797611495e-04
6.250000000000000000e+02 2.182395382490603215e-04
6.275000000000000000e+02 2.472045689923674369e-04
6.300000000000000000e+02 2.213829353585329801e-04
6.325000000000000000e+02 2.532288886123219992e-04
6.350000000000000000e+02 2.252342222361870729e-04
6.375000000000000000e+02 2.606912227464835996e-04
6.400000000000000000e+02 2.298944872901071280e-04
6.425000000000000000e+02 2.698534361879594153e-04
6.450000000000000000e+02 2.354459680558217626e-04
6.475000000000000000e+02 2.778399445176570060e-04
6.500000000000000000e+02 2.227276810619176477e-04
6.525000000000000000e+02 2.280092770998270980e-04
6.550000000000000000e+02 2.257397343550513521e-04
6.575000000000000000e+02 2.572715754556449924e-04
6.600000000000000000e+02 2.633553362644119877e-04
6.625000000000000000e+02 2.943204951377162426e-04
6.650000000000000000e+02 3.037057632351399450e-04
6.675000000000000000e+02 3.251024364998705558e-04
6.700000000000000000e+02 3.297148649891618890e-04
6.725000000000000000e+02 3.408037834193542196e-04
6.750000000000000000e+02 3.417226691926504361e-04
6.775000000000000000e+02 3.493475732433280376e-04
6.800000000000000000e+02 3.493470201982252143e-04
6.825000000000000000e+02 3.579572694122889207e-04
6.850000000000000000e+02 3.613757467993741193e-04
6.875000000000000000e+02 3.706673416362128433e-04
6.900000000000000000e+02 3.764223853918264792e-04
6.925000000000000000e+02 3.833442739846773203e-04
6.950000000000000000e+02 3.877716651328547430e-04
6.975000000000000000e+02 3.891004713410607164e-04
7.000000000000000000e+02 3.904921723978790546e-04
7.025000000000000000e+02 3.858522416035470152e-04
7.050000000000000000e+02 3.850068069452208417e-04
7.075000000000000000e+02 3.779799220120878475e-04
7.100000000000000000e+02 3.769772171609290156e-04
7.125000000000000000e+02 3.712633261944168952e-04
7.150000000000000000e+02 3.713547005529195576e-04
7.175000000000000000e+02 3.657504873441963836e-04
7.200000000000000000e+02 3.660551667076139180e-04
7.225000000000000000e+02 3.552409967980753899e-04
7.250000000000000000e+02 3.534608040937380936e-04
7.275000000000000000e+02 3.335985885980376599e-04
7.300000000000000000e+02 3.285180388825693931e-04
7.325000000000000000e+02 3.016660729775054082e-04
7.350000000000000000e+02 2.928099636503045129e-04
7.375000000000000000e+02 2.632266365545680390e-04
7.400000000000000000e+02 2.509267671022474486e-04
7.425000000000000000e+02 2.269916447032918193e-04
7.450000000000000000e+02 2.055609835463374768e-04
7.475000000000000000e+02 1.905344172175386095e-04
7.500000000000000000e+02 1.885990509571041111e-04
7.525000000000000000e+02 1.927768733662187811e-04
7.550000000000000000e+02 1.947501229927421748e-04
7.575000000000000000e+02 1.831286406207229315e-04
7.600000000000000000e+02 1.929796805719297278e-04
7.625000000000000000e+02 1.797146469921402905e-04
7.650000000000000000e+02 1.887649195251032063e-04
7.675000000000000000e+02 1.765320382477791536e-04
7.700000000000000000e+02 1.844260693025792587e-04
7.725000000000000000e+02 1.732909947063188214e-04
7.750000000000000000e+02 1.800820398007088184e-04
7.775000000000000000e+02 1.700232613294048068e-04
7.800000000000000000e+02 1.757787806743761063e-04
7.825000000000000000e+02 1.667665822941689869e-04
7.850000000000000000e+02 1.715676393202663697e-04
7.875000000000000000e+02 1.635083348367381503e-04
7.900000000000000000e+02 1.674948817265819036e-04
7.925000000000000000e+02 1.602167026810332590e-04
7.950000000000000000e+02 1.635821302633915517e-04
7.975000000000000000e+02 1.568776213048985704e-04
8.000000000000000000e+02 1.598250140770628614e-04
8.025000000000000000e+02 1.535001365544717410e-04
8.050000000000000000e+02 1.561999410390057662e-04
8.075000000000000000e+02 1.501054657014055124e-04
8.100000000000000000e+02 1.526748836372464585e-04
8.125000000000000000e+02 1.467163157095424620e-04
8.150000000000000000e+02 1.492210929189408792e-04
8.175000000000000000e+02 1.433521054644984818e-04
8.200000000000000000e+02 1.458203642702455421e-04
8.225000000000000000e+02 1.400283583980729872e-04
8.250000000000000000e+02 1.424666932761931275e-04
8.275000000000000000e+02 1.367576006991147095e-04
8.300000000000000000e+02 1.391638624121903085e-04
8.325000000000000000e+02 1.335500578966504937e-04
8.350000000000000000e+02 1.359213777418121698e-04
8.375000000000000000e+02 1.304135475457289040e-04
8.400000000000000000e+02 1.327505680361329161e-04
8.425000000000000000e+02 1.273531885778820681e-04
8.450000000000000000e+02 1.296616287497296262e-04
8.475000000000000000e+02 1.243717831557863886e-04
8.500000000000000000e+02 1.266622402206744489e-04
8.525000000000000000e+02 1.214705894770748060e-04
8.550000000000000000e+02 1.237574383831819972e-04
8.575000000000000000e+02 1.186506151964727138e-04
8.600000000000000000e+02 1.209502276255321375e-04
8.625000000000000000e+02 1.159138228718787359e-04
8.650000000000000000e+02 1.182425967830725823e-04
8.675000000000000000e+02 1.132640211234632946e-04
8.700000000000000000e+02 1.156364606455821735e-04
8.725000000000000000e+02 1.107073845403202226e-04
8.750000000000000000e+02 1.131344836522750133e-04
8.775000000000000000e+02 1.082523601685258288e-04
8.800000000000000000e+02 1.107409493770292484e-04
8.825000000000000000e+02 1.059097183465582543e-04
8.850000000000000000e+02 1.084623456026025860e-04
8.875000000000000000e+02 1.036924415341561025e-04
8.900000000000000000e+02 1.063079212324531117e-04
8.925000000000000000e+02 1.016155833381753531e-04
