# z, uu, uv, uw, vv, vw, ww, tke
1.500000000000000000e+02 2.252214311432549146e-02 4.091630624054333129e-03 -4.491208025095488193e-03 1.255360616082666289e-02 -6.186754923874958562e-04 6.105435069736177972e-03 2.059059217244416790e-02
1.525000000000000000e+02 2.195201214782394744e-02 3.891020015644956927e-03 -4.361448355074387835e-03 1.228691681939538850e-02 -5.711210807847178460e-04 5.968394666224144558e-03 2.010366181672174068e-02
1.550000000000000000e+02 2.139258237556271661e-02 3.633256771751394634e-03 -4.236114147231165653e-03 1.195638821069789151e-02 -5.267545252243974402e-04 5.845134528705154403e-03 1.959705255748288300e-02
1.575000000000000000e+02 2.085607987224422782e-02 3.377396550328426016e-03 -4.118803265433083373e-03 1.166047538662265057e-02 -4.889821600899672176e-04 5.727402690901819624e-03 1.912197897488434814e-02
1.600000000000000000e+02 2.034908470829639715e-02 3.171977810874249560e-03 -4.001874267638906579e-03 1.141059843746617536e-02 -4.461506991498798386e-04 5.615379734372902103e-03 1.868753144006773600e-02
1.625000000000000000e+02 1.993663380388422182e-02 3.019763994345208997e-03 -3.885520923209730831e-03 1.115248123664702024e-02 -4.091179405982275810e-04 5.506059355570224086e-03 1.829758719805073264e-02
1.650000000000000000e+02 1.957950576998436151e-02 2.856471649548630778e-03 -3.773443296738842722e-03 1.086806045957903338e-02 -3.730276632109974099e-04 5.390967821103057056e-03 1.791926702533322424e-02
1.675000000000000000e+02 1.910040369311677075e-02 2.628475492612465485e-03 -3.664064294373087401e-03 1.052449808245531533e-02 -3.402592012117111749e-04 5.276877885088585886e-03 1.745088983033033642e-02
1.700000000000000000e+02 1.858629987875923609e-02 2.416425695157066282e-03 -3.558354175675833807e-03 1.020445589603486899e-02 -3.079385702307169256e-04 5.163564077027805836e-03 1.697715992591095416e-02
1.725000000000000000e+02 1.813207156125383815e-02 2.243164089466445285e-03 -3.452666958429005499e-03 9.943071395538058410e-03 -2.752458206587194453e-04 5.049781886586555621e-03 1.656246242168922522e-02
1.750000000000000000e+02 1.771806155299623237e-02 2.112136563312356531e-03 -3.353286426589853313e-03 9.707161084874467438e-03 -2.445499852291849576e-04 4.933768631487206978e-03 1.617949563467895382e-02
1.775000000000000000e+02 1.732152536697597819e-02 2.004388397099322785e-03 -3.256393892987264217e-03 9.433037298641878607e-03 -2.135721336301786262e-04 4.802256225493011822e-03 1.577840944555543301e-02
1.800000000000000000e+02 1.691500211935919804e-02 1.917625033035031366e-03 -3.160998113893428909e-03 9.146270546104858998e-03 -1.817051629823326225e-04 4.675253469120056911e-03 1.536826306729205567e-02
1.825000000000000000e+02 1.652274718165015407e-02 1.866779047155284069e-03 -3.069431928286782147e-03 8.898701371510463198e-03 -1.534784868053768489e-04 4.554477747651387333e-03 1.498796315040600187e-02
1.850000000000000000e+02 1.617540827636789955e-02 1.842839219827461551e-03 -2.978633668276086874e-03 8.682100936301164959e-03 -1.247872385257320805e-04 4.442237063128229128e-03 1.464987313789864638e-02
1.875000000000000000e+02 1.576286910855040010e-02 1.769275863336987028e-03 -2.892720112624111092e-03 8.457955412158579475e-03 -1.008759443954972281e-04 4.331945558317185259e-03 1.427638503951308112e-02
1.900000000000000000e+02 1.531176628761726256e-02 1.656361982422388740e-03 -2.807324104155138438e-03 8.274297753096878164e-03 -7.767522640445070632e-05 4.229581967220273978e-03 1.390782300396720822e-02
1.925000000000000000e+02 1.485714973538075287e-02 1.523863607759971773e-03 -2.727005020173016263e-03 8.125123905739078944e-03 -5.770585663912120109e-05 4.132693829464698099e-03 1.355748373529226496e-02
1.950000000000000000e+02 1.438593948818682466e-02 1.402516113279493560e-03 -2.651026014329042196e-03 7.957231082806590083e-03 -3.896908117688672454e-05 4.036800533934861712e-03 1.318998555246413823e-02
1.975000000000000000e+02 1.386642034985484558e-02 1.307668146659265356e-03 -2.573303810551381965e-03 7.738601275666499510e-03 -1.852132153286935459e-05 3.946795789276496061e-03 1.277590870739891971e-02
2.000000000000000000e+02 1.341512731247958279e-02 1.243776270430493143e-03 -2.502338707908623866e-03 7.516648421378225621e-03 -8.280316597687741106e-07 3.857307689195095448e-03 1.239454171152645084e-02
2.025000000000000000e+02 1.302223577992530669e-02 1.208949563146758570e-03 -2.430148154094253447e-03 7.346748001293407389e-03 1.676747904874293196e-05 3.764391281700302152e-03 1.206668753145950790e-02
2.050000000000000000e+02 1.259231641684593547e-02 1.180504711786039152e-03 -2.359621276609084710e-03 7.167689633226738931e-03 3.309500785370236939e-05 3.671788167395645570e-03 1.171589710873415999e-02
2.075000000000000000e+02 1.226387619896584548e-02 1.176299269888636621e-03 -2.293024566471367487e-03 6.944034158157681366e-03 4.621084298927934699e-05 3.581095302158997327e-03 1.139450282964126274e-02
2.100000000000000000e+02 1.197753839475635719e-02 1.172378000401518190e-03 -2.225458672836870891e-03 6.686119896075889621e-03 5.951202028743574171e-05 3.490821810835655851e-03 1.107724005083395198e-02
2.125000000000000000e+02 1.165850268929378118e-02 1.146470451286330048e-03 -2.161422820720862014e-03 6.438125703941347325e-03 6.705572260047748827e-05 3.402693299128861041e-03 1.074966084618199542e-02
2.150000000000000000e+02 1.138640994594042680e-02 1.157459076721484856e-03 -2.100031208508498694e-03 6.264311990318062635e-03 7.457879153667599636e-05 3.317794518689740242e-03 1.048425822747411397e-02
2.175000000000000000e+02 1.108675448863972145e-02 1.155725234908525599e-03 -2.041710766053193935e-03 6.126887101014616074e-03 7.967333753326428581e-05 3.229823590725533749e-03 1.022173259018993585e-02
2.200000000000000000e+02 1.072667998502097389e-02 1.108304835373213155e-03 -1.984321083538838869e-03 5.974034587256507774e-03 8.671902295364660026e-05 3.138529464131297343e-03 9.919622018204388852e-03
2.225000000000000000e+02 1.036024767101662546e-02 1.041478183005595682e-03 -1.926959068696774621e-03 5.784311584571930238e-03 9.406302894161522831e-05 3.048023514418144765e-03 9.596291385003350230e-03
2.250000000000000000e+02 9.946638516668141264e-03 9.620218360956337778e-04 -1.870623718908453244e-03 5.609157991541360334e-03 1.017872159799695111e-04 2.959232537724252720e-03 9.257514522966877810e-03
2.275000000000000000e+02 9.548818294626877298e-03 8.945939929666609945e-04 -1.815470172236287967e-03 5.437987515798758768e-03 1.082475501733309203e-04 2.874009414333921191e-03 8.930407612379778412e-03
2.300000000000000000e+02 9.202078420599626996e-03 8.551231191144387494e-04 -1.762216820824738083e-03 5.268964401618345464e-03 1.136489043982956946e-04 2.790397502692078518e-03 8.630720162455024838e-03
2.325000000000000000e+02 8.893900722668709319e-03 8.224010464911397705e-04 -1.707834827282442075e-03 5.109398870610504934e-03 1.180882564588342292e-04 2.711555021054592573e-03 8.357427307166903629e-03
2.350000000000000000e+02 8.622640062718426798e-03 7.850972304658429242e-04 -1.655284352093502713e-03 4.977196304675868439e-03 1.214686509366318226e-04 2.638305068251356467e-03 8.119070717822826286e-03
2.375000000000000000e+02 8.366559259287791733e-03 7.693850170743079305e-04 -1.601147734566355689e-03 4.852950163254092508e-03 1.244637896246486575e-04 2.565564559707763856e-03 7.892536991124823181e-03
2.400000000000000000e+02 8.048746855002014353e-03 7.532970969392882967e-04 -1.548259563720564332e-03 4.701368911805005671e-03 1.273359430830562689e-04 2.492410009118714055e-03 7.621262887962866606e-03
2.425000000000000000e+02 7.728932363193195994e-03 7.331366045886542147e-04 -1.497828156578777598e-03 4.524276688767812568e-03 1.289956888531358225e-04 2.416289427401025446e-03 7.334749239681017871e-03
2.450000000000000000e+02 7.433137599784947654e-03 6.917464503411105674e-04 -1.448430474382153468e-03 4.336146770250186473e-03 1.298227439185334960e-04 2.340588134067947499e-03 7.054936252051540596e-03
2.475000000000000000e+02 7.206770803293951685e-03 6.573663882282785665e-04 -1.399232923178699755e-03 4.159014712348883813e-03 1.308719223454039794e-04 2.264205873466785049e-03 6.814995694554810274e-03
2.500000000000000000e+02 7.062102586086498567e-03 6.257988090479917965e-04 -1.350374317539221368e-03 3.996437382490143977e-03 1.322599680210484333e-04 2.185827609912358895e-03 6.622183789244499852e-03
2.525000000000000000e+02 6.950036015227216771e-03 5.983571076359220841e-04 -1.302265925672526845e-03 3.843575346720066836e-03 1.320749776359817277e-04 2.105630666797782616e-03 6.449621014372532678e-03
2.550000000000000000e+02 6.790309689829587131e-03 5.845334668782113663e-04 -1.253112446006733735e-03 3.741762316037286224e-03 1.318457720385373029e-04 2.026162078140741896e-03 6.279117042003807408e-03
2.575000000000000000e+02 6.593121705766476909e-03 5.568304448999424278e-04 -1.204984150120636931e-03 3.653849735925709507e-03 1.301801851524197399e-04 1.946109539640469366e-03 6.096540490666327999e-03
2.600000000000000000e+02 6.395272956689727895e-03 5.089131644064093284e-04 -1.155962038478249845e-03 3.535431552931632242e-03 1.287294158415006452e-04 1.868104181198848666e-03 5.899404345410104618e-03
2.625000000000000000e+02 6.210440350569244872e-03 4.631022886261804768e-04 -1.106902884233463679e-03 3.388236579382896026e-03 1.256316395693443883e-04 1.791484996040655208e-03 5.695080962996397836e-03
2.650000000000000000e+02 6.042877288584476078e-03 4.090497763833578649e-04 -1.057597989368501152e-03 3.235390107325663862e-03 1.231170747581938375e-04 1.717338719519565134e-03 5.497803057714852754e-03
2.675000000000000000e+02 5.869560647882305325e-03 3.283724193840962505e-04 -1.009511219266718543e-03 3.076557176183347588e-03 1.198716383859022917e-04 1.644690344438195281e-03 5.295404084251924097e-03
2.700000000000000000e+02 5.678301362035356736e-03 2.452140383524170544e-04 -9.621594023759131621e-04 2.933568400507627610e-03 1.168006398554311242e-04 1.574834689486180822e-03 5.093352226014582693e-03
2.725000000000000000e+02 5.460493946848352619e-03 2.007092224557107318e-04 -9.158275642909090557e-04 2.820994283995919508e-03 1.113897587370612575e-04 1.508584692370898775e-03 4.895036461607585668e-03
2.750000000000000000e+02 5.218938667969777803e-03 1.834190433030428872e-04 -8.713369974871927864e-04 2.697055152702011911e-03 1.068691827551857774e-04 1.445508593070841214e-03 4.680751206871315573e-03
