# Xi, RijLong, Xi, RijLat
1.838477631085023631e+03 7.953873916138798697e-03 1.838477631085023631e+03 -1.664676520567903370e-02
1.873832970144350838e+03 7.477404446084897315e-03 1.873832970144350838e+03 -2.552416840061635939e-02
1.909188309203678273e+03 2.523871819625212766e-03 1.909188309203678273e+03 -1.641378466255228111e-02
1.944543648263005707e+03 -2.398735912300692819e-04 1.944543648263005707e+03 -1.263870232322823750e-02
1.979898987322333141e+03 -4.835191000491438455e-03 1.979898987322333141e+03 -2.280007416004373871e-02
2.015254326381660348e+03 -9.617900205803190869e-03 2.015254326381660348e+03 -2.047592459349845823e-02
2.050609665440988010e+03 -9.163855517105639822e-03 2.050609665440988010e+03 -5.894089793058943094e-03
2.085965004500314990e+03 -9.163813053877803080e-03 2.085965004500314990e+03 -1.232668715706489648e-03
2.121320343559642424e+03 -8.461299021434630363e-03 2.121320343559642424e+03 -4.900354266211131259e-03
2.156675682618969859e+03 -4.211619316326180307e-03 2.156675682618969859e+03 -1.232834462009028444e-02
2.192031021678297293e+03 -1.584084306982582293e-03 2.192031021678297293e+03 6.443026071825026964e-03
2.227386360737624727e+03 1.395251625220476927e-05 2.227386360737624727e+03 -9.023973085660351445e-03
2.262741699796952162e+03 -1.534659357943223739e-03 2.262741699796952162e+03 -4.412812524439247786e-04
2.298097038856279596e+03 -7.688564663024916816e-04 2.298097038856279596e+03 -9.911276425450820521e-03
2.333452377915607030e+03 -1.785748451316736566e-03 2.333452377915607030e+03 -7.856626053241099264e-03
2.368807716974934010e+03 -5.595051728341393464e-03 2.368807716974934010e+03 -2.387557718247384532e-03
2.404163056034261444e+03 -6.939526410724318820e-03 2.404163056034261444e+03 -1.515116992973012527e-02
2.439518395093588879e+03 -6.723724183384381832e-03 2.439518395093588879e+03 -5.893725802293161425e-03
2.474873734152916313e+03 -6.429099301092628879e-03 2.474873734152916313e+03 -5.391392600674060030e-03
2.510229073212243748e+03 -2.684570287744532033e-03 2.510229073212243748e+03 -3.130306146040406782e-04
2.545584412271571182e+03 -1.451281556341769106e-03 2.545584412271571182e+03 4.172885001174866069e-03
2.580939751330898616e+03 1.615448933030338226e-04 2.580939751330898616e+03 -1.032588747676308448e-02
2.616295090390226051e+03 -7.851629202175841550e-04 2.616295090390226051e+03 6.347657449974245837e-03
2.651650429449553030e+03 7.030686446024965409e-04 2.651650429449553030e+03 1.628369538763036525e-03
2.687005768508880465e+03 1.544052525764626844e-04 2.687005768508880465e+03 -4.267540483724330778e-03
2.722361107568207899e+03 -2.038279268653950260e-03 2.722361107568207899e+03 -5.127653091272815072e-03
2.757716446627535333e+03 -6.173068745711337603e-03 2.757716446627535333e+03 -1.565796896779468941e-02
2.793071785686862768e+03 -8.698886336821214441e-03 2.793071785686862768e+03 -1.019129312847459612e-02
2.828427124746190202e+03 -9.518786972140228994e-03 2.828427124746190202e+03 -1.481711116046093533e-02
2.863782463805517637e+03 -9.620050350934095801e-03 2.863782463805517637e+03 -1.806466131258238975e-02
2.899137802864845071e+03 -8.567913590049087633e-03 2.899137802864845071e+03 -1.172987544743589287e-02
2.934493141924172050e+03 -9.433879188083893128e-03 2.934493141924172050e+03 -9.477342717563655775e-03
2.969848480983499485e+03 -5.995346337632981824e-03 2.969848480983499485e+03 2.799183254013317876e-04
3.005203820042826919e+03 -5.101311202553950909e-03 3.005203820042826919e+03 -9.218993696977222443e-03
3.040559159102154354e+03 -4.739630630823504754e-04 3.040559159102154354e+03 -4.002896696346613763e-03
3.075914498161481788e+03 -1.218457018985242706e-04 3.075914498161481788e+03 -4.747053182173279276e-03
3.111269837220809222e+03 3.085990122668661297e-04 3.111269837220809222e+03 -9.684195132733329145e-03
3.146625176280136657e+03 2.392548874944318369e-03 3.146625176280136657e+03 -1.872878558193341939e-02
3.181980515339463636e+03 2.294308282152419595e-03 3.181980515339463636e+03 -1.992472899939272055e-02
3.217335854398791071e+03 8.414550433206031401e-04 3.217335854398791071e+03 -1.727694370340785920e-02
3.252691193458118505e+03 -2.780256387189720003e-03 3.252691193458118505e+03 -1.050842187035458224e-02
3.288046532517445939e+03 -2.960449436364089373e-03 3.288046532517445939e+03 -1.949659402854323278e-02
3.323401871576773374e+03 -1.794077000386134525e-03 3.323401871576773374e+03 -1.548997048358630169e-02
3.358757210636100808e+03 7.854465464850583518e-04 3.358757210636100808e+03 -5.661958447777767044e-03
3.394112549695428243e+03 3.919271956091435402e-03 3.394112549695428243e+03 -8.118931313500566890e-03
3.429467888754755677e+03 5.599046426474181375e-03 3.429467888754755677e+03 -1.997131847975362751e-02
3.464823227814082657e+03 9.339864826157368016e-03 3.464823227814082657e+03 -1.799843633195419290e-02
3.500178566873410091e+03 1.122531361660884970e-02 3.500178566873410091e+03 -1.317216384588264927e-02
