# z, TI
5.850000000000000000e+02 5.106371578801974231e-02
5.925000000000000000e+02 5.102738762951848639e-02
6.000000000000000000e+02 5.098452796223058858e-02
6.075000000000000000e+02 5.094012625905144226e-02
6.150000000000000000e+02 5.090205655824441011e-02
6.225000000000000000e+02 5.086521013922053192e-02
6.300000000000000000e+02 5.083115672494743081e-02
6.375000000000000000e+02 5.080080541499816527e-02
6.450000000000000000e+02 5.077463300458905787e-02
6.525000000000000000e+02 5.075052087195116440e-02
6.600000000000000000e+02 5.073192110936536325e-02
6.675000000000000000e+02 5.071685699621821669e-02
6.750000000000000000e+02 5.071083435136389261e-02
6.825000000000000000e+02 5.071083338593880552e-02
6.900000000000000000e+02 5.071061796639791258e-02
6.975000000000000000e+02 5.070978348918558920e-02
7.050000000000000000e+02 5.071219445361809658e-02
7.125000000000000000e+02 5.071750251216294858e-02
7.200000000000000000e+02 5.072716999733641735e-02
7.275000000000000000e+02 5.073523035151763366e-02
7.350000000000000000e+02 5.074336801868694485e-02
7.425000000000000000e+02 5.075448617066746770e-02
7.500000000000000000e+02 5.076837829628876031e-02
7.575000000000000000e+02 5.078213417200598545e-02
7.650000000000000000e+02 5.079858052025592458e-02
7.725000000000000000e+02 5.081398328060402619e-02
7.800000000000000000e+02 5.082631780492357504e-02
7.875000000000000000e+02 5.083879574613979491e-02
7.950000000000000000e+02 5.084971164090964363e-02
8.025000000000000000e+02 5.085425895470509911e-02
8.100000000000000000e+02 5.085250031255655889e-02
8.175000000000000000e+02 5.085341932319317748e-02
8.250000000000000000e+02 5.084828295218569300e-02
8.325000000000000000e+02 5.083659694282154085e-02
8.400000000000000000e+02 5.081813992520995554e-02
8.475000000000000000e+02 5.079430954005949295e-02
8.550000000000000000e+02 5.076921407007087966e-02
8.625000000000000000e+02 5.074330042525788953e-02
8.700000000000000000e+02 5.071476245134440286e-02
8.775000000000000000e+02 5.068183183361307104e-02
8.850000000000000000e+02 5.063917788000289050e-02
8.925000000000000000e+02 5.059206191673026876e-02
9.000000000000000000e+02 5.053356246342553121e-02
9.075000000000000000e+02 5.046816266254668115e-02
9.150000000000000000e+02 5.039871836118110099e-02
9.225000000000000000e+02 5.031309994235908661e-02
9.300000000000000000e+02 5.020818585489452562e-02
9.375000000000000000e+02 5.009178553555797969e-02
9.450000000000000000e+02 4.995867127112492423e-02
9.525000000000000000e+02 4.980324079180005470e-02
9.600000000000000000e+02 4.963025661079326772e-02
9.675000000000000000e+02 4.942882703291855140e-02
9.750000000000000000e+02 4.920794794334400896e-02
9.825000000000000000e+02 4.896703226935736342e-02
9.900000000000000000e+02 4.870024571142778091e-02
9.975000000000000000e+02 4.840084877189940876e-02
1.005000000000000000e+03 4.807746483672911686e-02
1.012500000000000000e+03 4.772410294677947862e-02
1.020000000000000000e+03 4.733417376742550531e-02
1.027500000000000000e+03 4.691480509965683526e-02
1.035000000000000000e+03 4.645687380959780816e-02
1.042500000000000000e+03 4.595566899635088881e-02
1.050000000000000000e+03 4.541354933490782120e-02
1.057500000000000000e+03 4.481672435837218832e-02
1.065000000000000000e+03 4.417107318869486349e-02
1.072500000000000000e+03 4.348690409157147940e-02
1.080000000000000000e+03 4.277540390529385728e-02
1.087500000000000000e+03 4.204889529273050236e-02
1.095000000000000000e+03 4.132541876120782165e-02
1.102500000000000000e+03 4.065035420601257471e-02
1.110000000000000000e+03 4.005535699912374237e-02
1.117500000000000000e+03 3.958684997485435730e-02
1.125000000000000000e+03 3.932256039398757813e-02
1.132500000000000000e+03 3.931233223527837856e-02
1.140000000000000000e+03 3.954958660246963437e-02
1.147500000000000000e+03 3.998258817434209578e-02
1.155000000000000000e+03 4.048970059964421275e-02
1.162500000000000000e+03 4.089750756755308747e-02
1.170000000000000000e+03 4.100326575315480643e-02
1.177500000000000000e+03 4.062705618711977967e-02
1.185000000000000000e+03 3.966004851556115957e-02
1.192500000000000000e+03 3.805775568327652431e-02
1.200000000000000000e+03 3.583200497794593320e-02
1.207500000000000000e+03 3.313391187960700035e-02
1.215000000000000000e+03 3.020881749322337079e-02
1.222500000000000000e+03 2.732506319133490985e-02
1.230000000000000000e+03 2.468827510870213321e-02
1.237500000000000000e+03 2.242742763208870754e-02
1.245000000000000000e+03 2.059978599072732550e-02
1.252500000000000000e+03 1.917543738664870268e-02
1.260000000000000000e+03 1.808476943128230902e-02
1.267500000000000000e+03 1.723500206433186549e-02
1.275000000000000000e+03 1.654163351010753610e-02
1.282500000000000000e+03 1.593855931526098543e-02
1.290000000000000000e+03 1.537715935237819569e-02
1.297500000000000000e+03 1.482794758092269814e-02
1.305000000000000000e+03 1.428013902584065152e-02
1.312500000000000000e+03 1.373896919588874811e-02
1.320000000000000000e+03 1.322201965350316456e-02
1.327500000000000000e+03 1.274551949488467346e-02
1.335000000000000000e+03 1.231355393368291189e-02
1.342500000000000000e+03 1.192000133474666913e-02
1.350000000000000000e+03 1.155598122990517292e-02
1.357500000000000000e+03 1.121384760486916592e-02
1.365000000000000000e+03 1.088836318706966864e-02
1.372500000000000000e+03 1.057635820784296604e-02
1.380000000000000000e+03 1.027637765875055037e-02
1.387500000000000000e+03 9.987735988358720576e-03
1.395000000000000000e+03 9.710197797171655348e-03
1.402500000000000000e+03 9.443384739461085225e-03
1.410000000000000000e+03 9.186934934052818497e-03
1.417500000000000000e+03 8.940213604359384392e-03
1.425000000000000000e+03 8.702764388897098538e-03
1.432500000000000000e+03 8.473969860054868936e-03
1.440000000000000000e+03 8.253499928351037615e-03
1.447500000000000000e+03 8.040819003158677578e-03
1.455000000000000000e+03 7.835701525622257996e-03
1.462500000000000000e+03 7.637633427846342998e-03
1.470000000000000000e+03 7.446458386743001756e-03
1.477500000000000000e+03 7.261664526790298155e-03
1.485000000000000000e+03 7.083173102533836356e-03
1.492500000000000000e+03 6.910479936135651390e-03
1.500000000000000000e+03 6.743593681014670854e-03
1.507500000000000000e+03 6.582015110368182563e-03
1.515000000000000000e+03 6.425835606746220507e-03
1.522500000000000000e+03 6.274546491539645561e-03
1.530000000000000000e+03 6.128312860441298415e-03
1.537500000000000000e+03 5.986596655580297792e-03
1.545000000000000000e+03 5.849633736544864078e-03
1.552500000000000000e+03 5.716835057373168688e-03
1.560000000000000000e+03 5.588520983700523415e-03
1.567500000000000000e+03 5.464024661182272612e-03
1.575000000000000000e+03 5.343787406870121812e-03
1.582500000000000000e+03 5.227020612358887312e-03
1.590000000000000000e+03 5.114337469403982747e-03
1.597500000000000000e+03 5.004795903398979139e-03
1.605000000000000000e+03 4.899191041930331392e-03
1.612500000000000000e+03 4.796429843857900714e-03
1.620000000000000000e+03 4.697501789060344601e-03
1.627500000000000000e+03 4.601121066503027594e-03
1.635000000000000000e+03 4.508540904714188231e-03
1.642500000000000000e+03 4.418173808533369662e-03
1.650000000000000000e+03 4.331628716078191228e-03
1.657500000000000000e+03 4.246945588769298306e-03
1.665000000000000000e+03 4.166125586289337948e-03
1.672500000000000000e+03 4.086782938502188031e-03
1.680000000000000000e+03 4.011428432540786217e-03
1.687500000000000000e+03 3.937077103241547887e-03
1.695000000000000000e+03 3.866982380094412253e-03
1.702500000000000000e+03 3.797283207067614613e-03
1.710000000000000000e+03 3.732280717267100027e-03
1.717500000000000000e+03 3.666980537351590980e-03
1.725000000000000000e+03 3.606874989622034424e-03
1.732500000000000000e+03 3.545883821109833446e-03
1.740000000000000000e+03 3.490362221597437340e-03
1.747500000000000000e+03 3.433778267247209349e-03
1.755000000000000000e+03 3.382486291736216000e-03
1.762500000000000000e+03 3.330460708818408413e-03
1.770000000000000000e+03 3.283130593200965334e-03
1.777500000000000000e+03 3.235687079125093742e-03
1.785000000000000000e+03 3.192267490476067681e-03
1.792500000000000000e+03 3.149354334748960798e-03
1.800000000000000000e+03 3.109783239546760544e-03
1.807500000000000000e+03 3.071458949536892257e-03
1.815000000000000000e+03 3.035610145490095450e-03
1.822500000000000000e+03 3.001976589683732783e-03
1.830000000000000000e+03 2.969651690933760961e-03
1.837500000000000000e+03 2.940823453793557814e-03
1.845000000000000000e+03 2.912023093021716760e-03
1.852500000000000000e+03 2.887772594159595911e-03
1.860000000000000000e+03 2.862726965171012022e-03
1.867500000000000000e+03 2.842852070717734499e-03
1.875000000000000000e+03 2.821744917397708743e-03
1.882500000000000000e+03 2.806181761966525506e-03
1.890000000000000000e+03 2.789006578222662583e-03
1.897500000000000000e+03 2.777576773412906552e-03
1.905000000000000000e+03 2.764588754222506613e-03
1.912500000000000000e+03 2.756828620018521563e-03
1.920000000000000000e+03 2.747941599220555826e-03
1.927500000000000000e+03 2.743459251232355407e-03
1.935000000000000000e+03 2.738142880408448668e-03
1.942500000000000000e+03 2.736350488509574613e-03
1.950000000000000000e+03 2.733750793601051696e-03
1.957500000000000000e+03 2.733816812904980333e-03
1.965000000000000000e+03 2.732873675128344101e-03
1.972500000000000000e+03 2.733854226558594339e-03
1.980000000000000000e+03 2.733454297306790043e-03
1.987500000000000000e+03 2.734368377517117001e-03
1.995000000000000000e+03 2.733723035517508608e-03
