# z, u, v, w, u_mag
5.250000000000000000e+02 5.747317779527065795e+00 4.210262117103936497e+00 -7.528161634117667674e-04 7.124462739064653327e+00
5.275000000000000000e+02 5.740367764902043035e+00 4.215121254372384385e+00 7.620534813673007866e-04 7.121732222297732839e+00
5.300000000000000000e+02 5.748004076351930003e+00 4.209463292300935855e+00 -7.706899904539041887e-04 7.124544382972885614e+00
5.325000000000000000e+02 5.739220473402169453e+00 4.215992543846492246e+00 7.787135334853487753e-04 7.121323288440330579e+00
5.350000000000000000e+02 5.748821609499955798e+00 4.208528521412757684e+00 -7.861161262932906107e-04 7.124651769130676549e+00
5.375000000000000000e+02 5.738040921037703690e+00 4.216876009768435019e+00 7.928880709366447439e-04 7.120895837037308773e+00
5.400000000000000000e+02 5.749742296099245920e+00 4.207548157260716515e+00 -7.990302392807663691e-04 7.124815689242073091e+00
5.425000000000000000e+02 5.737021397301196757e+00 4.217645005820951809e+00 8.045390801614380914e-04 7.120529794579987914e+00
5.450000000000000000e+02 5.750609833084901368e+00 4.206665443204916421e+00 -8.094242681718249099e-04 7.124994614636197987e+00
5.475000000000000000e+02 5.736247867904201492e+00 4.218240976111751195e+00 8.136939217489991662e-04 7.120259629864736262e+00
5.500000000000000000e+02 5.751314779234412811e+00 4.205959593046726397e+00 -8.173662186498065196e-04 7.125146907697377685e+00
5.525000000000000000e+02 5.735685178066976420e+00 4.218689148148773604e+00 8.204559397847706109e-04 7.120071858047037239e+00
5.550000000000000000e+02 5.751864498958521033e+00 4.205413874520449014e+00 -8.229795673065614780e-04 7.125268538636548854e+00
5.575000000000000000e+02 5.735247334943686326e+00 4.219048472196923250e+00 8.249465502709261685e-04 7.119932070200014174e+00
5.600000000000000000e+02 5.752308667260209951e+00 4.204976923532257160e+00 -8.263637003581367083e-04 7.125369226485929630e+00
5.625000000000000000e+02 5.734877587988324699e+00 4.219357427699634400e+00 8.272310850494328776e-04 7.119817324637348399e+00
5.650000000000000000e+02 5.752700159408052905e+00 4.204594881618160862e+00 -8.275478952352546174e-04 7.125459839716913990e+00
5.675000000000000000e+02 5.734529883602878186e+00 4.219655047099405643e+00 8.273101582793360815e-04 7.119713645006239489e+00
5.700000000000000000e+02 5.753073064989031593e+00 4.204230939305136694e+00 -8.265151350441109820e-04 7.125546166101242029e+00
5.725000000000000000e+02 5.734185948700212698e+00 4.219958429724765203e+00 8.251584716177645792e-04 7.119616444989333992e+00
