z Tu Tv Tw
6.450000000000000000e+02 -2.681780298416924776e-08 -8.174245408554269855e-09 8.638986025240482228e-10
6.475000000000000000e+02 -8.755167034223631840e-07 4.240577707150805771e-08 6.924775685115229420e-08
6.500000000000000000e+02 4.565183488807633911e-07 -1.575130813171199369e-06 -2.552244415489303581e-06
6.525000000000000000e+02 3.179867272524461317e-06 -3.278784533392808950e-06 8.432354511128648837e-06
6.550000000000000000e+02 -1.487573879603587593e-06 -3.330271559809716453e-06 -5.426126081368499647e-06
6.575000000000000000e+02 1.393591784415093512e-06 -3.139490177795778577e-06 2.824559741714357937e-06
6.600000000000000000e+02 -1.743768283006374951e-06 -3.312077417274394784e-06 -7.223586928596900922e-07
6.625000000000000000e+02 -9.538476142211037715e-07 -3.432152299239987952e-06 -6.207800445107745040e-07
6.650000000000000000e+02 -1.809952132066427959e-06 -4.396915478048412825e-06 1.689292821785401107e-06
6.675000000000000000e+02 -2.211746384352863815e-06 -4.259137534290857994e-06 -2.221132085947229352e-06
6.700000000000000000e+02 1.495331113915199351e-07 -5.313682609585157849e-06 2.309513800469994607e-06
6.725000000000000000e+02 -1.272019639623067528e-06 -4.777464263395358622e-06 -1.941503664476032216e-06
6.750000000000000000e+02 2.494876441198812203e-06 -5.498709226708342929e-06 1.357400130148212515e-06
6.775000000000000000e+02 -5.840778711785788240e-07 -4.674550736797300376e-06 -5.375998169047810238e-07
6.800000000000000000e+02 1.543413529907411326e-06 -4.995355860125982633e-06 -9.073505671052598057e-08
6.825000000000000000e+02 -2.804521578218554964e-06 -3.934631471327065584e-06 7.141017897263426105e-07
6.850000000000000000e+02 -2.936096857467873545e-06 -4.032599017227767450e-06 -1.036245431824113586e-06
6.875000000000000000e+02 -6.345285526560928359e-06 -2.969402859480396637e-06 1.223823105450144751e-06
6.900000000000000000e+02 -6.698262832480850178e-06 -3.087712313208612547e-06 -1.222382174477246172e-06
6.925000000000000000e+02 -6.716679345504416943e-06 -2.384174520250326061e-06 1.062280461760123276e-06
6.950000000000000000e+02 -5.214740366898240660e-06 -2.623064999079360753e-06 -8.387494023893827046e-07
6.975000000000000000e+02 -1.783756564884697494e-06 -2.227236735870974326e-06 5.047221586190919628e-07
7.000000000000000000e+02 1.511973007677624989e-06 -2.400258030922941633e-06 -2.064434276187632109e-07
7.025000000000000000e+02 5.428896027217433260e-06 -1.745486577760857475e-06 -1.946828949892620441e-07
