# z, veer
8.300000000000000000e+02 2.336140817367603972e+02
8.325000000000000000e+02 2.338801932421068841e+02
8.350000000000000000e+02 2.336163204373461326e+02
8.375000000000000000e+02 2.338780104300494713e+02
8.400000000000000000e+02 2.336184550247993457e+02
8.425000000000000000e+02 2.338759310170587753e+02
8.450000000000000000e+02 2.336204863888698640e+02
8.475000000000000000e+02 2.338739541513257620e+02
8.500000000000000000e+02 2.336224153773969192e+02
8.525000000000000000e+02 2.338720790209672487e+02
8.550000000000000000e+02 2.336242427842022948e+02
8.575000000000000000e+02 2.338703048845004844e+02
8.600000000000000000e+02 2.336259693390115331e+02
8.625000000000000000e+02 2.338686310585643753e+02
8.650000000000000000e+02 2.336275957114289383e+02
8.675000000000000000e+02 2.338670569091790981e+02
8.700000000000000000e+02 2.336291225352458980e+02
8.725000000000000000e+02 2.338655818312869314e+02
8.750000000000000000e+02 2.336305504048794432e+02
8.775000000000000000e+02 2.338642053024257166e+02
8.800000000000000000e+02 2.336318798184795753e+02
8.825000000000000000e+02 2.338629268612950796e+02
8.850000000000000000e+02 2.336331112253578226e+02
8.875000000000000000e+02 2.338617460681076068e+02
8.900000000000000000e+02 2.336342450589031046e+02
8.925000000000000000e+02 2.338606625428524239e+02
8.950000000000000000e+02 2.336352816806662815e+02
8.975000000000000000e+02 2.338596759646733005e+02
9.000000000000000000e+02 2.336362213790409896e+02
9.025000000000000000e+02 2.338587860534044012e+02
9.050000000000000000e+02 2.336370644163957877e+02
9.075000000000000000e+02 2.338579925890807374e+02
9.100000000000000000e+02 2.336378109948460633e+02
9.125000000000000000e+02 2.338572954025022739e+02
9.150000000000000000e+02 2.336384612376282917e+02
9.175000000000000000e+02 2.338566943619416634e+02
9.200000000000000000e+02 2.336390152499011492e+02
9.225000000000000000e+02 2.338561894070133462e+02
9.250000000000000000e+02 2.336394730699737181e+02
9.275000000000000000e+02 2.338557805152552760e+02
9.300000000000000000e+02 2.336398346692724317e+02
9.325000000000000000e+02 2.338554676975188897e+02
9.350000000000000000e+02 2.336400999873765159e+02
9.375000000000000000e+02 2.338552510590532734e+02
9.400000000000000000e+02 2.336402689107082438e+02
9.425000000000000000e+02 2.338551307261184036e+02
9.450000000000000000e+02 2.336403412485693423e+02
9.475000000000000000e+02 2.338551068618910449e+02
9.500000000000000000e+02 2.336403167656276025e+02
9.525000000000000000e+02 2.338551797301666113e+02
9.550000000000000000e+02 2.336401952017299379e+02
9.575000000000000000e+02 2.338553496236319802e+02
9.600000000000000000e+02 2.336399762023319511e+02
9.625000000000000000e+02 2.338556168609679276e+02
9.650000000000000000e+02 2.336396593605429644e+02
9.675000000000000000e+02 2.338559818579120702e+02
9.700000000000000000e+02 2.336392442605212239e+02
9.725000000000000000e+02 2.338564450838118489e+02
