# Xi, RijLong, Xi, RijLat
8.768124086713189627e+02 3.495156474746372727e-02 8.768124086713189627e+02 -1.938204699769448605e-02
8.909545442950499137e+02 3.454569123521442076e-02 8.909545442950499137e+02 -1.198947948733174694e-02
9.050966799187808647e+02 3.354073163302680877e-02 9.050966799187808647e+02 -2.064201394636223930e-02
9.192388155425118157e+02 3.180067917802042315e-02 9.192388155425118157e+02 -2.272154283025247176e-02
9.333809511662427667e+02 3.033678355668210230e-02 9.333809511662427667e+02 -1.796497014895735364e-02
9.475230867899737177e+02 2.986368319235420399e-02 9.475230867899737177e+02 -5.964639099116032968e-03
9.616652224137046687e+02 2.954819441905965835e-02 9.616652224137046687e+02 -6.667123983047301174e-03
9.758073580374356197e+02 2.873356649773229840e-02 9.758073580374356197e+02 -7.898278685068326616e-03
9.899494936611665707e+02 2.800658947543050586e-02 9.899494936611665707e+02 -7.690291557434104225e-03
1.004091629284897522e+03 2.745705864892527756e-02 1.004091629284897522e+03 -6.368725497157682637e-03
1.018233764908628473e+03 2.650316135611558224e-02 1.018233764908628473e+03 -1.842075798153224161e-03
1.032375900532359310e+03 2.528617980155120279e-02 1.032375900532359310e+03 -1.591199727454864477e-04
1.046518036156090375e+03 2.422178886844598630e-02 1.046518036156090375e+03 9.290554474524629139e-04
1.060660171779821212e+03 2.314726968142552174e-02 1.060660171779821212e+03 1.883234488569226648e-04
1.074802307403552277e+03 2.222225696167312928e-02 1.074802307403552277e+03 -3.623172602195332253e-03
1.088944443027283114e+03 2.156614307510525477e-02 1.088944443027283114e+03 -1.519449397665591055e-02
1.103086578651014179e+03 2.065714433373135733e-02 1.103086578651014179e+03 -3.961332708200155338e-03
1.117228714274745016e+03 1.902224449427631150e-02 1.117228714274745016e+03 -2.934965066164700338e-03
1.131370849898476081e+03 1.760667548387106346e-02 1.131370849898476081e+03 3.800573561340731508e-03
1.145512985522206918e+03 1.738236342067979098e-02 1.145512985522206918e+03 6.076014213886162495e-03
1.159655121145937983e+03 1.765010105607886515e-02 1.159655121145937983e+03 3.671002094998021201e-03
1.173797256769668820e+03 1.746366935305915941e-02 1.173797256769668820e+03 9.015510533974016930e-03
1.187939392393399885e+03 1.682564321881272612e-02 1.187939392393399885e+03 8.558442261473332008e-03
1.202081528017130722e+03 1.605060225171184296e-02 1.202081528017130722e+03 5.313739383510753152e-03
1.216223663640861787e+03 1.522293021655884288e-02 1.216223663640861787e+03 6.095388630531384678e-04
1.230365799264592624e+03 1.445202048760045599e-02 1.230365799264592624e+03 2.395756694353148083e-03
1.244507934888323689e+03 1.384057562719512822e-02 1.244507934888323689e+03 7.466304851494273524e-03
1.258650070512054526e+03 1.335633066525852668e-02 1.258650070512054526e+03 1.745117824806291518e-02
1.272792206135785591e+03 1.333826098221313830e-02 1.272792206135785591e+03 1.897617563506410338e-02
1.286934341759516428e+03 1.394204630686579974e-02 1.286934341759516428e+03 3.177391812260940696e-02
1.301076477383247493e+03 1.497342895359720337e-02 1.301076477383247493e+03 3.436766899527016195e-02
1.315218613006978330e+03 1.592173307924955525e-02 1.315218613006978330e+03 3.009574067392783298e-02
1.329360748630709395e+03 1.645929693579564757e-02 1.329360748630709395e+03 3.242096764740959314e-02
1.343502884254440232e+03 1.660582481738036992e-02 1.343502884254440232e+03 2.738595128663728895e-02
1.357645019878171297e+03 1.592706952698142928e-02 1.357645019878171297e+03 2.572633638406965698e-02
1.371787155501902134e+03 1.465094346618957960e-02 1.371787155501902134e+03 3.039547448827316020e-02
1.385929291125633199e+03 1.332234416769177872e-02 1.385929291125633199e+03 2.479722934479776722e-02
1.400071426749364036e+03 1.197988681500052228e-02 1.400071426749364036e+03 1.343573165988339035e-02
1.414213562373095101e+03 1.044854656104364857e-02 1.414213562373095101e+03 7.268865605002949870e-03
1.428355697996825938e+03 9.271377497888548883e-03 1.428355697996825938e+03 2.245600926680517580e-04
1.442497833620557003e+03 8.821008768552737050e-03 1.442497833620557003e+03 8.529785584435196216e-03
1.456639969244287840e+03 8.857479625466384981e-03 1.456639969244287840e+03 5.949886303880150794e-03
1.470782104868018905e+03 8.543031794394573969e-03 1.470782104868018905e+03 -1.401990074205598791e-03
1.484924240491749742e+03 7.437646419846958429e-03 1.484924240491749742e+03 1.078547638616171242e-02
1.499066376115480807e+03 5.951249942485511979e-03 1.499066376115480807e+03 1.373783802327808307e-02
1.513208511739211644e+03 3.994746279945437899e-03 1.513208511739211644e+03 8.440927882673350188e-03
1.527350647362942709e+03 1.586722990981088901e-03 1.527350647362942709e+03 1.668905498080236818e-02
1.541492782986673546e+03 -9.880191498476942856e-04 1.541492782986673546e+03 9.706123894890884146e-03
1.555634918610404611e+03 -3.280755355324723854e-03 1.555634918610404611e+03 -6.127506830674743412e-04
1.569777054234135448e+03 -4.600348368823242544e-03 1.569777054234135448e+03 -1.262511094668533227e-03
1.583919189857866513e+03 -4.869745887420915374e-03 1.583919189857866513e+03 4.757179323395534579e-03
1.598061325481597351e+03 -3.882977321342941535e-03 1.598061325481597351e+03 1.045404125076023101e-02
1.612203461105328415e+03 -1.989532884183694162e-03 1.612203461105328415e+03 5.432627308381589998e-03
1.626345596729059253e+03 1.844966227237897465e-04 1.626345596729059253e+03 1.448654856147018645e-02
1.640487732352790317e+03 2.245702562437599560e-03 1.640487732352790317e+03 1.752064396262003124e-02
1.654629867976521155e+03 4.514036602950437758e-03 1.654629867976521155e+03 1.643248967033575370e-02
1.668772003600252219e+03 6.952740550495598547e-03 1.668772003600252219e+03 1.168904672708807359e-02
1.682914139223983057e+03 9.553743901952169160e-03 1.682914139223983057e+03 3.145609463663954185e-03
1.697056274847714121e+03 1.207725887744493659e-02 1.697056274847714121e+03 -3.705937104046218115e-03
1.711198410471444959e+03 1.442888191708473211e-02 1.711198410471444959e+03 -1.058957593600570561e-02
1.725340546095176023e+03 1.583430409210594483e-02 1.725340546095176023e+03 -1.414123541591887946e-02
1.739482681718906861e+03 1.590176589256667855e-02 1.739482681718906861e+03 -3.666180458476013451e-03
1.753624817342637925e+03 1.537992564271728653e-02 1.753624817342637925e+03 5.539697563373394487e-03
1.767766952966368763e+03 1.429673853901611974e-02 1.767766952966368763e+03 9.599010425140797401e-03
1.781909088590099827e+03 1.358885372167446814e-02 1.781909088590099827e+03 7.915680375061654936e-03
1.796051224213830665e+03 1.396386670559466962e-02 1.796051224213830665e+03 1.112872844163204436e-02
1.810193359837561729e+03 1.466289930371854344e-02 1.810193359837561729e+03 -5.116519391807279908e-04
1.824335495461292567e+03 1.570607173595138864e-02 1.824335495461292567e+03 -1.225846088739952289e-03
1.838477631085023631e+03 1.678209501595211497e-02 1.838477631085023631e+03 8.169404427087313767e-04
1.852619766708754469e+03 1.649181056742046736e-02 1.852619766708754469e+03 1.761255819251999989e-03
1.866761902332485533e+03 1.488212444939925570e-02 1.866761902332485533e+03 5.083023084713502587e-03
1.880904037956216371e+03 1.246913934994133867e-02 1.880904037956216371e+03 -8.076158509083703960e-03
1.895046173579947435e+03 1.000711385754931605e-02 1.895046173579947435e+03 -6.467769054099826997e-03
1.909188309203678273e+03 8.846733331102396222e-03 1.909188309203678273e+03 9.540466792680727531e-03
1.923330444827409337e+03 9.005170138675029634e-03 1.923330444827409337e+03 8.561901680527696928e-03
1.937472580451140175e+03 9.198759766247070063e-03 1.937472580451140175e+03 6.307215677451298748e-03
1.951614716074871239e+03 9.027639636187424418e-03 1.951614716074871239e+03 -2.270993492032543845e-03
1.965756851698602077e+03 8.223959379223976310e-03 1.965756851698602077e+03 1.912444402934935866e-04
1.979898987322333141e+03 6.327882585798394986e-03 1.979898987322333141e+03 -1.029328897826733112e-02
1.994041122946063979e+03 3.858087105585447565e-03 1.994041122946063979e+03 -6.122470061858642856e-03
2.008183258569795044e+03 1.778132513845579344e-03 2.008183258569795044e+03 -1.777414709933739564e-03
2.022325394193525881e+03 -6.850301431986382150e-05 2.022325394193525881e+03 -9.754529481391211246e-03
2.036467529817256946e+03 -1.616650148060506638e-03 2.036467529817256946e+03 -1.214190458328682533e-02
2.050609665440988010e+03 -2.396386795916499290e-03 2.050609665440988010e+03 -1.013580282975708527e-02
2.064751801064718620e+03 -2.315441207983425734e-03 2.064751801064718620e+03 -1.523275700397238794e-02
2.078893936688449685e+03 -9.765350786314963344e-04 2.078893936688449685e+03 -1.833929256466146351e-02
2.093036072312180750e+03 9.335607344202092716e-04 2.093036072312180750e+03 -1.233919874056287232e-02
2.107178207935911814e+03 2.772421486126562355e-03 2.107178207935911814e+03 -1.118504287428811507e-02
2.121320343559642424e+03 4.025932567866625546e-03 2.121320343559642424e+03 -8.501286168525802080e-04
2.135462479183373489e+03 4.657688463745536869e-03 2.135462479183373489e+03 2.736702140342362009e-03
2.149604614807104554e+03 5.512656391009940898e-03 2.149604614807104554e+03 8.155801267993970669e-05
2.163746750430835618e+03 6.426543140195446237e-03 2.163746750430835618e+03 -5.280216195887456332e-03
2.177888886054566228e+03 6.523693106735609613e-03 2.177888886054566228e+03 -1.064619665132637838e-02
2.192031021678297293e+03 6.223032426972279450e-03 2.192031021678297293e+03 -4.049867908385965803e-03
2.206173157302028358e+03 5.621945918896011953e-03 2.206173157302028358e+03 1.693873268802057472e-03
2.220315292925759422e+03 4.165985733252009111e-03 2.220315292925759422e+03 -3.709706119862050955e-03
2.234457428549490032e+03 2.080602975682578105e-03 2.234457428549490032e+03 -8.929203159161834893e-03
2.248599564173221097e+03 -4.014013788129937917e-04 2.248599564173221097e+03 -7.941979322359585258e-03
2.262741699796952162e+03 -3.512004204542450245e-03 2.262741699796952162e+03 -7.591958085605237522e-03
2.276883835420683226e+03 -6.290629476222467549e-03 2.276883835420683226e+03 -7.001621000199603545e-04
2.291025971044413836e+03 -8.463074171324807757e-03 2.291025971044413836e+03 -2.744216705688666633e-03
2.305168106668144901e+03 -1.064396882525786223e-02 2.305168106668144901e+03 -4.703785502107598812e-03
2.319310242291875966e+03 -1.202956934374876073e-02 2.319310242291875966e+03 -4.985987726033694854e-03
2.333452377915607030e+03 -1.219715557611798090e-02 2.333452377915607030e+03 -1.591140729395756469e-03
2.347594513539337640e+03 -1.154671561744667965e-02 2.347594513539337640e+03 8.757333430044225014e-03
2.361736649163068705e+03 -1.054666087547399822e-02 2.361736649163068705e+03 5.873259514090981188e-03
2.375878784786799770e+03 -9.976397551062825275e-03 2.375878784786799770e+03 2.459914826248757458e-03
2.390020920410530834e+03 -9.445359369503495903e-03 2.390020920410530834e+03 9.537884349500842058e-04
2.404163056034261444e+03 -7.949436456032443407e-03 2.404163056034261444e+03 -1.916661479395909097e-03
2.418305191657992509e+03 -6.023577151397081948e-03 2.418305191657992509e+03 -1.925698658395176913e-03
2.432447327281723574e+03 -5.049633291499956537e-03 2.432447327281723574e+03 -4.075314417109614229e-03
2.446589462905454639e+03 -4.968926486652834595e-03 2.446589462905454639e+03 -2.573552289521462578e-03
2.460731598529185248e+03 -4.810150539665396588e-03 2.460731598529185248e+03 3.354000904663504042e-03
2.474873734152916313e+03 -4.912158272758994013e-03 2.474873734152916313e+03 -6.671520053407882511e-03
2.489015869776647378e+03 -5.627922177743804530e-03 2.489015869776647378e+03 -1.866285085332898899e-02
2.503158005400378443e+03 -6.815641038343226918e-03 2.503158005400378443e+03 -1.972170620236623345e-02
2.517300141024109053e+03 -8.313281796555761077e-03 2.517300141024109053e+03 -2.016713206123932345e-02
2.531442276647840117e+03 -9.471491477063834902e-03 2.531442276647840117e+03 -2.721201731668076301e-02
2.545584412271571182e+03 -1.000544226825262305e-02 2.545584412271571182e+03 -2.671551012006332521e-02
2.559726547895302247e+03 -1.003505466875817716e-02 2.559726547895302247e+03 -2.065319684939761688e-02
2.573868683519032857e+03 -1.012384412435547720e-02 2.573868683519032857e+03 -1.716006045254379886e-02
2.588010819142763921e+03 -1.039475234169278534e-02 2.588010819142763921e+03 -1.804924735130503111e-02
2.602152954766494986e+03 -1.087660516136859656e-02 2.602152954766494986e+03 -2.177625121154016380e-02
2.616295090390226051e+03 -1.157782223707732802e-02 2.616295090390226051e+03 -1.853967413698553307e-02
2.630437226013956661e+03 -1.196965372202465384e-02 2.630437226013956661e+03 -3.663770315378912009e-03
2.644579361637687725e+03 -1.171970867863933972e-02 2.644579361637687725e+03 -2.012181783734846591e-03
2.658721497261418790e+03 -1.074808791813378593e-02 2.658721497261418790e+03 -3.290183729162173693e-03
2.672863632885149855e+03 -9.269971345497030404e-03 2.672863632885149855e+03 -1.106445110163216741e-02
2.687005768508880465e+03 -7.852783494786543667e-03 2.687005768508880465e+03 -7.832345749064722681e-03
2.701147904132611529e+03 -6.556991326133411804e-03 2.701147904132611529e+03 4.132893212907694409e-03
2.715290039756342594e+03 -5.506744058498467403e-03 2.715290039756342594e+03 4.450042643886896465e-03
2.729432175380073659e+03 -5.222036816706815236e-03 2.729432175380073659e+03 -6.230212057121267515e-03
2.743574311003804269e+03 -5.681323415114897593e-03 2.743574311003804269e+03 -1.676423947737498352e-02
2.757716446627535333e+03 -6.801806696824116288e-03 2.757716446627535333e+03 -9.728927806892542426e-03
2.771858582251266398e+03 -8.257293096532686977e-03 2.771858582251266398e+03 1.911701426795823101e-03
2.786000717874997463e+03 -9.625455833467702615e-03 2.786000717874997463e+03 5.798532741540573208e-03
2.800142853498728073e+03 -1.084504531442700113e-02 2.800142853498728073e+03 6.375628042467987831e-03
2.814284989122459137e+03 -1.230836973684708811e-02 2.814284989122459137e+03 5.709409976169850173e-03
2.828427124746190202e+03 -1.386375989560427284e-02 2.828427124746190202e+03 1.405844757564185055e-03
2.842569260369921267e+03 -1.460416944479754967e-02 2.842569260369921267e+03 4.666922257715236735e-03
2.856711395993651877e+03 -1.441297659602287784e-02 2.856711395993651877e+03 -2.587655501083974997e-03
2.870853531617382941e+03 -1.333531240755478700e-02 2.870853531617382941e+03 7.137770879747760630e-03
2.884995667241114006e+03 -1.182536458569451339e-02 2.884995667241114006e+03 8.446059167961384936e-03
2.899137802864845071e+03 -1.086449677799846032e-02 2.899137802864845071e+03 6.182154792129754620e-03
2.913279938488575681e+03 -1.046378658440946796e-02 2.913279938488575681e+03 6.628489337199005259e-03
2.927422074112306746e+03 -1.045223346761126396e-02 2.927422074112306746e+03 3.769221358820894555e-03
2.941564209736037810e+03 -1.067422101428941623e-02 2.941564209736037810e+03 5.947964847968623516e-04
2.955706345359768875e+03 -1.142355815634565723e-02 2.955706345359768875e+03 2.187796727044660685e-03
2.969848480983499485e+03 -1.305604542940846935e-02 2.969848480983499485e+03 -1.467484482395968026e-03
2.983990616607230550e+03 -1.455910403271414022e-02 2.983990616607230550e+03 -2.763925316526976480e-03
2.998132752230961614e+03 -1.546195277366607494e-02 2.998132752230961614e+03 -3.107241221875967421e-03
3.012274887854692679e+03 -1.674089810125240982e-02 3.012274887854692679e+03 3.794994079970061707e-03
3.026417023478423289e+03 -1.806286530041275110e-02 3.026417023478423289e+03 9.029102581708404324e-03
3.040559159102154354e+03 -1.838621640782318531e-02 3.040559159102154354e+03 3.440031392013384506e-03
3.054701294725885418e+03 -1.762858672100663104e-02 3.054701294725885418e+03 1.047260821177696359e-02
3.068843430349616483e+03 -1.612370174617336338e-02 3.068843430349616483e+03 1.510198338218674344e-02
3.082985565973347093e+03 -1.384542294569815479e-02 3.082985565973347093e+03 1.509190804843287860e-02
3.097127701597078158e+03 -1.143235763175086753e-02 3.097127701597078158e+03 1.228579398430869329e-02
3.111269837220809222e+03 -9.599281835792975934e-03 3.111269837220809222e+03 5.679462060079947666e-03
3.125411972844539832e+03 -8.036412260145455247e-03 3.125411972844539832e+03 -3.998562441885257328e-03
3.139554108468270897e+03 -6.572402776679041152e-03 3.139554108468270897e+03 -4.330720116513549385e-03
3.153696244092001962e+03 -5.362506440174363495e-03 3.153696244092001962e+03 4.619638639272815803e-03
3.167838379715733026e+03 -4.982946867972380851e-03 3.167838379715733026e+03 4.546788025754950648e-03
3.181980515339463636e+03 -5.555486321579116739e-03 3.181980515339463636e+03 8.088880308983912790e-03
3.196122650963194701e+03 -6.039339546203746634e-03 3.196122650963194701e+03 4.061637128669707587e-03
3.210264786586925766e+03 -6.372192439945597794e-03 3.210264786586925766e+03 2.546010797955340719e-03
3.224406922210656830e+03 -6.795163344307562393e-03 3.224406922210656830e+03 1.010088010551000136e-02
3.238549057834387440e+03 -7.294515022309461250e-03 3.238549057834387440e+03 1.048814821823278870e-02
3.252691193458118505e+03 -7.823472411608219448e-03 3.252691193458118505e+03 8.811488833181330485e-03
3.266833329081849570e+03 -7.913497264221610109e-03 3.266833329081849570e+03 1.645791803702232334e-03
3.280975464705580634e+03 -8.087145094736694628e-03 3.280975464705580634e+03 -7.673577734691645197e-03
3.295117600329311244e+03 -8.096350551424819422e-03 3.295117600329311244e+03 -3.123637922903417172e-03
3.309259735953042309e+03 -8.023984594246951624e-03 3.309259735953042309e+03 6.001503681892672581e-03
3.323401871576773374e+03 -8.352246790596418863e-03 3.323401871576773374e+03 -3.587125205573860921e-03
3.337544007200504439e+03 -8.271319374050142489e-03 3.337544007200504439e+03 -2.028806749163499651e-03
3.351686142824235048e+03 -7.992147296029570441e-03 3.351686142824235048e+03 2.997472188993959528e-03
3.365828278447966113e+03 -8.458660346115118994e-03 3.365828278447966113e+03 8.103609961965286407e-03
3.379970414071697178e+03 -9.167604892816341028e-03 3.379970414071697178e+03 1.003139054175376278e-02
3.394112549695428243e+03 -9.656602821039469292e-03 3.394112549695428243e+03 7.759861295395061552e-03
3.408254685319158853e+03 -9.864110524388314608e-03 3.408254685319158853e+03 1.461741481167801344e-02
3.422396820942889917e+03 -9.593139431094936317e-03 3.422396820942889917e+03 1.605598783151161724e-02
3.436538956566620982e+03 -9.464488662687547266e-03 3.436538956566620982e+03 4.742955170960627687e-03
3.450681092190352047e+03 -9.583649592845999363e-03 3.450681092190352047e+03 -1.777854367946280368e-03
3.464823227814082657e+03 -9.633864481704368030e-03 3.464823227814082657e+03 -1.242595901948156337e-03
3.478965363437813721e+03 -1.002853509263089589e-02 3.478965363437813721e+03 2.985244544452772542e-03
3.493107499061544786e+03 -1.062827985281489425e-02 3.493107499061544786e+03 6.212647641948110949e-03
3.507249634685275851e+03 -1.103402980665931822e-02 3.507249634685275851e+03 1.232289592336077363e-02
