 z uu uv uw vv vw ww tke
3.550000000000000000e+02 2.414130396301625847e-01 5.746343555900093603e-02 -5.739296003660022960e-02 1.506040378326666540e-01 -1.379858683236241668e-02 7.859189120890949787e-02 2.353044843358693683e-01
3.575000000000000000e+02 2.390683608420717532e-01 5.654126879127683442e-02 -5.671674415604056885e-02 1.487495070205221703e-01 -1.346005925375848115e-02 7.768026247119479144e-02 2.327490651668943644e-01
3.600000000000000000e+02 2.365632278285757784e-01 5.536071840826394669e-02 -5.604487207838380891e-02 1.467710563230189280e-01 -1.312494214685463838e-02 7.679433872756852297e-02 2.300643114395816147e-01
3.625000000000000000e+02 2.340257957013785473e-01 5.404826626467669481e-02 -5.537671189336397515e-02 1.447706166768966130e-01 -1.279453618499357820e-02 7.592371678832821047e-02 2.273600645833016853e-01
3.650000000000000000e+02 2.314759974779913021e-01 5.273477944121256894e-02 -5.471523456407331731e-02 1.427285108780667888e-01 -1.247173762618725840e-02 7.506580340813694130e-02 2.246351558820975369e-01
3.675000000000000000e+02 2.289661745127350156e-01 5.154617807812353347e-02 -5.405853631930311598e-02 1.407182470479554637e-01 -1.215532115162619442e-02 7.422447186825521792e-02 2.219544467144728417e-01
3.700000000000000000e+02 2.263596342642604231e-01 5.047160683018875327e-02 -5.339900129810071921e-02 1.388473714711677409e-01 -1.184231786997986917e-02 7.339071483471919233e-02 2.192988602850736990e-01
3.725000000000000000e+02 2.236196420176300714e-01 4.944320472056981663e-02 -5.273399957543132427e-02 1.371120741276385946e-01 -1.153175977520255573e-02 7.255025044711496673e-02 2.166409832961918025e-01
3.750000000000000000e+02 2.210020881197045928e-01 4.845819527987502845e-02 -5.206832652143452561e-02 1.353960000440424527e-01 -1.122314377420645208e-02 7.169419908372803851e-02 2.140461436237375559e-01
3.775000000000000000e+02 2.184682814552997565e-01 4.750083823461114657e-02 -5.140793046255617837e-02 1.336219158800465157e-01 -1.092188839766177443e-02 7.082644680189285891e-02 2.114583220686195864e-01
3.800000000000000000e+02 2.159701963816628989e-01 4.672962405682601350e-02 -5.075179623837048487e-02 1.319032016040604383e-01 -1.063353531364236854e-02 6.995456173212345752e-02 2.089139798589234043e-01
3.825000000000000000e+02 2.134415132330465814e-01 4.614147969876834093e-02 -5.009303433249724657e-02 1.302596955531295786e-01 -1.035222570911964457e-02 6.908583449741359517e-02 2.063935216417948637e-01
3.850000000000000000e+02 2.107930277485480508e-01 4.557286722748169622e-02 -4.943309918998164271e-02 1.286670578626309958e-01 -1.007534204474165238e-02 6.822456935523796284e-02 2.038423274832084908e-01
3.875000000000000000e+02 2.079539532613960129e-01 4.487675481187852755e-02 -4.877359015606121118e-02 1.271221539891491392e-01 -9.802149563326725129e-03 6.736722737990086252e-02 2.012216673152230073e-01
3.900000000000000000e+02 2.050585411863062868e-01 4.406671976923569323e-02 -4.811449087872391589e-02 1.256245909924337545e-01 -9.533962661453017351e-03 6.651227279287802441e-02 1.985977024858090190e-01
3.925000000000000000e+02 2.023094153241308257e-01 4.320705600884409275e-02 -4.745956934978628333e-02 1.240964390165356646e-01 -9.273923935476970082e-03 6.567353076153904790e-02 1.960396925511027622e-01
3.950000000000000000e+02 1.997376173824219336e-01 4.227853570768394520e-02 -4.680561604361920675e-02 1.224867913545109044e-01 -9.020801563639829421e-03 6.486729299411077287e-02 1.935458508655217846e-01
3.975000000000000000e+02 1.972373345644929388e-01 4.130519069329827847e-02 -4.615184196191871729e-02 1.209112059780017984e-01 -8.771817675347667875e-03 6.409538331892969398e-02 1.911219619307122364e-01
4.000000000000000000e+02 1.947357893559563402e-01 4.034520618751973042e-02 -4.549735812335668067e-02 1.194420698983203050e-01 -8.523212765104436900e-03 6.334989342673449930e-02 1.887638763405055653e-01
4.025000000000000000e+02 1.922882748325026869e-01 3.951358736259005799e-02 -4.484252442587118026e-02 1.181313061834609879e-01 -8.278774084225967375e-03 6.262796815614485313e-02 1.865237745860542640e-01
4.050000000000000000e+02 1.898336208819955961e-01 3.878144675617366255e-02 -4.418979798413442267e-02 1.168881209898187112e-01 -8.043050875920242093e-03 6.192932031220445971e-02 1.843255310920093870e-01
4.075000000000000000e+02 1.873346548680359658e-01 3.802120608604144664e-02 -4.354235620605045182e-02 1.155226314286798422e-01 -7.816638433683494383e-03 6.124299694881221723e-02 1.820501416227640057e-01
4.100000000000000000e+02 1.848878070521770001e-01 3.720548962486855404e-02 -4.290130902965460374e-02 1.138919275328855729e-01 -7.595919029916110843e-03 6.055867019230818521e-02 1.796692023886853895e-01
4.125000000000000000e+02 1.825576847407525682e-01 3.639747343853106526e-02 -4.226731421302645786e-02 1.120845507692334875e-01 -7.381558513468194915e-03 5.986958698635513887e-02 1.772559112481705834e-01
4.150000000000000000e+02 1.803141626420134702e-01 3.568906403682581274e-02 -4.163122153026633382e-02 1.102653280988217105e-01 -7.170142431939525822e-03 5.917216388546870515e-02 1.748758273131519325e-01
4.175000000000000000e+02 1.780621726627565904e-01 3.511396411003183532e-02 -4.099299731741203739e-02 1.085003399422767578e-01 -6.962515520588716950e-03 5.847250409737003024e-02 1.725175083512016927e-01
4.200000000000000000e+02 1.757200171811721112e-01 3.458809270408700481e-02 -4.035925594555864887e-02 1.067672262246508741e-01 -6.761332339347495522e-03 5.777948834718578397e-02 1.701333658765043777e-01
4.225000000000000000e+02 1.732602795431638365e-01 3.398136900667215327e-02 -3.973046904552646891e-02 1.049532877771955364e-01 -6.565114526454136727e-03 5.709582248766952028e-02 1.676546949040144674e-01
4.250000000000000000e+02 1.707360363168246853e-01 3.327980346915016679e-02 -3.910483649729213501e-02 1.030706203940554844e-01 -6.368942289146244974e-03 5.642213528806101080e-02 1.651143959994705868e-01
4.275000000000000000e+02 1.682195795329355092e-01 3.255558154236751905e-02 -3.848762853775501008e-02 1.012729074429996462e-01 -6.172121018805706155e-03 5.575140749673825058e-02 1.626219472363366891e-01
4.300000000000000000e+02 1.657021653863144650e-01 3.187818123322418151e-02 -3.788264780932446008e-02 9.963936947786694587e-02 -5.977931608958216014e-03 5.507233669193770803e-02 1.602069357780595837e-01
4.325000000000000000e+02 1.631987667112265727e-01 3.128621395881887174e-02 -3.728998867422274321e-02 9.808199006957372956e-02 -5.789630103336580215e-03 5.437853245637282867e-02 1.578296446185865620e-01
4.350000000000000000e+02 1.608091791507156032e-01 3.080047429815786081e-02 -3.671190943519951622e-02 9.656654058050470613e-02 -5.611458435530641657e-03 5.366602182286468736e-02 1.555208707770424914e-01
4.375000000000000000e+02 1.586223812734734728e-01 3.038299403619970293e-02 -3.614520894142016910e-02 9.516740205866876245e-02 -5.440169850208074857e-03 5.293268846839530722e-02 1.533612359002687886e-01
4.400000000000000000e+02 1.565178294386086466e-01 2.990529225948964157e-02 -3.558811535103070106e-02 9.382856821728019492e-02 -5.273540028449284767e-03 5.218261119423310557e-02 1.512645044250609805e-01
4.425000000000000000e+02 1.543029930158161256e-01 2.928841084461942038e-02 -3.504156530702016992e-02 9.245363701501953246e-02 -5.111984191932307693e-03 5.142044441493960616e-02 1.490885372228876182e-01
4.450000000000000000e+02 1.520250521860236070e-01 2.862672913152123494e-02 -3.450223415750357930e-02 9.105245530628625072e-02 -4.956022520993747307e-03 5.065533904156188649e-02 1.468664232669358860e-01
4.475000000000000000e+02 1.498454856363579113e-01 2.802851896171499810e-02 -3.396796049151881713e-02 8.965057385984341598e-02 -4.804836772301796996e-03 4.989752716162466212e-02 1.446967933289129982e-01
4.500000000000000000e+02 1.477246025749853753e-01 2.746689749237987005e-02 -3.343659782687067455e-02 8.821696742312799822e-02 -4.656027720816824714e-03 4.915210084950372843e-02 1.425468354238085544e-01
4.525000000000000000e+02 1.456217256189285270e-01 2.692598899466352655e-02 -3.290683948410686593e-02 8.670930630728475308e-02 -4.507652860626580431e-03 4.842171669693970393e-02 1.403763743115765128e-01
4.550000000000000000e+02 1.436691513361767480e-01 2.640680541527758163e-02 -3.237945903073892462e-02 8.508481239660908857e-02 -4.359976453258015971e-03 4.770549818386336099e-02 1.382297309583246092e-01
4.575000000000000000e+02 1.420134943836010299e-01 2.593515927535592486e-02 -3.185102716216334923e-02 8.335884383006630927e-02 -4.211354675637454456e-03 4.700228088743205884e-02 1.361873095505496956e-01
4.600000000000000000e+02 1.405877305533586308e-01 2.552980483750071430e-02 -3.132061133158330762e-02 8.163672484439495058e-02 -4.062308210412346986e-03 4.630371840909454362e-02 1.342640869034240625e-01
4.625000000000000000e+02 1.390477326011935189e-01 2.507078249920115243e-02 -3.078883231184243938e-02 7.999090458038975171e-02 -3.912900406279634473e-03 4.559677347614357612e-02 1.323177053288634442e-01
4.650000000000000000e+02 1.372767034834192768e-01 2.453811416619503666e-02 -3.025631279609291777e-02 7.847371517594176060e-02 -3.765495835911740214e-03 4.486695426747035198e-02 1.303086864634157016e-01
4.675000000000000000e+02 1.354746432265434286e-01 2.403303824480235162e-02 -2.972269357144215196e-02 7.712834931815487627e-02 -3.619890432433882713e-03 4.410183446203141261e-02 1.283524135033648483e-01
4.700000000000000000e+02 1.336869548537246710e-01 2.357352143060574556e-02 -2.919078590116720717e-02 7.593727713202556850e-02 -3.476366812478179618e-03 4.329971168754260386e-02 1.264619718366464252e-01
4.725000000000000000e+02 1.318893625433908701e-01 2.309847168609750756e-02 -2.866438424124360257e-02 7.482580235254072953e-02 -3.336447139091817688e-03 4.246959043361941272e-02 1.245923776647755166e-01
4.750000000000000000e+02 1.301569980434588436e-01 2.258364676894365070e-02 -2.814601013814029343e-02 7.371568926799931809e-02 -3.201203209615030749e-03 4.162114743034024678e-02 1.227469173708992112e-01
4.775000000000000000e+02 1.284890400341119066e-01 2.204921382407339439e-02 -2.763406718977573159e-02 7.260757174958805404e-02 -3.070331959743885421e-03 4.075823344111337981e-02 1.209274226124066737e-01
4.800000000000000000e+02 1.268930120893840552e-01 2.150753865684861682e-02 -2.712642669815104948e-02 7.152017984326412836e-02 -2.944070555810359997e-03 3.988756524942931037e-02 1.191503785910387470e-01
4.825000000000000000e+02 1.253733042391809438e-01 2.092802513502884862e-02 -2.661767085188193951e-02 7.043545229367291494e-02 -2.820987517378323404e-03 3.901838495370069104e-02 1.174135707432772679e-01
4.850000000000000000e+02 1.237806855415908847e-01 2.025080933039855036e-02 -2.610752921344056815e-02 6.932613225684217118e-02 -2.699559576017300511e-03 3.815803225861381237e-02 1.156324250285234306e-01
4.875000000000000000e+02 1.219480002585941053e-01 1.951745435216159161e-02 -2.560016200663952149e-02 6.821713118113149898e-02 -2.579428358648890030e-03 3.731387862719184184e-02 1.137395050334587265e-01
4.900000000000000000e+02 1.199431686943665254e-01 1.883969348579710157e-02 -2.509859823403584600e-02 6.708459631325171257e-02 -2.463002627105244629e-03 3.649605493544356288e-02 1.117619099715309039e-01
4.925000000000000000e+02 1.178877883141295768e-01 1.821290848065019313e-02 -2.459916807161629734e-02 6.583613425169916600e-02 -2.348460775857555850e-03 3.571227266595351085e-02 1.097180976158911303e-01
4.950000000000000000e+02 1.159069948930173954e-01 1.763432150046628441e-02 -2.410054560332485635e-02 6.445062206409477024e-02 -2.235450949942514344e-03 3.496293797173775225e-02 1.076602774644249555e-01
4.975000000000000000e+02 1.141126942204337413e-01 1.712494360701854318e-02 -2.360320816572679392e-02 6.296662778244756231e-02 -2.124295010759765043e-03 3.424694948812789103e-02 1.056631357455045939e-01
5.000000000000000000e+02 1.125505944688067334e-01 1.670163152376641022e-02 -2.311100030017809726e-02 6.145494139513928145e-02 -2.017616911843220576e-03 3.355992790182586727e-02 1.037827318828859480e-01
5.025000000000000000e+02 1.111172392983603707e-01 1.634256707383808724e-02 -2.262777943966449989e-02 5.996941166985532423e-02 -1.919788170108026586e-03 3.289424088298851384e-02 1.019904459256020940e-01
5.050000000000000000e+02 1.096470693666592722e-01 1.598274445163350849e-02 -2.214946083426426807e-02 5.857299096786006132e-02 -1.829031231401602366e-03 3.224308626929946187e-02 1.002315733019094046e-01
5.075000000000000000e+02 1.081198639715396370e-01 1.560017190576829492e-02 -2.167348677651269664e-02 5.733082685552216146e-02 -1.741496558351827810e-03 3.160335194086842658e-02 9.852702138396510212e-02
5.100000000000000000e+02 1.065449502524051933e-01 1.514708903881641436e-02 -2.119956415446697801e-02 5.622065224844163822e-02 -1.655940704963827824e-03 3.097149877740693058e-02 9.686855063912687414e-02
5.125000000000000000e+02 1.048740390060196176e-01 1.459296932938332000e-02 -2.073024614305832986e-02 5.519107474755604453e-02 -1.573659828858253338e-03 3.034554593922331872e-02 9.520532984639948348e-02
5.150000000000000000e+02 1.030709500657773087e-01 1.397006766299732639e-02 -2.026665144255826445e-02 5.418563929254461425e-02 -1.494955881964854950e-03 2.972915480642181890e-02 9.349287208237187785e-02
5.175000000000000000e+02 1.011719565852650798e-01 1.333668642624503443e-02 -1.980627587200580950e-02 5.314184457446376880e-02 -1.419449466656964084e-03 2.912471371908461476e-02 9.171925743940673170e-02
5.200000000000000000e+02 9.921773814872351938e-02 1.280186684206434736e-02 -1.934651638072396734e-02 5.209479390884874661e-02 -1.346304563060888053e-03 2.852601535470651595e-02 8.991927370613939097e-02
5.225000000000000000e+02 9.720458762462055868e-02 1.245186084712335273e-02 -1.888744855797226674e-02 5.109512914049838678e-02 -1.275005204142185206e-03 2.792339000195628515e-02 8.811155338353761357e-02
5.250000000000000000e+02 9.517961654083247069e-02 1.227983264282429994e-02 -1.843073216964701000e-02 5.010984204180097407e-02 -1.204903464871003894e-03 2.731631631848992908e-02 8.630288745056169386e-02
5.275000000000000000e+02 9.327146598858906956e-02 1.223002317814910270e-02 -1.797773285564497475e-02 4.912419589515244767e-02 -1.137508514340902083e-03 2.670828171248506785e-02 8.455197179811330122e-02
5.300000000000000000e+02 9.150177671997865303e-02 1.220476558222829619e-02 -1.752751400566446988e-02 4.818392834423789600e-02 -1.071302698868151606e-03 2.610280366815100062e-02 8.289425436618377829e-02
5.325000000000000000e+02 8.979091773462058446e-02 1.210712942268534452e-02 -1.708014155560747677e-02 4.731719750021436133e-02 -1.005251651171338613e-03 2.550393857591366081e-02 8.130602690537430677e-02
5.350000000000000000e+02 8.805400794694018263e-02 1.189534782685254186e-02 -1.663734326202102529e-02 4.650327593914404395e-02 -9.401600455800877701e-04 2.491458434246258957e-02 7.973593411427340460e-02
5.375000000000000000e+02 8.632014023589837382e-02 1.160217364984579905e-02 -1.620119462618301379e-02 4.570383589301647148e-02 -8.769074627392355048e-04 2.433214112942388291e-02 7.817805862916936410e-02
5.400000000000000000e+02 8.460845607802426616e-02 1.130191450735622619e-02 -1.577065533462129049e-02 4.490393276243506010e-02 -8.156408285666880966e-04 2.375023381290699773e-02 7.663131132668316026e-02
5.425000000000000000e+02 8.284441470097107796e-02 1.101899562899263767e-02 -1.534317917677245971e-02 4.409489900817594593e-02 -7.557574687505982545e-04 2.316206288659502718e-02 7.505068829787102380e-02
5.450000000000000000e+02 8.102446037230037756e-02 1.075160838483297035e-02 -1.491965548124557332e-02 4.325545184983134450e-02 -6.977588253701413022e-04 2.256557656922275612e-02 7.342274439567723909e-02
5.475000000000000000e+02 7.924152608119122698e-02 1.048110128266238270e-02 -1.450097675252726148e-02 4.234915625748428974e-02 -6.423313921535072583e-04 2.196358704952318733e-02 7.177713469409935376e-02
5.500000000000000000e+02 7.752837470407739073e-02 1.018373507339821564e-02 -1.408474820695963629e-02 4.136366040330447663e-02 -5.898488281490037134e-04 2.136108671516727051e-02 7.012656091127456026e-02
5.525000000000000000e+02 7.588156386303840373e-02 9.863113747200521683e-03 -1.366868644417021210e-02 4.031377011201652677e-02 -5.388219680780807893e-04 2.076270006052641920e-02 6.847901701779067485e-02
5.550000000000000000e+02 7.422069405772672990e-02 9.500093356363255997e-03 -1.325254938509055555e-02 3.921913841877412710e-02 -4.872013255748226216e-04 2.017346676863385549e-02 6.680664962256735451e-02
5.575000000000000000e+02 7.251701503495727730e-02 9.146662831356186865e-03 -1.283895996778960588e-02 3.817459501941613403e-02 -4.372014854173308061e-04 1.959595464604257237e-02 6.514378235020799879e-02
5.600000000000000000e+02 7.082742537055426724e-02 8.868156579675370507e-03 -1.243075541231457998e-02 3.725820779649284542e-02 -3.906565077893564292e-04 1.902685006606024548e-02 6.355624161655368254e-02
5.625000000000000000e+02 6.923618723027730182e-02 8.664913854338067087e-03 -1.202632308853049566e-02 3.642295344814430041e-02 -3.471350529200914752e-04 1.846165280429262062e-02 6.206039674135711837e-02
5.650000000000000000e+02 6.779794791460359848e-02 8.497787732228395674e-03 -1.162391657784285146e-02 3.555659076128932922e-02 -3.061071222829329268e-04 1.789930426161061988e-02 6.062692146875177379e-02
5.675000000000000000e+02 6.643198197474679823e-02 8.282550526292835336e-03 -1.122491387073793791e-02 3.458799522540597499e-02 -2.681172275879135296e-04 1.734038285743152649e-02 5.918018002879214812e-02
5.700000000000000000e+02 6.500737461055937361e-02 7.955149439240506715e-03 -1.083325351329047885e-02 3.354881536239817663e-02 -2.334954926440899778e-04 1.678696978833279715e-02 5.767157988064517543e-02
5.725000000000000000e+02 6.347683947967143470e-02 7.569138113701624933e-03 -1.044741109134616347e-02 3.254589586924198225e-02 -2.006718888892898144e-04 1.624066908576258378e-02 5.613170221733800036e-02
5.750000000000000000e+02 6.185037470440378493e-02 7.212962636537687856e-03 -1.006432742193074867e-02 3.164129849637835334e-02 -1.678113915345958655e-04 1.569987778307379775e-02 5.459577549192796975e-02
5.775000000000000000e+02 6.014708755305981508e-02 6.904498900855109492e-03 -9.684042425938191312e-03 3.082724529153195447e-02 -1.358132568877277058e-04 1.516299075810450744e-02 5.306866180134814370e-02
5.800000000000000000e+02 5.848722613826288358e-02 6.656772228068518968e-03 -9.308269450716763482e-03 3.009822882941512109e-02 -1.049367195969119103e-04 1.462953104856260823e-02 5.160749300812030732e-02
5.825000000000000000e+02 5.694954536080910901e-02 6.478992800489791898e-03 -8.936662426643957741e-03 2.948404327314959814e-02 -7.359917013942453312e-05 1.409675142084535968e-02 5.026517002740203688e-02
5.850000000000000000e+02 5.555348099625955632e-02 6.348134233434025650e-03 -8.568209840194252955e-03 2.897873721937352376e-02 -3.898589887324462245e-05 1.356274910216216135e-02 4.904748365889762679e-02
5.875000000000000000e+02 5.427002725309723608e-02 6.207654866284688898e-03 -8.202546451514254600e-03 2.849860001223045169e-02 -1.092501101809022972e-06 1.303149308214692284e-02 4.790006017373730357e-02
5.900000000000000000e+02 5.296073488117590544e-02 5.981414935517250474e-03 -7.841245620518313975e-03 2.794728312325948580e-02 3.659956381719374496e-05 1.250979234737764623e-02 4.670890517590652047e-02
5.925000000000000000e+02 5.158271929384152660e-02 5.698438845558388179e-03 -7.486531647907081546e-03 2.732593447837235873e-02 7.068073755467424370e-05 1.200245260609517257e-02 4.545555318915452808e-02
5.950000000000000000e+02 5.021072388099082073e-02 5.424156856001382046e-03 -7.138232063250510295e-03 2.668813027149318992e-02 1.002141497079894809e-04 1.151207261986133407e-02 4.420546338617267756e-02
5.975000000000000000e+02 4.890537907494737352e-02 5.139536991777228156e-03 -6.792068259145530619e-03 2.603777690207259576e-02 1.275804980704402735e-04 1.103876377145426510e-02 4.299095987423712240e-02
6.000000000000000000e+02 4.768776226268234969e-02 4.779622065169825129e-03 -6.449143339923521685e-03 2.531319389594509708e-02 1.533667829237263334e-04 1.058076694747081721e-02 4.179086155304913286e-02
6.025000000000000000e+02 4.659586276957510681e-02 4.367807599114110345e-03 -6.112591449079782593e-03 2.450855266399773816e-02 1.763087262477210527e-04 1.013416234503276489e-02 4.061928888930280840e-02
6.050000000000000000e+02 4.567559722690233553e-02 3.961675620064174924e-03 -5.783560855193671177e-03 2.367134680865511792e-02 1.964065362123546996e-04 9.698656347666999300e-03 3.952280019161222291e-02
6.075000000000000000e+02 4.490134327489306298e-02 3.532415483939179649e-03 -5.460176990084635550e-03 2.278923925260677510e-02 2.144134096764059669e-04 9.275676580317131215e-03 3.848312955390847945e-02
6.100000000000000000e+02 4.420989213801034684e-02 3.049505040155686599e-03 -5.143130293251711206e-03 2.185417505720706199e-02 2.296114457514202662e-04 8.867809948839990020e-03 3.746593857202869249e-02
6.125000000000000000e+02 4.355765247805756801e-02 2.550147189220740643e-03 -4.832876818706314387e-03 2.094702187413419875e-02 2.393077193978900453e-04 8.479512434275757529e-03 3.649209339323376128e-02
6.150000000000000000e+02 4.289128831169252559e-02 2.052090416661430088e-03 -4.529434701817469308e-03 2.010692903557134703e-02 2.442935715721099819e-04 8.117274960966950823e-03 3.555774615411541606e-02
6.175000000000000000e+02 4.215112140530851564e-02 1.516356902792094291e-03 -4.236198463905889444e-03 1.924986262361831277e-02 2.448220402790306617e-04 7.786191000421260715e-03 3.459358751467404153e-02
6.200000000000000000e+02 4.129613041808059826e-02 9.111047825772672403e-04 -3.953690698690051283e-03 1.834813544690756457e-02 2.422662234646870633e-04 7.489257244575134483e-03 3.356676155478165169e-02
6.225000000000000000e+02 4.039572111400534238e-02 2.786928428802369411e-04 -3.680176169239908392e-03 1.740808538442603637e-02 2.368126131633897270e-04 7.227441714534663456e-03 3.251562410648302370e-02
6.250000000000000000e+02 3.956654315481267919e-02 -3.055949624304631399e-04 -3.412075008304591046e-03 1.643505579569732797e-02 2.310197884123818264e-04 7.003073556723985772e-03 3.150233625361699430e-02
6.275000000000000000e+02 3.884249227201861526e-02 -8.355995328577563120e-04 -3.150109992407949550e-03 1.548500418677494460e-02 2.251345123205341302e-04 6.817944204111111954e-03 3.057272033145233547e-02
6.300000000000000000e+02 3.823762650706926530e-02 -1.375045545470922640e-03 -2.890862137195786968e-03 1.456389874908618418e-02 2.183836778372072343e-04 6.676376606581607351e-03 2.973895093136852755e-02
6.325000000000000000e+02 3.776239715746085995e-02 -1.953509945392718945e-03 -2.638490244083305496e-03 1.361806292668154943e-02 2.124738898996443408e-04 6.583603474120222621e-03 2.898203177913131687e-02
6.350000000000000000e+02 3.748786162332948257e-02 -2.596183403659873060e-03 -2.389975179202752809e-03 1.263102163205679675e-02 2.059707371065023628e-04 6.550071566344931213e-03 2.833447741086560570e-02
6.375000000000000000e+02 3.750978068884174010e-02 -3.284548103048142483e-03 -2.151495480388418511e-03 1.166610256786380743e-02 1.974468042621215478e-04 6.579558649552177778e-03 2.787772095312886222e-02
6.400000000000000000e+02 3.789661873340593318e-02 -4.011277430914708154e-03 -1.922515990227352881e-03 1.075643619021978380e-02 1.868800058240242324e-04 6.684825871155121273e-03 2.766894039739041869e-02
6.425000000000000000e+02 3.859127019174311835e-02 -4.761295871540844292e-03 -1.706016773625389964e-03 9.907370205906767743e-03 1.735621923902503402e-04 6.865369541169023294e-03 2.768200496940945513e-02
6.450000000000000000e+02 3.967650808465632978e-02 -5.537042017399909470e-03 -1.500954321728652924e-03 9.095976294181752284e-03 1.586228278954163390e-04 7.133599775096172158e-03 2.795304207696712798e-02
6.475000000000000000e+02 4.118303866537290775e-02 -6.384483424602209120e-03 -1.310936668058845182e-03 8.358422518460618955e-03 1.417371794660390232e-04 7.489392327259615338e-03 2.851542675554656972e-02
6.500000000000000000e+02 4.315773873878487460e-02 -7.311995513336175603e-03 -1.137299695663147132e-03 7.743763937690826757e-03 1.249540712339779821e-04 7.947126215032917357e-03 2.942431444575430849e-02
6.525000000000000000e+02 4.583416568167562877e-02 -8.377060191408016582e-03 -9.831375241290225483e-04 7.240593776476606132e-03 1.095897049936762815e-04 8.507541319207140296e-03 3.079115038867968890e-02
6.550000000000000000e+02 4.947091906875251965e-02 -9.685947547149294928e-03 -8.551941163399950224e-04 6.932453354448077538e-03 9.518359754169240946e-05 9.189996662284791867e-03 3.279668454274269757e-02
6.575000000000000000e+02 5.395207833453316559e-02 -1.127765837028467909e-02 -7.431241599433791338e-04 6.874662281100236971e-03 8.217531257808694076e-05 9.990640962250807097e-03 3.540869078894210570e-02
6.600000000000000000e+02 5.832879389840688739e-02 -1.301663875407958228e-02 -6.489741999055625597e-04 7.089239478722285555e-03 6.982927270450456564e-05 1.092458934537572819e-02 3.817131136125245100e-02
6.625000000000000000e+02 6.039554876822361695e-02 -1.438456776315643650e-02 -5.520988838050606019e-04 7.445642142899163568e-03 5.518004842515800471e-05 1.195906257920685903e-02 3.990012674516481977e-02
6.650000000000000000e+02 5.698883676031135659e-02 -1.440736070554216909e-02 -4.615764205298425026e-04 7.551148175172778775e-03 4.284706550835932825e-05 1.305978868907295073e-02 3.879988681227854175e-02
6.675000000000000000e+02 4.659652145493270448e-02 -1.235587688264162820e-02 -3.725376664733557664e-04 7.080180157118259529e-03 3.095825522223035072e-05 1.410376833229364663e-02 3.389023497217230618e-02
6.700000000000000000e+02 3.160011466650534950e-02 -8.571536164727975443e-03 -3.026376366419115211e-04 6.063301448608643396e-03 2.453315480652542785e-05 1.498352612111794081e-02 2.632347111811596599e-02
6.725000000000000000e+02 1.769886617498480502e-02 -4.567001651421648614e-03 -2.507166875763282331e-04 4.961626861111060292e-03 2.045012971646111276e-05 1.556229305579511293e-02 1.911139304594548782e-02
6.750000000000000000e+02 9.231763976379888867e-03 -1.862481489892314898e-03 -2.116851872909122478e-04 4.325084666908259393e-03 1.828329254965546110e-05 1.586035445668711533e-02 1.470860154998763179e-02
6.775000000000000000e+02 5.700530979644159724e-03 -5.339809495841649689e-04 -1.812204944492406958e-04 4.175182190720631500e-03 1.659115181050870423e-05 1.591777055691150772e-02 1.289674186363815034e-02
6.800000000000000000e+02 4.775767843033946677e-03 -1.082213909386098225e-05 -1.624227000410424792e-04 4.271330008824821348e-03 1.656783832858388196e-05 1.583629565162939651e-02 1.244169675174408227e-02
6.825000000000000000e+02 4.780874624521467588e-03 1.646916632986588497e-04 -1.477694730895954536e-04 4.441662007986037913e-03 1.670188441198995071e-05 1.564474336433012425e-02 1.243363999841881444e-02
6.850000000000000000e+02 5.003522925095291000e-03 2.138004007671313064e-04 -1.372315979904111232e-04 4.592471896794038215e-03 1.681444197182458848e-05 1.542096492901049408e-02 1.250847987544991165e-02
6.875000000000000000e+02 5.200875388874416812e-03 2.233223452798043147e-04 -1.267174918848845895e-04 4.711888904283216897e-03 1.721169212863381625e-05 1.515784796491358860e-02 1.253530612903561159e-02
6.900000000000000000e+02 5.331864787507151898e-03 2.274167467458497048e-04 -1.182541963144821093e-04 4.785747846073784735e-03 1.677234245167969593e-05 1.490125078491235863e-02 1.250943170924664720e-02
6.925000000000000000e+02 5.412460452195818998e-03 2.239017471505746820e-04 -1.089179668979619383e-04 4.836944712942645164e-03 1.749863780409864289e-05 1.462362508900467983e-02 1.243651512707157243e-02
6.950000000000000000e+02 5.471574856297380107e-03 2.205680297995869039e-04 -1.016410345425559745e-04 4.849608282887061909e-03 1.665706605557007471e-05 1.436151358298682484e-02 1.234134836108563386e-02
6.975000000000000000e+02 5.513278037134568786e-03 2.134537830872872664e-04 -9.321694205044635511e-05 4.843698172995392764e-03 1.812589608717232913e-05 1.407931770827349806e-02 1.221814695920173111e-02
7.000000000000000000e+02 5.556494660228020188e-03 2.095360277300102310e-04 -8.674058685711594880e-05 4.800251360867702211e-03 1.704073264561917675e-05 1.381526417906998698e-02 1.208600510008285556e-02
7.025000000000000000e+02 5.598049137711141009e-03 2.000210322706720979e-04 -7.858423679664773857e-05 4.743733093170521622e-03 1.940195558374605925e-05 1.352936242848977108e-02 1.193557232968571642e-02
7.050000000000000000e+02 5.649862334205581899e-03 1.958632324553278051e-04 -7.232494499505652508e-05 4.654642810240712698e-03 1.815105344324346559e-05 1.326295568820333448e-02 1.178373041632481411e-02
7.075000000000000000e+02 5.706288345974067436e-03 1.803521034539045385e-04 -6.406008198194507012e-05 4.563353890420129150e-03 2.126287191731394074e-05 1.297272534198915320e-02 1.162118378919167402e-02
