time z u v w u_mag
8.000000000000000000e+03 9.725000000000000000e+02 4.977106551927023226e+00 4.312175876620213621e+00 -1.688233612826661387e-02 6.585342468954318740e+00
8.000000000000000000e+03 9.750000000000000000e+02 4.963854500038557660e+00 4.315161537803303027e+00 1.691181173382333772e-02 6.577290977618834411e+00
8.000000000000000000e+03 9.775000000000000000e+02 4.977139849408227512e+00 4.312163351051331972e+00 -1.694384656855620064e-02 6.585359590838919530e+00
8.000000000000000000e+03 9.800000000000000000e+02 4.963815995690949556e+00 4.315175899512142088e+00 1.697844995363227347e-02 6.577271512608445114e+00
8.000000000000000000e+03 9.825000000000000000e+02 4.977183575204294996e+00 4.312147151368347586e+00 -1.701563076119337256e-02 6.585382215788827764e+00
8.000000000000000000e+03 9.850000000000000000e+02 4.963767039897688527e+00 4.315193947115340656e+00 1.705539743085875484e-02 6.577246605850890937e+00
8.000000000000000000e+03 9.875000000000000000e+02 4.977237778629547194e+00 4.312127251927757143e+00 -1.709775802049670959e-02 6.585410364978370623e+00
8.000000000000000000e+03 9.900000000000000000e+02 4.963707583642060328e+00 4.315215709679717015e+00 1.714272020400174970e-02 6.577216240160294269e+00
8.000000000000000000e+03 9.925000000000000000e+02 4.977302511895622672e+00 4.312103620501456902e+00 -1.719029122252652489e-02 6.585444057539064033e+00
8.000000000000000000e+03 9.950000000000000000e+02 4.963637565843740163e+00 4.315241222011641398e+00 1.724047652843354456e-02 6.577180393089018473e+00
8.000000000000000000e+03 9.975000000000000000e+02 4.977377790359537535e+00 4.312076229480709344e+00 -1.729318769691328903e-02 6.585483287592314383e+00
8.000000000000000000e+03 1.000000000000000000e+03 4.963553688662066143e+00 4.315271489291808926e+00 1.735526813367450905e-02 6.577137253536491812e+00
1.000000000000000000e+04 0.000000000000000000e+00 1.978271785249831494e+00 2.071524568001371414e+00 -5.064300826404403771e-04 2.864397589131133959e+00
1.000000000000000000e+04 2.500000000000000000e+00 2.342395437918405321e+00 2.443389567972884535e+00 3.602040297822555284e-04 3.384814485050343436e+00
1.000000000000000000e+04 5.000000000000000000e+00 2.628130855423110201e+00 2.725399979899715497e+00 -2.427321477112711452e-04 3.786142747253895102e+00
1.000000000000000000e+04 7.500000000000000000e+00 2.876621061464247564e+00 2.962542113476339445e+00 1.557775019176684884e-04 4.129358852127916535e+00
1.000000000000000000e+04 1.000000000000000000e+01 3.081884518047447230e+00 3.151481106012223865e+00 -1.073975480196291492e-04 4.407929826536126861e+00
1.000000000000000000e+04 1.250000000000000000e+01 3.242977129709921247e+00 3.293968610958938115e+00 7.497262139992041106e-05 4.622459289104151381e+00
1.000000000000000000e+04 1.500000000000000000e+01 3.365986796363271694e+00 3.398283039614626411e+00 -5.453503448347554917e-05 4.783115588567599552e+00
1.000000000000000000e+04 1.750000000000000000e+01 3.460583040573621982e+00 3.475526530052922336e+00 3.949732730253062353e-05 4.904581495231527200e+00
1.000000000000000000e+04 2.000000000000000000e+01 3.535668066234350704e+00 3.535284483105608722e+00 -2.870247924720811499e-05 4.999918504525896701e+00
1.000000000000000000e+04 2.250000000000000000e+01 3.597366097241911476e+00 3.583609071409837643e+00 2.343867070476362749e-05 5.077725555288091108e+00
1.000000000000000000e+04 2.500000000000000000e+01 3.649813753647363157e+00 3.624139508240651342e+00 -1.323625727450802964e-05 5.143493716500433521e+00
1.000000000000000000e+04 2.750000000000000000e+01 3.695614351037175282e+00 3.659181118543942013e+00 1.437675777548007453e-05 5.200689559097630976e+00
1.000000000000000000e+04 3.000000000000000000e+01 3.736428305949880180e+00 3.690189134713397490e+00 -5.801400569376049489e-06 5.251513337647916835e+00
1.000000000000000000e+04 3.250000000000000000e+01 3.773262392520295716e+00 3.717888806927162726e+00 1.028496496727822943e-05 5.297188524452197456e+00
1.000000000000000000e+04 3.500000000000000000e+01 3.807070877258545760e+00 3.742821531166125482e+00 -2.618603500346633199e-06 5.338773424545918189e+00
1.000000000000000000e+04 3.750000000000000000e+01 3.838766779814736463e+00 3.765689034420631298e+00 6.361113109480406572e-06 5.377410556560234589e+00
1.000000000000000000e+04 4.000000000000000000e+01 3.868712637883289673e+00 3.786828626127036745e+00 -7.040723325072753991e-07 5.413594787031400735e+00
1.000000000000000000e+04 4.250000000000000000e+01 3.897036029158399195e+00 3.806398596513317134e+00 5.036706003953648410e-06 5.447527887778325528e+00
1.000000000000000000e+04 4.500000000000000000e+01 3.924005724974525045e+00 3.824718877410393958e+00 -4.655474264210174251e-07 5.479625481805530107e+00
1.000000000000000000e+04 4.750000000000000000e+01 3.949837955239441811e+00 3.842056792193692782e+00 2.142386712702220482e-06 5.510228694627508084e+00
1.000000000000000000e+04 5.000000000000000000e+01 3.974687108740257990e+00 3.858400596740230615e+00 8.479165691895177258e-07 5.539439753017634693e+00
1.000000000000000000e+04 5.250000000000000000e+01 3.998872790167898206e+00 3.873811085831894818e+00 2.511260518982131449e-06 5.567530504691068138e+00
1.000000000000000000e+04 5.500000000000000000e+01 4.022562251401331501e+00 3.888505959062662942e+00 5.203528922600339726e-08 5.594773066002301398e+00
1.000000000000000000e+04 5.750000000000000000e+01 4.045690682843828156e+00 3.902603026595038660e+00 2.111042684226076089e-06 5.621203028217587772e+00
1.000000000000000000e+04 6.000000000000000000e+01 4.068332013384173607e+00 3.916133478859538553e+00 6.277207511721704678e-08 5.646895323571266445e+00
1.000000000000000000e+04 6.250000000000000000e+01 4.090717413435275951e+00 3.929175152987554043e+00 8.619113769357660362e-07 5.672070727647717803e+00
1.000000000000000000e+04 6.500000000000000000e+01 4.112834371726520111e+00 3.941779075580690073e+00 7.989317284933467064e-07 5.696755993540663532e+00
1.000000000000000000e+04 6.750000000000000000e+01 4.134447991361252406e+00 3.953864611811455987e+00 2.919379706887797174e-07 5.720725964578807776e+00
1.000000000000000000e+04 7.000000000000000000e+01 4.155399037939771389e+00 3.965338280435435792e+00 9.435407165399778331e-07 5.743800905567525206e+00
1.000000000000000000e+04 7.250000000000000000e+01 4.175585679759800328e+00 3.976141497417791992e+00 4.897045550343227846e-07 5.765866541683319468e+00
1.000000000000000000e+04 7.500000000000000000e+01 4.195251531709550008e+00 3.986464760744617308e+00 6.094754834798154200e-07 5.787230486421837128e+00
1.000000000000000000e+04 7.750000000000000000e+01 4.214581865820575146e+00 3.996582992883619845e+00 6.904971155848032060e-07 5.808216242764271620e+00
1.000000000000000000e+04 8.000000000000000000e+01 4.233531447964868910e+00 4.006532282381030541e+00 1.983929658716458459e-07 5.828815441465694747e+00
1.000000000000000000e+04 8.250000000000000000e+01 4.252048339886006723e+00 4.016179541467673531e+00 1.109025040842082151e-07 5.848898459883780099e+00
1.000000000000000000e+04 8.500000000000000000e+01 4.269965957057244132e+00 4.025308019938905524e+00 6.392206392514133194e-07 5.868195116883271112e+00
1.000000000000000000e+04 8.750000000000000000e+01 4.287385216345153793e+00 4.033851224490998533e+00 3.741446724265837330e-07 5.886733193772471395e+00
1.000000000000000000e+04 9.000000000000000000e+01 4.304585399780870958e+00 4.042063446863818577e+00 2.714256144991045961e-07 5.904890547036356629e+00
1.000000000000000000e+04 9.250000000000000000e+01 4.321637281487818782e+00 4.050193202291500150e+00 -7.456842507824696102e-08 5.922888971493025068e+00
1.000000000000000000e+04 9.500000000000000000e+01 4.338601821521282709e+00 4.058385055567602429e+00 5.234061274055071032e-07 5.940871571155407871e+00
1.000000000000000000e+04 9.750000000000000000e+01 4.355486286288466680e+00 4.066552952078111183e+00 -1.935618200390490711e-07 5.958784582622713266e+00
1.000000000000000000e+04 1.000000000000000000e+02 4.372215360636219295e+00 4.074444625483362614e+00 6.347491664906550396e-07 5.976400770188857514e+00
1.000000000000000000e+04 1.025000000000000000e+02 4.388761815325245230e+00 4.081927072829558689e+00 3.148622204324231918e-07 5.993609838782962385e+00
1.000000000000000000e+04 1.050000000000000000e+02 4.405072307031093537e+00 4.088996855907344852e+00 -1.605875722350828153e-07 6.010370813668023615e+00
1.000000000000000000e+04 1.075000000000000000e+02 4.421078356029431333e+00 4.095605756947414022e+00 2.019380663482947525e-07 6.026601060837919910e+00
1.000000000000000000e+04 1.100000000000000000e+02 4.436740223287453766e+00 4.101836576245466048e+00 6.267272935625319197e-07 6.042327954287348035e+00
1.000000000000000000e+04 1.125000000000000000e+02 4.452065569764464215e+00 4.107742856670798304e+00 4.319861126190372712e-07 6.057593516736851313e+00
1.000000000000000000e+04 1.150000000000000000e+02 4.466998424186265915e+00 4.113405912387440466e+00 3.656468309314705753e-07 6.072411639682101736e+00
1.000000000000000000e+04 1.175000000000000000e+02 4.481544458983367285e+00 4.118913004166819825e+00 -3.081551419175386240e-07 6.086845248052487278e+00
1.000000000000000000e+04 1.200000000000000000e+02 4.495794329098537823e+00 4.124081227377233816e+00 6.887699342122128205e-08 6.100837042534401178e+00
1.000000000000000000e+04 1.225000000000000000e+02 4.509851391496593642e+00 4.128961129112774131e+00 4.905451499232495946e-07 6.114497491953712505e+00
1.000000000000000000e+04 1.250000000000000000e+02 4.523784787209934599e+00 4.133715734164913336e+00 3.307503535117699254e-07 6.127987807745272519e+00
1.000000000000000000e+04 1.275000000000000000e+02 4.537627597507236210e+00 4.138353437236522936e+00 -5.564566138379859374e-07 6.141338077743884405e+00
1.000000000000000000e+04 1.300000000000000000e+02 4.551426365015313280e+00 4.142883904282963492e+00 3.751338082280195168e-07 6.154589263348407613e+00
1.000000000000000000e+04 1.325000000000000000e+02 4.565106586136677969e+00 4.147343284308873557e+00 1.315543694460976869e-07 6.167710633670357545e+00
1.000000000000000000e+04 1.350000000000000000e+02 4.578477036155355506e+00 4.151705406426746237e+00 2.966504211875605086e-07 6.180542836382180383e+00
1.000000000000000000e+04 1.375000000000000000e+02 4.591408161949313893e+00 4.155938697768424284e+00 -8.039233270425696392e-08 6.192968219620046177e+00
1.000000000000000000e+04 1.400000000000000000e+02 4.603960123060673482e+00 4.160091145829506232e+00 2.758165946771294377e-07 6.205063025976608415e+00
1.000000000000000000e+04 1.425000000000000000e+02 4.616257435975631651e+00 4.164187423337244454e+00 -1.108252174533251457e-07 6.216935709164154389e+00
1.000000000000000000e+04 1.450000000000000000e+02 4.628321704278975268e+00 4.168210134055701843e+00 1.023064040510575110e-08 6.228590331683766301e+00
1.000000000000000000e+04 1.475000000000000000e+02 4.640254630087909504e+00 4.172234793907072969e+00 -2.573794897591723820e-07 6.240152739119543490e+00
1.000000000000000000e+04 1.500000000000000000e+02 4.652074681523573396e+00 4.176347084585363412e+00 4.524455043330675437e-07 6.251693675588842147e+00
1.000000000000000000e+04 1.525000000000000000e+02 4.663716393929290049e+00 4.180607078440064406e+00 -2.332861044420136039e-07 6.263204143831497817e+00
1.000000000000000000e+04 1.550000000000000000e+02 4.675235058522151377e+00 4.184864671661864044e+00 1.462646553855890239e-07 6.274624703721984886e+00
1.000000000000000000e+04 1.575000000000000000e+02 4.686740218090622356e+00 4.188934708576645960e+00 -2.128764680340980625e-07 6.285913447112224439e+00
1.000000000000000000e+04 1.600000000000000000e+02 4.698265907302571875e+00 4.192837487760985304e+00 3.895550161352904069e-07 6.297109553953754713e+00
1.000000000000000000e+04 1.625000000000000000e+02 4.709749096422419790e+00 4.196554358900665527e+00 -5.642289783658148579e-08 6.308153853423359436e+00
1.000000000000000000e+04 1.650000000000000000e+02 4.721131332336779174e+00 4.200047685939161113e+00 5.888328811249164298e-07 6.318977893721049455e+00
1.000000000000000000e+04 1.675000000000000000e+02 4.732471694152470931e+00 4.203380966833401899e+00 9.799261731337780825e-08 6.329668228927300966e+00
1.000000000000000000e+04 1.700000000000000000e+02 4.743942565190299554e+00 4.206696856614108526e+00 4.806647077015437681e-08 6.340448683277180919e+00
1.000000000000000000e+04 1.725000000000000000e+02 4.755656182133081167e+00 4.210044480433597691e+00 -1.215122700182454435e-07 6.351436077761469789e+00
1.000000000000000000e+04 1.750000000000000000e+02 4.767321399007422578e+00 4.213249750712378727e+00 -1.283560800197927119e-07 6.362297288190172928e+00
1.000000000000000000e+04 1.775000000000000000e+02 4.778619377683152258e+00 4.216186072301239207e+00 -2.787439822332047524e-07 6.372709639787140112e+00
1.000000000000000000e+04 1.800000000000000000e+02 4.789562600887787625e+00 4.218869019857471869e+00 -2.162495467168004289e-07 6.382692669597697765e+00
1.000000000000000000e+04 1.825000000000000000e+02 4.800215386939774120e+00 4.221314628221715104e+00 1.686946634569026855e-07 6.392305135978102015e+00
1.000000000000000000e+04 1.850000000000000000e+02 4.810511394093527571e+00 4.223488328525750291e+00 2.559575465006957490e-07 6.401474325020521938e+00
1.000000000000000000e+04 1.875000000000000000e+02 4.820416120381722180e+00 4.225490424394955369e+00 2.897495818646918630e-07 6.410240315330582028e+00
1.000000000000000000e+04 1.900000000000000000e+02 4.830020955863599141e+00 4.227446851879800072e+00 2.126807463317624259e-07 6.418754499087030219e+00
1.000000000000000000e+04 1.925000000000000000e+02 4.839402381793572516e+00 4.229393468255232769e+00 2.924621368577480255e-08 6.427097674862995547e+00
1.000000000000000000e+04 1.950000000000000000e+02 4.848558898859292476e+00 4.231453699752025344e+00 -1.938586054918580156e-07 6.435349548303710421e+00
1.000000000000000000e+04 1.975000000000000000e+02 4.857538018084038178e+00 4.233673761301169236e+00 2.029387097564177776e-07 6.443575801855817353e+00
1.000000000000000000e+04 2.000000000000000000e+02 4.866393235131194039e+00 4.235921988143032557e+00 -5.303573091071319445e-08 6.451729861716489545e+00
1.000000000000000000e+04 2.025000000000000000e+02 4.875112950370210640e+00 4.238088197076884001e+00 3.641800919005938930e-07 6.459730477742075649e+00
1.000000000000000000e+04 2.050000000000000000e+02 4.883628125277382992e+00 4.240207808615332752e+00 -5.049944408715704694e-08 6.467548679851024218e+00
1.000000000000000000e+04 2.075000000000000000e+02 4.892000361184048352e+00 4.242296632670408130e+00 1.997726702911377100e-07 6.475241173376601544e+00
1.000000000000000000e+04 2.100000000000000000e+02 4.900354616586960255e+00 4.244293769078315570e+00 -1.388176304719230836e-07 6.482862405337797007e+00
1.000000000000000000e+04 2.125000000000000000e+02 4.908715862685237852e+00 4.246164168742608602e+00 4.588398130556401198e-08 6.490408428480543890e+00
1.000000000000000000e+04 2.150000000000000000e+02 4.916932996332257666e+00 4.247939674214728178e+00 -1.462662456884055234e-07 6.497785897225951679e+00
1.000000000000000000e+04 2.175000000000000000e+02 4.924865044940718306e+00 4.249707443791427508e+00 6.959674629328345353e-08 6.504944970458644171e+00
1.000000000000000000e+04 2.200000000000000000e+02 4.932506461670662645e+00 4.251524400509476997e+00 -3.593692258001678475e-07 6.511918282852636963e+00
1.000000000000000000e+04 2.225000000000000000e+02 4.939900356267076020e+00 4.253288921460415040e+00 1.151364185760963834e-07 6.518671810980017689e+00
1.000000000000000000e+04 2.250000000000000000e+02 4.947094027084451895e+00 4.254953143115700165e+00 -2.111108788720423869e-07 6.525210001442473207e+00
1.000000000000000000e+04 2.275000000000000000e+02 4.954108724560640553e+00 4.256629650476310367e+00 2.745999469589520457e-07 6.531622251484083819e+00
1.000000000000000000e+04 2.300000000000000000e+02 4.960906429837837806e+00 4.258390149983864781e+00 -9.324976693890510804e-08 6.537926221294181772e+00
1.000000000000000000e+04 2.325000000000000000e+02 4.967492082773158124e+00 4.260246083641478165e+00 5.012898542344172257e-07 6.544132813872042043e+00
1.000000000000000000e+04 2.350000000000000000e+02 4.973963776926710878e+00 4.262186209707222950e+00 -5.429935296844869644e-07 6.550308919463092572e+00
1.000000000000000000e+04 2.375000000000000000e+02 4.980353088347668766e+00 4.264128023440445503e+00 6.155071084713220885e-07 6.556424687655968420e+00
1.000000000000000000e+04 2.400000000000000000e+02 4.986592690605371914e+00 4.265942972343724549e+00 -8.014749860768260710e-07 6.562345320484770816e+00
1.000000000000000000e+04 2.425000000000000000e+02 4.992766088434010818e+00 4.267689185426314147e+00 6.906609926288124483e-07 6.568172059045183531e+00
1.000000000000000000e+04 2.450000000000000000e+02 4.999037069095035868e+00 4.269489679412501459e+00 -7.686409330545799202e-07 6.574109349622711207e+00
1.000000000000000000e+04 2.475000000000000000e+02 5.005333542086153109e+00 4.271264965008000125e+00 1.114573332872755138e-06 6.580050780110951791e+00
1.000000000000000000e+04 2.500000000000000000e+02 5.011525103466211384e+00 4.272877036163937881e+00 -9.167737196786190942e-07 6.585807621609514939e+00
1.000000000000000000e+04 2.525000000000000000e+02 5.017613081883233406e+00 4.274289968582293042e+00 1.281063119087563562e-06 6.591357657949584059e+00
1.000000000000000000e+04 2.550000000000000000e+02 5.023699267555046255e+00 4.275670166689158336e+00 -1.333225017851777825e-06 6.596886364426067573e+00
1.000000000000000000e+04 2.575000000000000000e+02 5.029803963551825241e+00 4.277153366562560954e+00 1.499984773084494255e-06 6.602497166440993936e+00
1.000000000000000000e+04 2.600000000000000000e+02 5.035821634399087365e+00 4.278700477474103536e+00 -1.770969777590228672e-06 6.608084238977447455e+00
1.000000000000000000e+04 2.625000000000000000e+02 5.041707747120002914e+00 4.280265453607820625e+00 2.130867739005907816e-06 6.613583700288593548e+00
1.000000000000000000e+04 2.650000000000000000e+02 5.047496091895979475e+00 4.281788681712705547e+00 -2.335507119896573375e-06 6.618982634253822717e+00
1.000000000000000000e+04 2.675000000000000000e+02 5.053166738526911672e+00 4.283208663805616823e+00 2.700659902298552703e-06 6.624226033663215496e+00
1.000000000000000000e+04 2.700000000000000000e+02 5.058749547140502401e+00 4.284536835642276387e+00 -3.049320320025541630e-06 6.629344075900651667e+00
1.000000000000000000e+04 2.725000000000000000e+02 5.064317446144831258e+00 4.285838934775726194e+00 3.487076289596363181e-06 6.634434909634625122e+00
1.000000000000000000e+04 2.750000000000000000e+02 5.069965453646057441e+00 4.287196935132945086e+00 -3.998836010629257088e-06 6.639624030153648881e+00
1.000000000000000000e+04 2.775000000000000000e+02 5.075766752687530747e+00 4.288660239570208255e+00 4.496577847544475392e-06 6.644999230863668060e+00
1.000000000000000000e+04 2.800000000000000000e+02 5.081665750063565135e+00 4.290176126435857995e+00 -5.228574651931891947e-06 6.650484041875193597e+00
1.000000000000000000e+04 2.825000000000000000e+02 5.087529397062797720e+00 4.291665828205468713e+00 5.937346448085578098e-06 6.655926002217868565e+00
1.000000000000000000e+04 2.850000000000000000e+02 5.093208096204139501e+00 4.293076159464435548e+00 -6.654972810202511248e-06 6.661176444311139200e+00
1.000000000000000000e+04 2.875000000000000000e+02 5.098626074685983056e+00 4.294385768274060489e+00 7.621277975637954328e-06 6.666163587572740745e+00
1.000000000000000000e+04 2.900000000000000000e+02 5.103817271930268795e+00 4.295626292303725613e+00 -8.687339329634838987e-06 6.670933666921014193e+00
1.000000000000000000e+04 2.925000000000000000e+02 5.108862647313388905e+00 4.296865174629806994e+00 9.714907651890703272e-06 6.675591949644225309e+00
1.000000000000000000e+04 2.950000000000000000e+02 5.113821364500050315e+00 4.298140524267569873e+00 -1.103890098893285356e-05 6.680208149039228438e+00
1.000000000000000000e+04 2.975000000000000000e+02 5.118671718775046564e+00 4.299453048420624590e+00 1.252998043097289172e-05 6.684766015375398496e+00
1.000000000000000000e+04 3.000000000000000000e+02 5.123382350177081435e+00 4.300765601711392883e+00 -1.400397903602030408e-05 6.689217552686271162e+00
1.000000000000000000e+04 3.025000000000000000e+02 5.127909434246855191e+00 4.301993099298028866e+00 1.576894817108885657e-05 6.693474418603123866e+00
1.000000000000000000e+04 3.050000000000000000e+02 5.132183989365542764e+00 4.303102900097579564e+00 -1.769099896081760887e-05 6.697462733740382035e+00
1.000000000000000000e+04 3.075000000000000000e+02 5.136230913627191086e+00 4.304161476527007757e+00 1.986345897327380488e-05 6.701244213913810199e+00
1.000000000000000000e+04 3.100000000000000000e+02 5.140120693524873552e+00 4.305175876923017952e+00 -2.222829777659693698e-05 6.704877334876202077e+00
1.000000000000000000e+04 3.125000000000000000e+02 5.143920515438683339e+00 4.306060439297592524e+00 2.484015403642286459e-05 6.708358575437942228e+00
1.000000000000000000e+04 3.150000000000000000e+02 5.147722261721555448e+00 4.306795840511174589e+00 -2.776680137879027706e-05 6.711746039328293278e+00
1.000000000000000000e+04 3.175000000000000000e+02 5.151594918787901989e+00 4.307468100721038695e+00 3.093330474406923668e-05 6.715147924429327730e+00
1.000000000000000000e+04 3.200000000000000000e+02 5.155508206929554582e+00 4.308087592353279760e+00 -3.451421206993596832e-05 6.718547728214595338e+00
1.000000000000000000e+04 3.225000000000000000e+02 5.159358140823260719e+00 4.308589181028928294e+00 3.839553213742751388e-05 6.721823945748132800e+00
1.000000000000000000e+04 3.250000000000000000e+02 5.163096455088441949e+00 4.308966660493914524e+00 -4.255252344083088333e-05 6.724935589848101358e+00
1.000000000000000000e+04 3.275000000000000000e+02 5.166729852365168796e+00 4.309278723748196427e+00 4.735132363377347469e-05 6.727925422335805372e+00
1.000000000000000000e+04 3.300000000000000000e+02 5.170249922633221473e+00 4.309531287661423349e+00 -5.245068896688285392e-05 6.730790754775595630e+00
1.000000000000000000e+04 3.325000000000000000e+02 5.173722065143503634e+00 4.309751010207762967e+00 5.810624599714943794e-05 6.733598872869984930e+00
1.000000000000000000e+04 3.350000000000000000e+02 5.177197516627978224e+00 4.309999379841774392e+00 -6.427226521353511762e-05 6.736428488787386648e+00
1.000000000000000000e+04 3.375000000000000000e+02 5.180574667895793795e+00 4.310286482593434165e+00 7.097410490095982800e-05 6.739207925024173207e+00
1.000000000000000000e+04 3.400000000000000000e+02 5.183744504640664275e+00 4.310564856512853815e+00 -7.842859791544647195e-05 6.741822934321771044e+00
1.000000000000000000e+04 3.425000000000000000e+02 5.186707548335282247e+00 4.310845713013749858e+00 8.645714419887082333e-05 6.744280981753507653e+00
1.000000000000000000e+04 3.450000000000000000e+02 5.189551538746743908e+00 4.311157284869985062e+00 -9.518903808500411693e-05 6.746667497161631388e+00
1.000000000000000000e+04 3.475000000000000000e+02 5.192431310839629610e+00 4.311537866700033028e+00 1.047501084569678651e-04 6.749125995619626117e+00
1.000000000000000000e+04 3.500000000000000000e+02 5.195377666604219513e+00 4.311919444480150965e+00 -1.150998113895257348e-04 6.751636720646622791e+00
1.000000000000000000e+04 3.525000000000000000e+02 5.198389079566477555e+00 4.312319491113496106e+00 1.262719438639219277e-04 6.754209682260239767e+00
1.000000000000000000e+04 3.550000000000000000e+02 5.201350255451757221e+00 4.312719543804947264e+00 -1.384459615501623620e-04 6.756744361197372761e+00
1.000000000000000000e+04 3.575000000000000000e+02 5.204135342079658777e+00 4.313081483558487861e+00 1.515218560524054505e-04 6.759119511109159539e+00
1.000000000000000000e+04 3.600000000000000000e+02 5.206729670620409145e+00 4.313355111849634937e+00 -1.657123173465203611e-04 6.761291756114275131e+00
1.000000000000000000e+04 3.625000000000000000e+02 5.209211542895793023e+00 4.313675020131434223e+00 1.809395603563214536e-04 6.763407211656253359e+00
1.000000000000000000e+04 3.650000000000000000e+02 5.211606959227383484e+00 4.314095625646094057e+00 -1.972629899790310940e-04 6.765520541953792488e+00
1.000000000000000000e+04 3.675000000000000000e+02 5.213902980046881908e+00 4.314701355514961811e+00 2.148973283566017549e-04 6.767675532914182668e+00
1.000000000000000000e+04 3.700000000000000000e+02 5.216044012575214772e+00 4.315437655429107622e+00 -2.336644820945493577e-04 6.769794483853724287e+00
1.000000000000000000e+04 3.725000000000000000e+02 5.217991168396432400e+00 4.316300796295837294e+00 2.538115501883346698e-04 6.771844982129135992e+00
1.000000000000000000e+04 3.750000000000000000e+02 5.219762139055721839e+00 4.317109141248239190e+00 -2.752660256127316928e-04 6.773724839520723684e+00
1.000000000000000000e+04 3.775000000000000000e+02 5.221382178176228628e+00 4.317863485324652473e+00 2.981366862207076511e-04 6.775454008209470302e+00
1.000000000000000000e+04 3.800000000000000000e+02 5.222869888303434571e+00 4.318561938211855633e+00 -3.224260383093711436e-04 6.777045609133630855e+00
1.000000000000000000e+04 3.825000000000000000e+02 5.224230181454820432e+00 4.319316816751043397e+00 3.481551606057751557e-04 6.778574988410459135e+00
1.000000000000000000e+04 3.850000000000000000e+02 5.225442413503309069e+00 4.320043331813347542e+00 -3.754238393791464300e-04 6.779972193639684619e+00
1.000000000000000000e+04 3.875000000000000000e+02 5.226519864131700999e+00 4.320792192700830370e+00 4.042140900625321013e-04 6.781279763146240924e+00
1.000000000000000000e+04 3.900000000000000000e+02 5.227499059452967778e+00 4.321437972094780200e+00 -4.345845881914247775e-04 6.782445926957919369e+00
1.000000000000000000e+04 3.925000000000000000e+02 5.228398624494624336e+00 4.322106169893516814e+00 4.665490746558955825e-04 6.783565002129552823e+00
1.000000000000000000e+04 3.950000000000000000e+02 5.229351318000852622e+00 4.322759772861347827e+00 -5.001971245164622132e-04 6.784715728101120114e+00
1.000000000000000000e+04 3.975000000000000000e+02 5.230204881154072005e+00 4.323496704372784549e+00 5.354875349129392106e-04 6.785843141299179315e+00
1.000000000000000000e+04 4.000000000000000000e+02 5.231142593494876536e+00 4.324223404424108352e+00 -5.725150009542885176e-04 6.787028894340950913e+00
1.000000000000000000e+04 4.025000000000000000e+02 5.231971479466969832e+00 4.325009166098411129e+00 6.112679778495160683e-04 6.788168399681876686e+00
1.000000000000000000e+04 4.050000000000000000e+02 5.232847320534356861e+00 4.325773252554308890e+00 -6.518279562030624818e-04 6.789330286369750667e+00
1.000000000000000000e+04 4.075000000000000000e+02 5.233509612791580778e+00 4.326535645243274608e+00 6.941770090084943947e-04 6.790326504566936983e+00
1.000000000000000000e+04 4.100000000000000000e+02 5.234286425590971348e+00 4.327247394714617279e+00 -7.383962781833889721e-04 6.791378721984175471e+00
1.000000000000000000e+04 4.125000000000000000e+02 5.234801914918890020e+00 4.327981871163419036e+00 7.845185245693980097e-04 6.792244016599153333e+00
1.000000000000000000e+04 4.150000000000000000e+02 5.235552894262250234e+00 4.328659099339423832e+00 -8.325425854231689521e-04 6.793254330586996126e+00
1.000000000000000000e+04 4.175000000000000000e+02 5.236050944040913535e+00 4.329345913919534716e+00 8.825704679366369772e-04 6.794075824561729426e+00
1.000000000000000000e+04 4.200000000000000000e+02 5.236929979210773745e+00 4.329997221297189114e+00 -9.345776555173148205e-04 6.795168314106232010e+00
1.000000000000000000e+04 4.225000000000000000e+02 5.237456305490216124e+00 4.330680858593727756e+00 9.886524291617554156e-04 6.796009581242728359e+00
1.000000000000000000e+04 4.250000000000000000e+02 5.238372190121778793e+00 4.331336725278268851e+00 -1.044816742443532495e-03 6.797133375300763447e+00
1.000000000000000000e+04 4.275000000000000000e+02 5.238781571315735519e+00 4.331957456408819240e+00 1.103136644157503166e-03 6.797844435775489913e+00
1.000000000000000000e+04 4.300000000000000000e+02 5.239627729643297371e+00 4.332432939589809351e+00 -1.163650730628409567e-03 6.798799546638568003e+00
1.000000000000000000e+04 4.325000000000000000e+02 5.239843062855595868e+00 4.332831536244148296e+00 1.226419067424236410e-03 6.799219510277004552e+00
1.000000000000000000e+04 4.350000000000000000e+02 5.240668279773079696e+00 4.333075556029703179e+00 -1.291487405831985222e-03 6.800010989757412361e+00
1.000000000000000000e+04 4.375000000000000000e+02 5.240775846936358562e+00 4.333344320375822178e+00 1.358903538520617486e-03 6.800265165666977474e+00
1.000000000000000000e+04 4.400000000000000000e+02 5.241658669431284778e+00 4.333467826162951120e+00 -1.428707727481111790e-03 6.801024264654506268e+00
1.000000000000000000e+04 4.425000000000000000e+02 5.241675522146817201e+00 4.333624656470141723e+00 1.500961819108070743e-03 6.801137198698865127e+00
1.000000000000000000e+04 4.450000000000000000e+02 5.242733347309325609e+00 4.333545152543258006e+00 -1.575696651775029692e-03 6.801901868076336122e+00
1.000000000000000000e+04 4.475000000000000000e+02 5.242690258547070492e+00 4.333613220508805597e+00 1.652972581751398305e-03 6.801912041797615771e+00
1.000000000000000000e+04 4.500000000000000000e+02 5.243908688998019763e+00 4.333454263344391322e+00 -1.732829318028834137e-03 6.802749972896553921e+00
