z Tu Tv Tw
3.975000000000000000e+02 9.204574766139063705e-10 1.955685775744640595e-09 -2.221311451711065736e-07
4.000000000000000000e+02 9.265855779719163612e-10 1.865723900087947546e-09 -2.077508605707429630e-07
4.025000000000000000e+02 9.326511685045458790e-10 1.769616149672688508e-09 -1.938858033025468742e-07
4.050000000000000000e+02 9.406363459489258034e-10 1.667213640335105711e-09 -1.804062348460097673e-07
4.075000000000000000e+02 9.563699401405297333e-10 1.577604179600975124e-09 -1.671822935522418162e-07
4.100000000000000000e+02 1.006615344227000782e-09 1.480913939199074288e-09 -1.549309570720688212e-07
4.125000000000000000e+02 1.072916511015279847e-09 1.379775259964611915e-09 -1.441525076996481214e-07
4.150000000000000000e+02 1.126876823754966787e-09 1.272787080368652402e-09 -1.348314823332213052e-07
4.175000000000000000e+02 1.173184147352700220e-09 1.154471346617659986e-09 -1.266717456228603697e-07
4.200000000000000000e+02 1.220349956945494613e-09 1.026939275761927797e-09 -1.190503118038927260e-07
4.225000000000000000e+02 1.261149746696806069e-09 8.909898112450678354e-10 -1.117015704480079600e-07
4.250000000000000000e+02 1.302827988868923858e-09 7.632690412373633027e-10 -1.047121514635098854e-07
4.275000000000000000e+02 1.358981729661966282e-09 6.575908619215043799e-10 -9.799657805038329826e-08
4.300000000000000000e+02 1.425298754588858113e-09 5.639568399766127816e-10 -9.158087828098817068e-08
4.325000000000000000e+02 1.486042537078711280e-09 4.902114296354926957e-10 -8.555210472275255830e-08
4.350000000000000000e+02 1.537140981477137728e-09 4.607024728199135739e-10 -7.973684665129932157e-08
4.375000000000000000e+02 1.567961072629768924e-09 4.693164580064544372e-10 -7.412541028929486719e-08
4.400000000000000000e+02 1.550116691380412819e-09 4.796924081050548529e-10 -6.877847903714201028e-08
4.425000000000000000e+02 1.484433941846422623e-09 4.636826741546365825e-10 -6.366353488555939105e-08
4.450000000000000000e+02 1.391598910111223880e-09 4.220102294037129635e-10 -5.887092881619112943e-08
4.475000000000000000e+02 1.275883072619795946e-09 3.655351774008236651e-10 -5.444330433946927622e-08
4.500000000000000000e+02 1.153507503421225538e-09 3.181879341646191507e-10 -5.031108144971151247e-08
4.525000000000000000e+02 1.039726034217861341e-09 2.913702476610193029e-10 -4.644200755872851386e-08
4.550000000000000000e+02 9.307180499350357849e-10 2.792123859376999927e-10 -4.283085539463455425e-08
4.575000000000000000e+02 8.282959849984859760e-10 2.727943487533618757e-10 -3.951375714176345510e-08
4.600000000000000000e+02 7.383380760489308424e-10 2.670599447128741003e-10 -3.653866500857637029e-08
4.625000000000000000e+02 6.605707928555362782e-10 2.563832670025563530e-10 -3.390343005534993108e-08
4.650000000000000000e+02 5.871011303688887811e-10 2.436045575439247913e-10 -3.156107411767831146e-08
4.675000000000000000e+02 5.189840506225513795e-10 2.327954679902157017e-10 -2.938931349102298435e-08
4.700000000000000000e+02 4.577849853576771072e-10 2.267676109171012061e-10 -2.726155642812969658e-08
4.725000000000000000e+02 4.015010448820951347e-10 2.204409769816616178e-10 -2.506324312644384640e-08
4.750000000000000000e+02 3.477808160974645389e-10 2.118057751157431832e-10 -2.278441182156770842e-08
4.775000000000000000e+02 2.992087915684904484e-10 2.043631789296027284e-10 -2.055189124108178225e-08
4.800000000000000000e+02 2.577209716938181997e-10 1.993334684128934164e-10 -1.848856827066974780e-08
4.825000000000000000e+02 2.241021168778931047e-10 1.920490508870474017e-10 -1.663275255776374234e-08
4.850000000000000000e+02 1.942445546583038305e-10 1.837672360605530941e-10 -1.495664871713989867e-08
