 z uu uv uw vv vw ww tke
7.100000000000000000e+02 5.005749149453819584e-05 1.907045117577510440e-06 -6.314796094989943604e-07 8.795656887759584748e-06 -6.297060557658154595e-08 6.717737651335728671e-06 3.278544301681675887e-05
7.125000000000000000e+02 4.684846512641022945e-05 2.821361137277200586e-06 -1.376435025655060515e-06 8.997230515578192168e-06 1.178872802043328932e-07 6.542271770470578371e-06 3.119398370622950169e-05
7.150000000000000000e+02 4.450214713435727133e-05 1.065045047159784934e-06 -5.337303789336990789e-07 8.046804303001132294e-06 -1.360868078808556686e-07 6.733304214405221212e-06 2.964112782588181327e-05
7.175000000000000000e+02 3.442174120326590644e-05 2.111837824476303816e-06 -1.472978912274117936e-06 7.875200159170869254e-06 1.022003051776859361e-07 6.574249858817800045e-06 2.443559561062728829e-05
7.200000000000000000e+02 2.874376752789693380e-05 2.897325056951061223e-07 -7.051135291155857806e-07 6.700431176505005970e-06 -1.455957004116869166e-07 6.742333292535665199e-06 2.109326599846880206e-05
7.225000000000000000e+02 2.128599915975719665e-05 1.296854972508576534e-06 -1.303771448000250608e-06 6.193877119623181420e-06 1.122232161414894831e-07 6.572703231668096549e-06 1.702628975552423731e-05
7.250000000000000000e+02 2.163947936416441521e-05 2.040245130380924307e-07 -1.042461522644914522e-06 5.230356008935644045e-06 -8.635513436636458422e-08 6.721249233225808283e-06 1.679554230316293462e-05
7.275000000000000000e+02 2.373974882052927316e-05 1.413293095645151672e-06 -9.754519205662856698e-07 4.790326735579331363e-06 1.442084452850098210e-07 6.502745682367881575e-06 1.751641061923824347e-05
7.300000000000000000e+02 3.461378889290891341e-05 3.053620897350839215e-07 -1.274129280702081599e-06 4.383704605143368513e-06 -2.441153403972742101e-08 6.648176174382938840e-06 2.282283483621761123e-05
7.325000000000000000e+02 4.095306902765507803e-05 2.689763613899920516e-06 -7.836986259766165986e-07 4.397300824763927838e-06 1.611773787189585573e-07 6.364557325537038484e-06 2.585746358897802387e-05
7.350000000000000000e+02 5.484481805512509024e-05 -7.880148149084220234e-08 -1.206628884839644888e-06 4.314994554746132394e-06 -1.814733502601330946e-08 6.528047650419988435e-06 3.284393013014560384e-05
7.375000000000000000e+02 5.150375547983827265e-05 3.919398374986116116e-06 -8.704484616860495626e-07 4.494617269681721751e-06 1.253248412040485673e-07 6.207436423220313003e-06 3.110290458637015286e-05
7.400000000000000000e+02 5.458723663479290105e-05 -5.773867962899359186e-07 -9.551338310412875397e-07 3.881167847861010834e-06 -4.829064850452522146e-08 6.389656315997787901e-06 3.242903039932584905e-05
7.425000000000000000e+02 3.735624001467812143e-05 3.321354123347752976e-06 -1.026867922554039766e-06 3.415870650793983938e-06 8.997283487193956833e-08 6.076230400311109805e-06 2.342417053289160505e-05
7.450000000000000000e+02 2.681900300286130787e-05 -1.797800891601752979e-07 -7.652455920688298951e-07 2.381415929590957789e-06 -4.475013575709193865e-08 6.234567869477652686e-06 1.771749340096495854e-05
7.475000000000000000e+02 1.380592245727108005e-05 9.938533017757932733e-07 -8.290729612325081015e-07 1.333079273403558981e-06 2.463652212296874581e-09 5.912942761576673758e-06 1.052597224612565565e-05
7.500000000000000000e+02 1.100720463355528898e-05 -1.121080673271990158e-09 -8.352340640019364964e-07 1.222011986318793952e-06 2.077793432289687261e-07 5.989878953835452544e-06 9.109547786854768162e-06
7.525000000000000000e+02 9.612640135706841042e-06 5.564352704176656128e-07 -7.849884236394734928e-07 1.234639513767188316e-06 -5.430918308740573570e-08 5.682563495436342938e-06 8.264921572455186360e-06
7.550000000000000000e+02 1.015341768209339093e-05 1.201650103018536648e-07 -8.493698184128961262e-07 1.362005150776202028e-06 2.378820169145824656e-07 5.715923994868319933e-06 8.615673413868957080e-06
7.575000000000000000e+02 9.069507337693849563e-06 4.736055084135770461e-07 -7.553425987349512583e-07 1.048519314774321066e-06 -1.274857496148416522e-08 5.432553493142119472e-06 7.775290072805145792e-06
7.600000000000000000e+02 9.896910675547942999e-06 1.118195136937671910e-07 -8.463176508800119858e-07 1.343772861536685022e-06 2.830345247062424263e-07 5.452865231677421060e-06 8.346774384381023905e-06
7.625000000000000000e+02 8.754606850615331395e-06 4.231469532056664143e-07 -7.358103332416051494e-07 9.852742446156526335e-07 -1.447339510100924821e-08 5.195517201574487910e-06 7.467699148402735757e-06
7.650000000000000000e+02 9.534877426543176003e-06 1.102125695050304450e-07 -8.233151074951292731e-07 1.263969107320406251e-06 2.845106833976676624e-07 5.201563162530768931e-06 8.000204848197176440e-06
7.675000000000000000e+02 8.431769249149211675e-06 3.805776657468839909e-07 -7.185956480906075163e-07 9.282502393554991826e-07 -1.268058282518835496e-08 4.970119862097972398e-06 7.165069675301341733e-06
7.700000000000000000e+02 9.146683056528814076e-06 1.076342913471250930e-07 -7.930944165800067053e-07 1.174740678924468614e-06 2.768836691920646116e-07 4.960838892209789787e-06 7.641131313831536450e-06
7.725000000000000000e+02 8.126488545508792668e-06 3.480838385138795663e-07 -7.021520595934249057e-07 8.760096045216769646e-07 -1.306719698126717526e-08 4.754994436327792369e-06 6.878746293179131371e-06
7.750000000000000000e+02 8.765838679853743369e-06 1.041522069773037670e-07 -7.603371040556072574e-07 1.089861740918163232e-06 2.660951391570192912e-07 4.730056620135539260e-06 7.292878520453723460e-06
7.775000000000000000e+02 7.837447912191208233e-06 3.208002637613560561e-07 -6.837042824781788808e-07 8.268583679374331071e-07 -1.335793593016604674e-08 4.548886383197094429e-06 6.606596331662868414e-06
7.800000000000000000e+02 8.404382413088384499e-06 1.013903951903927176e-07 -7.271507253764400558e-07 1.014948036818363835e-06 2.554994710492599075e-07 4.509040195035288830e-06 6.964185322471019005e-06
7.825000000000000000e+02 7.565489344225895343e-06 2.974268667731650012e-07 -6.627192742206143448e-07 7.803419760799457020e-07 -1.194519998782756876e-08 4.350667587584093554e-06 6.348249453944967088e-06
7.850000000000000000e+02 8.070742110743368128e-06 1.008700994635347614e-07 -6.941452279493654353e-07 9.501722548518110218e-07 2.458003148203865264e-07 4.297620936277836838e-06 6.659267650936507676e-06
7.875000000000000000e+02 7.312688362099351265e-06 2.785757255285403543e-07 -6.393525437105913756e-07 7.377909020572559140e-07 -8.441723434778623495e-09 4.159449681832206112e-06 6.104964472994407228e-06
7.900000000000000000e+02 7.769219637468793835e-06 1.038298026719175480e-07 -6.611539994454328310e-07 8.938333889757288158e-07 2.368533359249861911e-07 4.095422329014447628e-06 6.379237677729485140e-06
7.925000000000000000e+02 7.081424862099794304e-06 2.650230832177413469e-07 -6.139268441015715642e-07 7.008758232585954550e-07 -3.463766725184027537e-09 3.974557245759885798e-06 5.878428965559137726e-06
7.950000000000000000e+02 7.501681531418569509e-06 1.105529493445445191e-07 -6.278662086427730487e-07 8.444931867153115717e-07 2.285058876668817798e-07 3.901896129579700567e-06 6.124035423856791195e-06
7.975000000000000000e+02 6.873717349853691556e-06 2.568740313304118903e-07 -5.868934913698319961e-07 6.707458028350820662e-07 2.127705189341111107e-09 3.795485799565840629e-06 5.669974476127307443e-06
8.000000000000000000e+02 7.268230928967866954e-06 1.205024874181503833e-07 -5.940594382575877881e-07 8.015250857254407485e-07 2.206902882289738758e-07 3.716447890522124640e-06 5.893101952607716330e-06
8.025000000000000000e+02 6.690520361809148761e-06 2.536536720032955710e-07 -5.588021799180229017e-07 6.477932111313755582e-07 7.748513728898483722e-09 3.621860817936968001e-06 5.480087195438745789e-06
8.050000000000000000e+02 7.067495173733462614e-06 1.328220696928283843e-07 -5.596349938783563275e-07 7.648576976935217168e-07 2.133034911612280317e-07 3.538539758039021215e-06 5.685446314733002720e-06
8.075000000000000000e+02 6.531467465347162478e-06 2.547217829780734435e-07 -5.302499300937257682e-07 6.317711362952671523e-07 1.318683119897515633e-08 3.453402969915082638e-06 5.308320785778756134e-06
8.100000000000000000e+02 6.896819257052300530e-06 1.467432102778332123e-07 -5.245974769065967030e-07 7.344954774710643738e-07 2.061488739234777678e-07 3.367732086185067902e-06 5.499523410354216085e-06
8.125000000000000000e+02 6.394943453762280882e-06 2.595093213924926191e-07 -5.017779256999391918e-07 6.220391776006195841e-07 1.842784326013488004e-08 3.289904447484513622e-06 5.153443539423707203e-06
8.150000000000000000e+02 6.752560975827037828e-06 1.616950205532319324e-07 -4.890699948319089649e-07 7.102057443303166689e-07 1.990079273213816156e-07 3.203682007370140672e-06 5.333224363763748008e-06
8.175000000000000000e+02 6.278315020999158742e-06 2.674794121606538752e-07 -4.738363032357610289e-07 6.177181014948018618e-07 2.351271059213020091e-08 3.131214912633207602e-06 5.013624017563584314e-06
8.200000000000000000e+02 6.630410491132820820e-06 1.772179876015300808e-07 -4.533381400583270967e-07 6.914848785740446658e-07 1.917236453635571151e-07 3.046126346206455817e-06 5.184010857956660757e-06
8.225000000000000000e+02 6.178221709877362936e-06 2.780130064252261944e-07 -4.467836374128314631e-07 6.177554183893541486e-07 2.846151889840408821e-08 2.977231676814349946e-06 4.886604402540533674e-06
8.250000000000000000e+02 6.525645244456157786e-06 1.928830012044357936e-07 -4.177842121016657173e-07 6.775348820962534167e-07 1.842168237451894984e-07 2.894871817578232714e-06 5.049025972065322382e-06
8.275000000000000000e+02 6.090893540071106998e-06 2.903367569359715947e-07 -4.209175211186792094e-07 6.209844800589614254e-07 3.323013293192699264e-08 2.827898238458608862e-06 4.769888129294338325e-06
8.300000000000000000e+02 6.433313631541181939e-06 2.082039688540149265e-07 -3.828052836164034648e-07 6.673414538334476724e-07 1.764727816316753178e-07 2.749776083342856149e-06 4.925215584358742668e-06
8.325000000000000000e+02 6.012328031391334042e-06 3.035247033198018630e-07 -3.964588509349043588e-07 6.261440391507555667e-07 3.772790552739346248e-08 2.683209242542144556e-06 4.660840656542117612e-06
8.350000000000000000e+02 6.348454781381818364e-06 2.225981871816884440e-07 -3.488441606348709883e-07 6.597394741888251916e-07 1.685329878241937331e-07 2.610737336255622435e-06 4.809465795913132836e-06
8.375000000000000000e+02 5.938462996163451949e-06 3.165236740814592292e-07 -3.735746393874050462e-07 6.319093748896165269e-07 4.186153595696750249e-08 2.543208835977878391e-06 4.556790603515473804e-06
8.400000000000000000e+02 6.266290178978906012e-06 2.354252541604040589e-07 -3.163359974688928461e-07 6.535060422075744985e-07 1.604628029612930021e-07 2.477685861051644308e-06 4.698741041119062039e-06
8.425000000000000000e+02 5.865343112723664388e-06 3.282371748523970999e-07 -3.523873776577557145e-07 6.369398302793704746e-07 4.555414278483282093e-08 2.407978259484801932e-06 4.455130601243918662e-06
8.450000000000000000e+02 6.182374041487648354e-06 2.460401250663934881e-07 -2.856945830752930376e-07 6.474264567686738000e-07 1.523381094774096553e-07 2.350573009075717354e-06 4.590186753666019701e-06
8.475000000000000000e+02 5.789314108763931951e-06 3.376208387216194996e-07 -3.329679788379178342e-07 6.399812332595011595e-07 4.875835702589847927e-08 2.277621876693241157e-06 4.353458609358337292e-06
8.500000000000000000e+02 6.092744800825044829e-06 2.538520818156087048e-07 -2.572899474789405022e-07 6.403483989789293697e-07 1.442331744716860076e-07 2.229352592227031690e-06 4.481222896015502839e-06
8.525000000000000000e+02 5.707155651145612083e-06 3.437634825392166022e-07 -3.152988030295586142e-07 6.399284303742369531e-07 5.144972197597464981e-08 2.152253945228968076e-06 4.249669013374408345e-06
8.550000000000000000e+02 5.994200963526808257e-06 2.583561877949947147e-07 -2.314845717513528898e-07 6.312797230740407644e-07 1.362385859263543369e-07 2.113969210775307801e-06 4.369724948688078041e-06
8.575000000000000000e+02 5.616299183613904088e-06 3.459483851269595604e-07 -2.993245938892851687e-07 6.358826850718202405e-07 5.363402138043337935e-08 2.031977780048147108e-06 4.142079824366935718e-06
8.600000000000000000e+02 5.884433526528809237e-06 2.591816829957238460e-07 -2.085676115049488815e-07 6.194436263656122602e-07 1.284497009234952061e-07 2.004339605264376780e-06 4.254108379079399668e-06
8.625000000000000000e+02 5.515025720423594240e-06 3.436970578862386138e-07 -2.849314278956244607e-07 6.272365673666513249e-07 5.532394301746455343e-08 1.916866317390053926e-06 4.029564302590149692e-06
8.650000000000000000e+02 5.762177396506729231e-06 2.561347487285203550e-07 -1.887494162709833547e-07 6.043176007884731956e-07 1.209649238053581687e-07 1.900327803049680807e-06 4.133411400172441458e-06
8.675000000000000000e+02 5.402568738551849216e-06 3.368098489579196592e-07 -2.719513460126506047e-07 6.136739544544411288e-07 5.655029290568139660e-08 1.806943874047293585e-06 3.911593283526792071e-06
8.700000000000000000e+02 5.627350192019520149e-06 2.492143497347498820e-07 -1.722073058469952239e-07 5.856790387769982963e-07 1.139085739797641258e-07 1.801737393766185828e-06 4.007383312281352560e-06
8.725000000000000000e+02 5.279214004107046940e-06 3.253733553027160248e-07 -2.601587995124528743e-07 5.951972033603425870e-07 5.737559385978145124e-08 1.702174783493700446e-06 3.788292995480544563e-06
8.750000000000000000e+02 5.481124493418932055e-06 2.386330481597198732e-07 -1.590476336242259346e-07 5.636075031021370299e-07 1.073980088475823896e-07 1.708307538839926809e-06 3.876519767680498105e-06
8.775000000000000000e+02 5.146367490144498731e-06 3.097589504015729653e-07 -2.492896986600574590e-07 5.721501573896503347e-07 5.786251335321563777e-08 1.602454863206641699e-06 3.660486255370395382e-06
8.800000000000000000e+02 5.325922694598617308e-06 2.248121916442969014e-07 -1.492840756339441103e-07 5.384829939302448746e-07 1.015387642453481467e-07 1.619706005985416535e-06 3.742055847257139465e-06
8.825000000000000000e+02 5.006526918857545336e-06 2.906182227176756638e-07 -2.390606051095442255e-07 5.452070740281200348e-07 5.808392836936780407e-08 1.507607175155869793e-06 3.529670584020767847e-06
8.850000000000000000e+02 5.165363574279879935e-06 2.083761831780606073e-07 -1.428381058682445402e-07 5.109656776368431678e-07 9.641337400837766995e-08 1.535531420448971298e-06 3.605930336182847306e-06
8.875000000000000000e+02 4.863201832690933410e-06 2.688488361728858185e-07 -2.291795121324580806e-07 5.153431791129037729e-07 5.811740966751820234e-08 1.417381079311518866e-06 3.397963045557678025e-06
8.900000000000000000e+02 5.004131905773334396e-06 1.901214432251663228e-07 -1.395517744989777971e-07 4.819651976535333144e-07 9.208289395046089829e-08 1.455321556970859123e-06 3.470709330198863258e-06
8.925000000000000000e+02 4.720770261258522277e-06 2.455506084714897798e-07 -2.193746275866169169e-07 4.837914083846151010e-07 5.804231204848916677e-08 1.331458746380240862e-06 3.268010208011689120e-06
8.950000000000000000e+02 4.847775228062189917e-06 1.709803565821843603e-07 -1.391808064031355292e-07 4.525852045702549506e-07 8.857886084795842040e-08 1.378567552086072791e-06 3.339463992359258644e-06
8.975000000000000000e+02 4.584275197944976227e-06 2.219699199779157031e-07 -2.094167512676524572e-07 4.519822222395219799e-07 5.793121481517693126e-08 1.249468521717526598e-06 3.142862970951012323e-06
9.000000000000000000e+02 4.702432331078654355e-06 1.519701373856818918e-07 -1.414055113587162185e-07 4.240679489094567667e-07 8.590604447872522340e-08 1.304731241743698858e-06 3.215615760865905016e-06
9.025000000000000000e+02 4.459152337337357781e-06 1.994365102163442423e-07 -1.991292303530202207e-07 4.214670749673743609e-07 5.784234862397310170e-08 1.171003093834977538e-06 3.025811253069854761e-06
9.050000000000000000e+02 4.574511706906392063e-06 1.341402063196994717e-07 -1.458451953457387975e-07 3.977279307329162321e-07 8.404168714937396435e-08 1.233267909719358046e-06 3.102753773679333224e-06
9.075000000000000000e+02 4.350933465166662077e-06 1.792933884630087966e-07 -1.884050969052975936e-07 3.938373958275676123e-07 5.781849175658521040e-08 1.095642735095682805e-06 2.920206798044956168e-06
9.100000000000000000e+02 4.470339426811520113e-06 1.185158045490908329e-07 -1.520712244969710691e-07 3.748727320849632065e-07 8.293441511239042276e-08 1.163653262027973099e-06 3.004432710462228262e-06
9.125000000000000000e+02 4.264919203069083919e-06 1.628230391736096306e-07 -1.772180207557513685e-07 3.706329952070319941e-07 5.788861222957362783e-08 1.022980242544124327e-06 2.829266220410119829e-06
9.150000000000000000e+02 4.395786590544403502e-06 1.060422218396084241e-07 -1.596166939119723335e-07 3.567254922755225042e-07 8.250105337752455567e-08 1.095413170806782628e-06 2.923962626813354105e-06
9.175000000000000000e+02 4.205833835304418192e-06 1.511782804477945708e-07 -1.656190903197338192e-07 3.532550985742233091e-07 5.806424485773503122e-08 9.526478074290660049e-07 2.755868370653853515e-06
9.200000000000000000e+02 4.355890516835714035e-06 9.753011993733906917e-08 -1.680013281275405785e-07 3.443487719693827521e-07 8.263154609880114159e-08 1.028151763758414873e-06 2.864195526281755883e-06
9.225000000000000000e+02 4.177511219021568382e-06 1.453180071703030715e-07 -1.537360871029383712e-07 3.428800637657047884e-07 5.833820849576116056e-08 8.843449039356655096e-07 2.702368093361469552e-06
9.250000000000000000e+02 4.354507328092794037e-06 9.361106271121854978e-08 -1.767470775652113768e-07 3.385771172927043341e-07 8.319588414988253501e-08 9.615796539552926753e-07 2.827332049670395788e-06
9.275000000000000000e+02 4.182624751804553487e-06 1.459503594292144232e-07 -1.417730912843095147e-07 3.403871229478383732e-07 5.868413821411835738e-08 8.178635535071368007e-07 2.670437714129764278e-06
9.300000000000000000e+02 4.394006173850328790e-06 9.469654068485766648e-08 -1.853938604138802768e-07 3.399551877039108415e-07 8.404679203084875266e-08 8.955360333100896499e-07 2.814748697432164535e-06
9.325000000000000000e+02 4.222447620426805460e-06 1.534797295910550558e-07 -1.299970616638771392e-07 3.462950130068698466e-07 5.906287606367742009e-08 7.531106676895578585e-07 2.660926650561616424e-06
9.350000000000000000e+02 4.475032251496102674e-06 1.009480214207769657e-07 -1.935201734965982321e-07 3.486925244410521515e-07 8.502612982209958078e-08 8.300071855192983355e-07 2.826865980728226236e-06
9.375000000000000000e+02 4.296674090495500417e-06 1.679755930071635701e-07 -1.187095495169806176e-07 3.607155882560775416e-07 5.942016244974753955e-08 6.901249938942366062e-07 2.673757336322907124e-06
9.400000000000000000e+02 4.596353445543499694e-06 1.122540466143462356e-07 -2.007658932313208282e-07 3.646375089839892557e-07 8.597431552208202231e-08 7.651379061459877781e-07 2.863064430336738470e-06
9.425000000000000000e+02 4.403332127932557880e-06 1.891527026304018398e-07 -1.082228631950889411e-07 3.833334145817879432e-07 5.969462183677337430e-08 6.290866820365176135e-07 2.707876112275431507e-06
9.450000000000000000e+02 4.754807378021297018e-06 1.282269384622836239e-07 -2.068483757667357169e-07 3.872672060407644952e-07 8.673987069390859363e-08 7.012345818924083246e-07 2.921654582977235157e-06
9.475000000000000000e+02 4.538791990740164937e-06 2.163747479357880363e-07 -9.883051124349503238e-08 4.134037422312885974e-07 5.981661983963924284e-08 5.703193213139585451e-07 2.761257527142705907e-06
9.500000000000000000e+02 4.945356204684969354e-06 1.482150843063578883e-07 -2.115777489299613137e-07 4.157017520098449574e-07 8.718526894439353694e-08 6.387581641558096930e-07 2.999908060425312055e-06
9.525000000000000000e+02 4.697868537891025356e-06 2.486733863245049561e-07 -9.077870072020820501e-08 4.497783699533463895e-07 5.971600825174362426e-08 5.142836490959984512e-07 2.830965278470185151e-06
9.550000000000000000e+02 5.161254385828683727e-06 1.713266953247582966e-07 -2.148679125053497697e-07 4.487376106245832944e-07 8.720011674018725562e-08 5.783078990414968822e-07 3.094149947747381819e-06
9.575000000000000000e+02 4.874019705779986114e-06 2.847917933690879796e-07 -8.423917492848031351e-08 4.909511962413404750e-07 5.932038586670077909e-08 4.615627518437586209e-07 2.913266826932542473e-06
9.600000000000000000e+02 5.394315343280098158e-06 1.964734286300284854e-07 -2.167431108857001594e-07 4.849024120737510220e-07 8.670527794553510365e-08 5.205955870864185588e-07 3.199906671220133922e-06
9.625000000000000000e+02 5.059628513189550942e-06 3.232411606539642282e-07 -7.928446286576450397e-08 5.351276726010212015e-07 5.856495331051925121e-08 4.128391686130849709e-07 3.003797677201828769e-06
9.650000000000000000e+02 5.635274181924643514e-06 2.224253322337332839e-07 -2.173413129787342164e-07 5.225236462751858512e-07 8.565713746846205813e-08 4.664118243674197096e-07 3.312104826283624696e-06
9.675000000000000000e+02 5.246355971414829223e-06 3.623768464802168461e-07 -7.587063606686698580e-08 5.803106411473635452e-07 5.739486102252716958e-08 3.688650110367022567e-07 3.097765811799447459e-06
9.700000000000000000e+02 5.874216437807433131e-06 2.478770820479425642e-07 -2.169074811475766669e-07 5.598148109963397223e-07 8.405055861117581651e-08 4.165856159478158673e-07 3.425308432375794361e-06
9.725000000000000000e+02 5.425552471900374263e-06 4.004794700458447383e-07 -7.383142537539236388e-08 6.243980484025967906e-07 5.577660588003304011e-08 3.304266977149178940e-07 3.190188609008944288e-06
9.750000000000000000e+02 6.101049110780465649e-06 2.715279492843336822e-07 -2.157814244560236604e-07 5.949617193232725237e-07 8.190931410450635257e-08 3.719399396090722469e-07 3.533975384856405395e-06
9.775000000000000000e+02 5.588699900950544202e-06 4.358393472843502614e-07 -7.288744450736576595e-08 6.652936902546535622e-07 5.371796508026119298e-08 2.983065382984328591e-07 3.276150064751815206e-06
9.800000000000000000e+02 6.305982994759417757e-06 2.921696371247506503e-07 -2.143716059287908225e-07 6.262156232692106382e-07 7.927024510316392430e-08 3.332460336839171712e-07 3.632722325856272757e-06
9.825000000000000000e+02 5.727875569277784914e-06 4.668257839471223914e-07 -7.267994203531448542e-08 7.010226058684842550e-07 5.130412022043232988e-08 2.732431549848140626e-07 3.351070665065541484e-06
9.850000000000000000e+02 6.479976187273450948e-06 3.087881690559513201e-07 -2.131090658433403636e-07 6.519677082935437460e-07 7.614511364513291418e-08 3.011806526359388740e-07 3.716562274101466784e-06
9.875000000000000000e+02 5.836219964584899246e-06 4.919208430157695443e-07 -7.283826616856174579e-08 7.298649038848026195e-07 4.876633993151245348e-08 2.558939795389877421e-07 3.410989424004345068e-06
9.900000000000000000e+02 6.615083001730326259e-06 3.206835683945641556e-07 -2.123631350380997741e-07 6.707973625424301164e-07 7.244805725735749743e-08 2.762909557162207435e-07 3.781085659994488533e-06
9.925000000000000000e+02 5.908423907340321375e-06 5.096785417771698253e-07 -7.312262686058056983e-08 7.505261888952396838e-07 4.661431077683762881e-08 2.468034388577068235e-07 3.452876767546634100e-06
9.950000000000000000e+02 6.704757961771079530e-06 3.276962848280717668e-07 -2.122304528492706366e-07 6.814193912541455498e-07 6.780199371859522553e-08 2.589716179742754391e-07 3.822574485499750418e-06
9.975000000000000000e+02 5.941553282172407352e-06 5.185996269418069524e-07 -7.349895472727550549e-08 7.627261065373147785e-07 4.583140925635241376e-08 2.463572537622574743e-07 3.475318321235989591e-06
1.000000000000000000e+03 6.741096000177648671e-06 3.294194338536726820e-07 -2.120322742326321101e-07 6.829590240518434744e-07 6.221507003872934477e-08 2.494843316690982932e-07 3.836769677949294663e-06
