 z u v w u_mag
5.775000000000000000e+02 6.330033727390671494e+00 3.885830701188603520e+00 -1.875610152969824519e-03 7.427584448938753248e+00
5.800000000000000000e+02 6.337973335119399643e+00 3.863274673896973432e+00 1.913427746948399063e-03 7.422587208235686518e+00
5.825000000000000000e+02 6.329893654639796807e+00 3.886294962533867636e+00 -1.950590723570309881e-03 7.427707992353323796e+00
5.850000000000000000e+02 6.338107768300052847e+00 3.862704507179561819e+00 1.987069031104507152e-03 7.422405280016318052e+00
5.875000000000000000e+02 6.329763828450174046e+00 3.886732401479573440e+00 -2.022842633076327428e-03 7.427826261872291447e+00
5.900000000000000000e+02 6.338228111057569336e+00 3.862179654470792478e+00 2.057886005453367015e-03 7.422234940104182499e+00
5.925000000000000000e+02 6.329638518888796916e+00 3.887166665166827961e+00 -2.092182556567375243e-03 7.427946744546087388e+00
5.950000000000000000e+02 6.338340954452048592e+00 3.861674810780690414e+00 2.125710470546966682e-03 7.422068641406329270e+00
5.975000000000000000e+02 6.329516366745166600e+00 3.887610243987436931e+00 -2.158455403854963889e-03 7.428074818213715069e+00
6.000000000000000000e+02 6.338451690651687009e+00 3.861176806179742460e+00 2.190398062231825246e-03 7.421904133114985314e+00
6.025000000000000000e+02 6.329397965980468221e+00 3.888066294061575334e+00 -2.221525302882757739e-03 7.428212641944902828e+00
6.050000000000000000e+02 6.338561239174418382e+00 3.860676609374852131e+00 2.251819618403091278e-03 7.421737501126676406e+00
6.075000000000000000e+02 6.329282029377230501e+00 3.888534899111977694e+00 -2.281268628321160216e-03 7.428359164256660208e+00
6.100000000000000000e+02 6.338668915343695254e+00 3.860169458462704650e+00 2.309856299414456658e-03 7.421565683993424756e+00
6.125000000000000000e+02 6.329168054561449708e+00 3.889015803326878018e+00 -2.337570855112509199e-03 7.428513824826933565e+00
6.150000000000000000e+02 6.338774325978646651e+00 3.859653323903466049e+00 2.364397514417106855e-03 7.421387291253619622e+00
6.175000000000000000e+02 6.329056078966362797e+00 3.889508688767086220e+00 -2.390324990170606626e-03 7.428676490758585160e+00
6.200000000000000000e+02 6.338877124669743068e+00 3.859127309169067210e+00 2.415339523682830027e-03 7.421201562004689833e+00
6.225000000000000000e+02 6.328946263475871525e+00 3.890013353766225368e+00 -2.439430190894726486e-03 7.428847195175332985e+00
6.250000000000000000e+02 6.338976964274599446e+00 3.858590945428745034e+00 2.462584048145056818e-03 7.421007957283761947e+00
6.275000000000000000e+02 6.328838829825319756e+00 3.890529702736355233e+00 -2.484790405277229487e-03 7.429026078562513291e+00
6.300000000000000000e+02 6.339073539096787613e+00 3.858043919661468646e+00 2.506036956152842780e-03 7.420806054623387382e+00
6.325000000000000000e+02 6.328734057672013691e+00 3.891057753506186323e+00 -2.526313123263024003e-03 7.429213390131978123e+00
6.350000000000000000e+02 6.339166658320897874e+00 3.857485813261392504e+00 2.545607072434035844e-03 7.420595474865586461e+00
6.375000000000000000e+02 6.328632237539057570e+00 3.891597808120244917e+00 -2.563908227023359906e-03 7.429409537225034832e+00
6.400000000000000000e+02 6.339256054187604406e+00 3.856916182750345090e+00 2.581202486480344178e-03 7.420375760291521239e+00
6.425000000000000000e+02 6.328532728718124112e+00 3.892149778130055360e+00 -2.597641073701685739e-03 7.429613929511644344e+00
6.450000000000000000e+02 6.339327851812611492e+00 3.856342659067837797e+00 2.608421223066913121e-03 7.420139023008583301e+00
6.475000000000000000e+02 6.328377911120639965e+00 3.892700194562635385e+00 -2.679627758289097710e-03 7.429770452114420998e+00
6.500000000000000000e+02 6.339401735766726276e+00 3.855737204314581223e+00 2.398574693555906821e-03 7.419887432389952409e+00
6.525000000000000000e+02 6.328769708628782631e+00 3.891709774098848662e+00 -2.896404131007044181e-03 7.429585411032747722e+00
6.550000000000000000e+02 6.337823737431496518e+00 3.858168410644475799e+00 2.733088103485179464e-03 7.419803277811053199e+00
6.575000000000000000e+02 6.329605599406060712e+00 3.889672070587714359e+00 -2.724093809740573552e-03 7.429230329006482059e+00
6.600000000000000000e+02 6.337214425432619258e+00 3.860011261179453257e+00 2.789462814629303615e-03 7.420241329730878022e+00
6.625000000000000000e+02 6.330563632221565484e+00 3.887668279552355610e+00 -2.794485491697829352e-03 7.428997803377858311e+00
6.650000000000000000e+02 6.336434928360569430e+00 3.861952464492087955e+00 2.809535258066020967e-03 7.420585713596514310e+00
6.675000000000000000e+02 6.331457232370499177e+00 3.885681601632840376e+00 -2.826817587807943077e-03 7.428719956055843454e+00
6.700000000000000000e+02 6.335617705083668838e+00 3.863905631134787910e+00 2.840520586076164186e-03 7.420904695509974225e+00
6.725000000000000000e+02 6.332318399917978624e+00 3.883697616938476038e+00 -2.853602091056454265e-03 7.428416496185326068e+00
6.750000000000000000e+02 6.334761990025419287e+00 3.865862617281892621e+00 2.866024700273126381e-03 7.421193398643239902e+00
6.775000000000000000e+02 6.333173225682725338e+00 3.881720893072664325e+00 -2.877404725096696734e-03 7.428112039925038879e+00
6.800000000000000000e+02 6.333892093889346597e+00 3.867830322068090965e+00 2.888005919378549332e-03 7.421476187250183543e+00
6.825000000000000000e+02 6.334046624837925243e+00 3.879750065647210366e+00 -2.897864660990435558e-03 7.427827112630573936e+00
6.850000000000000000e+02 6.333031463710481646e+00 3.869798846130481973e+00 2.906973988270593161e-03 7.421767921483230168e+00
6.875000000000000000e+02 6.334924320279316845e+00 3.877779234904190631e+00 -2.915575521475086314e-03 7.427546461578083736e+00
6.900000000000000000e+02 6.332163690295649516e+00 3.871759148259111605e+00 2.923709480349518872e-03 7.422049882000515630e+00
6.925000000000000000e+02 6.335785661201709829e+00 3.875807142152770446e+00 -2.931437648036220884e-03 7.427251816195429512e+00
6.950000000000000000e+02 6.331284324553025478e+00 3.873716264587546032e+00 2.939009063574605021e-03 7.422320899465020716e+00
6.975000000000000000e+02 6.336643327578929785e+00 3.873841243035209381e+00 -2.946331852167553920e-03 7.426957877762774274e+00
7.000000000000000000e+02 6.330417462631950265e+00 3.875680421697964118e+00 2.953595112637603069e-03 7.422606867270590492e+00
7.025000000000000000e+02 6.337522203687909972e+00 3.871883096617133369e+00 -2.960859004701904811e-03 7.426686688072466680e+00
7.050000000000000000e+02 6.329571382201769403e+00 3.877651925026943225e+00 2.968022946575776810e-03 7.422915003097704023e+00
7.075000000000000000e+02 6.338417136084290249e+00 3.869920877284145355e+00 -2.975368911283467459e-03 7.426427690368150536e+00
7.100000000000000000e+02 6.328718045898100719e+00 3.879620614447627513e+00 2.982681239639022215e-03 7.423216089600964906e+00
7.125000000000000000e+02 6.339295351227698383e+00 3.867942271990376213e+00 -2.990180283640661140e-03 7.426146504798118997e+00
7.150000000000000000e+02 6.327827910330754868e+00 3.881582125430097729e+00 2.997904419625759941e-03 7.423482662918411634e+00
7.175000000000000000e+02 6.340141817544099112e+00 3.865952077197396086e+00 -3.005751741349407726e-03 7.425832799376901328e+00
7.200000000000000000e+02 6.326912253819459764e+00 3.883548149467698440e+00 3.014079140252952718e-03 7.423730462606915381e+00
7.225000000000000000e+02 6.340985464434235830e+00 3.863963942667920648e+00 -3.022596503929741909e-03 7.425518375608110233e+00
7.250000000000000000e+02 6.326012903899087547e+00 3.885533101769616859e+00 3.031622424044683791e-03 7.424002689653319109e+00
7.275000000000000000e+02 6.341867894814191331e+00 3.861981326461943365e+00 -3.041163528662728550e-03 7.425240562425660329e+00
7.300000000000000000e+02 6.325155221520438076e+00 3.887540623869277567e+00 3.050927545203539152e-03 7.424322863852304444e+00
7.325000000000000000e+02 6.342794942550676218e+00 3.859993013892935920e+00 -3.060890036995492312e-03 7.424998526572010427e+00
7.350000000000000000e+02 6.324313551696884694e+00 3.889560252008937180e+00 3.073696127758727536e-03 7.424663649068055982e+00
7.375000000000000000e+02 6.343713581686049707e+00 3.857981306205409133e+00 -3.084658059349608232e-03 7.424737792044497020e+00
7.400000000000000000e+02 6.323425127886151742e+00 3.891572934437158793e+00 3.082880519460976052e-03 7.424961599643335575e+00
7.425000000000000000e+02 6.344577102388353040e+00 3.855934242640897125e+00 -3.138913194814051729e-03 7.424412255828555907e+00
7.450000000000000000e+02 6.322488810620629174e+00 3.893558787018720491e+00 3.133184611745970950e-03 7.425205357782338922e+00
7.475000000000000000e+02 6.345332779235146603e+00 3.853895720140635195e+00 -2.964737864124825789e-03 7.423999534659531108e+00
7.500000000000000000e+02 6.321222058698886315e+00 3.895920363885944759e+00 3.409719517377304485e-03 7.425365676066719267e+00
7.525000000000000000e+02 6.346069047150251663e+00 3.852982585684901373e+00 -3.128989920769223443e-03 7.424154965204292189e+00
7.550000000000000000e+02 6.321550849358144930e+00 3.895277169600463996e+00 3.201167441394488656e-03 7.425308048593287857e+00
7.575000000000000000e+02 6.346072666852637489e+00 3.853427802645321254e+00 -3.195307614163415966e-03 7.424389155557838293e+00
7.600000000000000000e+02 6.321598965778721713e+00 3.894821334853392880e+00 3.195552543736187526e-03 7.425109893201569555e+00
7.625000000000000000e+02 6.346026746918808747e+00 3.853877466151330200e+00 -3.202089772890170678e-03 7.424583304812252038e+00
7.650000000000000000e+02 6.321639961075558922e+00 3.894379921843369896e+00 3.206437108427554177e-03 7.424913269147532802e+00
7.675000000000000000e+02 6.345984991010346299e+00 3.854311812381373770e+00 -3.211690239747082981e-03 7.424773085296639152e+00
7.700000000000000000e+02 6.321680363276980685e+00 3.893953167465312948e+00 3.217850549594819271e-03 7.424723849438245260e+00
7.725000000000000000e+02 6.345945385715207721e+00 3.854731378305882306e+00 -3.224548731006140860e-03 7.424957052743849317e+00
7.750000000000000000e+02 6.321718717806326104e+00 3.893541008966102446e+00 3.231876119978085039e-03 7.424540361570330482e+00
7.775000000000000000e+02 6.345907704624328183e+00 3.855136334861373193e+00 -3.239831972176273386e-03 7.425135099948687589e+00
7.800000000000000000e+02 6.321755096686256792e+00 3.893143253698749362e+00 3.248395954560588401e-03 7.424362763791584996e+00
7.825000000000000000e+02 6.345872059450329949e+00 3.855526919109992789e+00 -3.257560295339432220e-03 7.425307443506513394e+00
7.850000000000000000e+02 6.321789494354165484e+00 3.892759717658266005e+00 3.267316186341860489e-03 7.424190952939223820e+00
7.875000000000000000e+02 6.345838498759801105e+00 3.855903366544319422e+00 -3.277654188819101918e-03 7.425474245291464825e+00
7.900000000000000000e+02 6.321821889748604484e+00 3.892390219364361137e+00 3.288565024365255711e-03 7.424024814086215507e+00
7.925000000000000000e+02 6.345807071176447600e+00 3.856265895981884295e+00 -3.300039612942328674e-03 7.425635658673768624e+00
7.950000000000000000e+02 6.321852250568774423e+00 3.892034563464394914e+00 3.312068789970991443e-03 7.423864215556655211e+00
7.975000000000000000e+02 6.345777821852190748e+00 3.856614716517485775e+00 -3.324643599785523720e-03 7.425791829106539232e+00
8.000000000000000000e+02 6.321880528553376344e+00 3.891692544074305538e+00 3.337755001649041122e-03 7.423709006656598497e+00
8.025000000000000000e+02 6.345750798166801765e+00 3.856950030312180200e+00 -3.351394112721393145e-03 7.425942900440470673e+00
8.050000000000000000e+02 6.321906666147054210e+00 3.891363953974586121e+00 3.365551989119032385e-03 7.423559028168865481e+00
8.075000000000000000e+02 6.345726048298982569e+00 3.857272032140599993e+00 -3.380219858070059730e-03 7.426089013463317734e+00
8.100000000000000000e+02 6.321930600970051550e+00 3.891048595330255377e+00 3.395388867794192460e-03 7.423414121775012475e+00
8.125000000000000000e+02 6.345703620240129794e+00 3.857580908579286039e+00 -3.411050366940620790e-03 7.426230304631595835e+00
8.150000000000000000e+02 6.321952269531280422e+00 3.890746282012913948e+00 3.427195612277461004e-03 7.423274134430089433e+00
8.175000000000000000e+02 6.345683560651885102e+00 3.857876834666776222e+00 -3.443816101913678603e-03 7.426366903355602567e+00
8.200000000000000000e+02 6.321971608146345289e+00 3.890456838455429001e+00 3.460903224337766228e-03 7.423138918540069575e+00
8.225000000000000000e+02 6.345665913395347246e+00 3.858159973920812558e+00 -3.478448669942088654e-03 7.426498930747745142e+00
8.250000000000000000e+02 6.321988552199929501e+00 3.890180098490408245e+00 3.496444019664868719e-03 7.423008330721351911e+00
8.275000000000000000e+02 6.345650720770730224e+00 3.858430479263565971e+00 -3.514881170912495609e-03 7.426626501159042881e+00
8.300000000000000000e+02 6.322003037155534244e+00 3.889915903982921641e+00 3.533751914749177353e-03 7.422882231941017039e+00
8.325000000000000000e+02 6.345638022780946130e+00 3.858688495379575034e+00 -3.553048407500451408e-03 7.426749722771796236e+00
8.350000000000000000e+02 6.322014999684281378e+00 3.889664103868225364e+00 3.572762727682162083e-03 7.422760487971275190e+00
8.375000000000000000e+02 6.345627858842665781e+00 3.858934159203895931e+00 -3.592887316421317871e-03 7.426868699312658251e+00
8.400000000000000000e+02 6.322024377247605464e+00 3.889424553830278519e+00 3.613414555538233160e-03 7.422642968863286228e+00
8.425000000000000000e+02 6.345620268611943615e+00 3.859167600957229105e+00 -3.634337226695154906e-03 7.426983531293426033e+00
8.450000000000000000e+02 6.322031106247723464e+00 3.889197118798706665e+00 3.655648085152258565e-03 7.422529548678058475e+00
8.475000000000000000e+02 6.345615292779680949e+00 3.859388944097677410e+00 -3.677340267213233607e-03 7.427094316663427342e+00
8.500000000000000000e+02 6.322035125428905111e+00 3.888981671297675913e+00 3.699406880654618809e-03 7.422420107515971921e+00
8.525000000000000000e+02 6.345612971212032605e+00 3.859598307297900543e+00 -3.721841447447444152e-03 7.427201150245965167e+00
8.550000000000000000e+02 6.322036375173570200e+00 3.888778092420288157e+00 3.744637544947203561e-03 7.422314531425901585e+00
8.575000000000000000e+02 6.345613348436222267e+00 3.859795801250872849e+00 -3.767789057397245497e-03 7.427304126763640824e+00
8.600000000000000000e+02 6.322034796009892155e+00 3.888586273640915802e+00 3.791289940267451343e-03 7.422212712081741159e+00
8.625000000000000000e+02 6.345616471433568329e+00 3.859981530264964267e+00 -3.815134487084713248e-03 7.427403339779442781e+00
8.650000000000000000e+02 6.322030330104055906e+00 3.888406116663641221e+00 3.839317162726515933e-03 7.422114547972100240e+00
8.675000000000000000e+02 6.345622390351344677e+00 3.860155593015717645e+00 -3.863832618992054865e-03 7.427498882694049342e+00
8.700000000000000000e+02 6.322022923653747739e+00 3.888237530063717529e+00 3.888675673269054514e-03 7.422019944677996861e+00
8.725000000000000000e+02 6.345631155048881311e+00 3.860318084029730201e+00 -3.913841370207708607e-03 7.427590846564465998e+00
8.750000000000000000e+02 6.322012527791989633e+00 3.888080429700409013e+00 3.939325010955399380e-03 7.421928815857756767e+00
8.775000000000000000e+02 6.345642823347966477e+00 3.860469089029149536e+00 -3.965121992074236400e-03 7.427679324731885302e+00
8.800000000000000000e+02 6.321999092180376145e+00 3.887934744986564439e+00 3.991227947263921785e-03 7.421841081073062618e+00
8.825000000000000000e+02 6.345657456096635229e+00 3.860608686379257470e+00 -4.017638636807765833e-03 7.427764409355079422e+00
8.850000000000000000e+02 6.321982572325076433e+00 3.887800413935735389e+00 4.044350143675009765e-03 7.421756669424628861e+00
8.875000000000000000e+02 6.345675115937099875e+00 3.860736951543833229e+00 -4.071358549716720676e-03 7.427846192672525660e+00
8.900000000000000000e+02 6.321962929259163921e+00 3.887677378539526440e+00 4.098660254803227626e-03 7.421675516859448152e+00
8.925000000000000000e+02 6.345695868254383143e+00 3.860853952301327219e+00 -4.126251695529816951e-03 7.427924765325412793e+00
8.950000000000000000e+02 6.321940125942814959e+00 3.887565590746376198e+00 4.154129669925219794e-03 7.421597566235614174e+00
8.975000000000000000e+02 6.345719782296243672e+00 3.860959749033971544e+00 -4.182290900928455936e-03 7.428000217463885946e+00
9.000000000000000000e+02 6.321914126654450961e+00 3.887465012304338607e+00 4.210732529131540683e-03 7.421522766720581643e+00
9.025000000000000000e+02 6.345746926959522582e+00 3.861054396013063439e+00 -4.239451662395235867e-03 7.428072635814650937e+00
9.050000000000000000e+02 6.321884898943439524e+00 3.887375608718834030e+00 4.268445789149945963e-03 7.421451072289076301e+00
9.075000000000000000e+02 6.345777372904993996e+00 3.861137939051963563e+00 -4.297712328850956422e-03 7.428142104267440260e+00
9.100000000000000000e+02 6.321852411682689521e+00 3.887297353059778970e+00 4.327249124389319183e-03 7.421382442058136242e+00
9.125000000000000000e+02 6.345811188998268015e+00 3.861210415934141160e+00 -4.357054012866426636e-03 7.428208701056640884e+00
9.150000000000000000e+02 6.321816630303071172e+00 3.887230227042090647e+00 4.387125161703127850e-03 7.421316836793411476e+00
9.175000000000000000e+02 6.345848441849120114e+00 3.861271857922928152e+00 -4.417460758022912458e-03 7.428272499152548392e+00
9.200000000000000000e+02 6.321777523394191967e+00 3.887174214371736714e+00 4.448059328680924358e-03 7.421254221046488908e+00
9.225000000000000000e+02 6.345889195727293597e+00 3.861322285298630419e+00 -4.478919497022411551e-03 7.428333563869631284e+00
9.250000000000000000e+02 6.321735055551815918e+00 3.887129305334914520e+00 4.510040168331617624e-03 7.421194559466051999e+00
9.275000000000000000e+02 6.345933510480084472e+00 3.861361711353591186e+00 -4.541420352667349322e-03 7.428391953164590333e+00
9.300000000000000000e+02 6.321689187855308312e+00 3.887095496760128110e+00 4.573059327569607702e-03 7.421137817184854768e+00
9.325000000000000000e+02 6.345981438318641032e+00 3.861390142144977222e+00 -4.604956578819209903e-03 7.428447714762770993e+00
9.350000000000000000e+02 6.321639879204278500e+00 3.887072787753214520e+00 4.637111799398485959e-03 7.421083958724848273e+00
9.375000000000000000e+02 6.346033029747434107e+00 3.861407570035687797e+00 -4.669524941542714871e-03 7.428500887866777092e+00
9.400000000000000000e+02 6.321587084179712157e+00 3.887061181898545215e+00 4.702196099089873092e-03 7.421032947328722429e+00
9.425000000000000000e+02 6.346088326051217976e+00 3.861413981601716561e+00 -4.735125722858634680e-03 7.428551500849165379e+00
9.450000000000000000e+02 6.321530750719675851e+00 3.887060689965064597e+00 4.768314356054327574e-03 7.420984744398007038e+00
9.475000000000000000e+02 6.346147360813088945e+00 3.861409356051213937e+00 -4.801762968906356406e-03 7.428599571728335071e+00
9.500000000000000000e+02 6.321470822962657721e+00 3.887071326428697571e+00 4.835472555926659255e-03 7.420939310094589736e+00
9.525000000000000000e+02 6.346210165747232956e+00 3.861393658333049039e+00 -4.869444612736133216e-03 7.428645109570052085e+00
9.550000000000000000e+02 6.321407243003211107e+00 3.887093107483020837e+00 4.903680623787404214e-03 7.420896603795199553e+00
9.575000000000000000e+02 6.346276765175009160e+00 3.861366847445212525e+00 -4.938182632630898350e-03 7.428688114088306094e+00
9.600000000000000000e+02 6.321339945810463767e+00 3.887126059316118543e+00 4.972952627302061959e-03 7.420856584099394304e+00
9.625000000000000000e+02 6.346347176545364732e+00 3.861328877060221654e+00 -5.007993196864043810e-03 7.428728576416043339e+00
9.650000000000000000e+02 6.321268863292539564e+00 3.887170213746823588e+00 5.043306862912613764e-03 7.420819210007503663e+00
9.675000000000000000e+02 6.346421418196831254e+00 3.861279688241488373e+00 -5.078896790270331224e-03 7.428766481951520007e+00
9.700000000000000000e+02 6.321193929425493963e+00 3.887225604203381923e+00 5.114766059465272741e-03 7.420784443184690105e+00
9.725000000000000000e+02 6.346499506995771256e+00 3.861219214664803445e+00 -5.150918363590221288e-03 7.428801811056358950e+00
9.750000000000000000e+02 6.321115073724241640e+00 3.887292275543527076e+00 5.187357311069661428e-03 7.420752247544723623e+00
9.775000000000000000e+02 6.346581456130171439e+00 3.861147387569217937e+00 -5.224087186352110480e-03 7.428834539745443166e+00
9.800000000000000000e+02 6.321032224583563064e+00 3.887370282579276637e+00 5.261112234831583946e-03 7.420722591325339401e+00
9.825000000000000000e+02 6.346667283915206070e+00 3.861064128908980653e+00 -5.298437221279224570e-03 7.428864643652102195e+00
9.850000000000000000e+02 6.320945316461493491e+00 3.887459682501915204e+00 5.336066865004068793e-03 7.420695449240857222e+00
9.875000000000000000e+02 6.346757012671901066e+00 3.860969352196914617e+00 -5.374006322213262764e-03 7.428892097510083836e+00
9.900000000000000000e+02 6.320854284336495432e+00 3.887560544222984138e+00 5.412261708866315281e-03 7.420670802655992659e+00
9.925000000000000000e+02 6.346850671789233900e+00 3.860862967774005838e+00 -5.450850611037947810e-03 7.428916880521179600e+00
9.950000000000000000e+02 6.320759083979262449e+00 3.887672948702123321e+00 5.489674520895037983e-03 7.420648656977567370e+00
9.975000000000000000e+02 6.346947646694703238e+00 3.860745284102430563e+00 -5.527902710555749992e-03 7.428938627846576104e+00
1.000000000000000000e+03 6.320647182251165397e+00 3.887808139091066373e+00 5.581804628064333286e-03 7.420624238258209715e+00
