z Tu Tv Tw
3.450000000000000000e+02 1.547161539953627281e-11 5.611213739851060169e-12 -6.742572794636269198e-10
3.475000000000000000e+02 1.381631314383216646e-11 5.280416470390451032e-12 -6.675372831343636690e-10
3.500000000000000000e+02 1.179418967025024942e-11 4.934252971119745430e-12 -6.646988375034536152e-10
3.525000000000000000e+02 9.701263397047803852e-12 5.029731467279602911e-12 -6.325367808625412362e-10
3.550000000000000000e+02 7.847462793107796807e-12 5.677475940088775459e-12 -5.812336935610286313e-10
3.575000000000000000e+02 6.238733599442208921e-12 6.028938989997213212e-12 -5.366190190594082019e-10
3.600000000000000000e+02 5.385202985000806886e-12 5.725434249905178970e-12 -5.042408552505484493e-10
3.625000000000000000e+02 5.044924366005076840e-12 5.428693477485019743e-12 -4.755292362535314361e-10
3.650000000000000000e+02 4.744038630881962249e-12 5.576568724434527547e-12 -4.494918426207831593e-10
3.675000000000000000e+02 5.127867562584174358e-12 5.361002989652327170e-12 -4.222528662161603911e-10
3.700000000000000000e+02 5.904373838018111127e-12 4.505709957504574463e-12 -4.015842310363377767e-10
3.725000000000000000e+02 6.598315546157012129e-12 3.582824386211294190e-12 -3.798559867598363398e-10
3.750000000000000000e+02 7.126157710509507281e-12 2.918285990039958019e-12 -3.594910886279963729e-10
3.775000000000000000e+02 7.187789943728178041e-12 2.335932481546204312e-12 -3.409469467813574213e-10
3.800000000000000000e+02 7.148672570584851127e-12 1.480424844874242492e-12 -3.301419273387183545e-10
3.825000000000000000e+02 7.187347379666088843e-12 8.871250908641127227e-13 -3.248919982561117956e-10
3.850000000000000000e+02 6.350516671675246467e-12 9.554001407258162002e-13 -3.177725587850492231e-10
3.875000000000000000e+02 4.965357329781126790e-12 2.019525152405838662e-12 -2.984387475975994635e-10
3.900000000000000000e+02 3.576293794014149577e-12 3.504839239259175875e-12 -2.747288535978596458e-10
3.925000000000000000e+02 2.495650791518851174e-12 4.513047320227730606e-12 -2.547821937963357105e-10
3.950000000000000000e+02 1.893371115434658165e-12 4.586708896351377932e-12 -2.444927059290548372e-10
3.975000000000000000e+02 1.636585093982166123e-12 4.895042976661824644e-12 -2.387259446365975762e-10
4.000000000000000000e+02 1.782368869849392465e-12 5.208068050027564468e-12 -2.362616431531526636e-10
4.025000000000000000e+02 2.396941584510207163e-12 5.274818544457435417e-12 -2.382571284275648598e-10
4.050000000000000000e+02 2.666506460588779093e-12 5.057854931774780385e-12 -2.434570496092750808e-10
4.075000000000000000e+02 1.937894860192697937e-12 5.305764185049009921e-12 -2.421227646518849164e-10
4.100000000000000000e+02 1.556581660758936845e-12 5.581837722227870858e-12 -2.443858249972515721e-10
4.125000000000000000e+02 1.141182667568085240e-12 5.706037749234900042e-12 -2.563971108277233079e-10
4.150000000000000000e+02 9.668971443854132641e-13 5.736254070056764063e-12 -2.656875933955394051e-10
4.175000000000000000e+02 1.374548959604027389e-12 5.411450857772762988e-12 -2.774250759711742222e-10
4.200000000000000000e+02 1.560962457008414206e-12 5.381763313708506609e-12 -2.914958549103887517e-10
4.225000000000000000e+02 1.215463628458382794e-12 5.235886086670492115e-12 -2.941617354315234997e-10
4.250000000000000000e+02 1.471675660256366662e-12 4.463791016203604747e-12 -2.901789495068925124e-10
4.275000000000000000e+02 1.870165473379903874e-12 4.233131277019111612e-12 -2.829739911796283088e-10
4.300000000000000000e+02 2.243996989928068739e-12 3.740376007856552951e-12 -2.682296555409267243e-10
4.325000000000000000e+02 2.280378140571699418e-12 3.304207132826587137e-12 -2.409579244067397301e-10
4.350000000000000000e+02 2.224442015631036251e-12 3.246141383427559757e-12 -2.095822067029938760e-10
4.375000000000000000e+02 2.247498819269334312e-12 3.278334447184036443e-12 -1.887677417644693290e-10
4.400000000000000000e+02 2.103663768243459210e-12 3.614572144085104923e-12 -1.763345075823597315e-10
4.425000000000000000e+02 2.060338481407101122e-12 3.882428613230325007e-12 -1.668500264491460184e-10
4.450000000000000000e+02 2.179004278632662563e-12 3.610714007953605695e-12 -1.517492932661221154e-10
4.475000000000000000e+02 2.474912512351360975e-12 2.909152857036207113e-12 -1.365247337663327117e-10
4.500000000000000000e+02 2.946726501008476858e-12 2.046835642318841730e-12 -1.210478400550601968e-10
4.525000000000000000e+02 3.096018675459428564e-12 1.222913092983343376e-12 -1.008959760349386346e-10
4.550000000000000000e+02 3.029303188598327680e-12 5.784217620768012727e-13 -8.558171138332660042e-11
4.575000000000000000e+02 2.806144600294216013e-12 -4.429009111835785903e-14 -7.659317860003706499e-11
4.600000000000000000e+02 3.006027893653549510e-12 -1.047916448184632605e-12 -6.206664148036383270e-11
4.625000000000000000e+02 2.826485100336803877e-12 -1.433264233120245785e-12 -6.558714930390309906e-11
4.650000000000000000e+02 3.078363640586763700e-12 -2.215706868131843714e-12 -5.612496542037709626e-11
4.675000000000000000e+02 2.769887571877373233e-12 -2.022927805452869197e-12 -6.562722571600577198e-11
4.700000000000000000e+02 2.644848713650435413e-12 -1.780661146909028671e-12 -5.902202652766270035e-11
4.725000000000000000e+02 2.291695146042208599e-12 -1.373960918141041244e-12 -6.519370856991591782e-11
4.750000000000000000e+02 2.213955242192761280e-12 -1.149222358705388886e-12 -7.753397073939188917e-11
4.775000000000000000e+02 1.729660601090790781e-12 -8.053320160415844082e-13 -8.543463402443029687e-11
4.800000000000000000e+02 1.525822949488374394e-12 -5.164743316633532145e-13 -1.007574823564404398e-10
4.825000000000000000e+02 1.169867673693910099e-12 -4.058179024248890846e-13 -1.132272007990619829e-10
4.850000000000000000e+02 1.207968206250300828e-12 -3.584798907478980068e-13 -1.226090487958671187e-10
4.875000000000000000e+02 1.117750399508983071e-12 -4.993267563832336333e-13 -1.282038180381385331e-10
4.900000000000000000e+02 1.296922040780796679e-12 -5.384948557492633454e-13 -1.296333907872185103e-10
4.925000000000000000e+02 1.194008978768574783e-12 -6.452871062989653316e-13 -1.272121647382283509e-10
4.950000000000000000e+02 1.122066413852240002e-12 -5.859651929859716066e-13 -1.234365477912180237e-10
4.975000000000000000e+02 8.396687424630365950e-13 -6.428173992896801514e-13 -1.177025474925223827e-10
5.000000000000000000e+02 7.629151633672233223e-13 -7.164585475159463582e-13 -1.128484550981884809e-10
5.025000000000000000e+02 5.762009047852065454e-13 -6.860543866301304239e-13 -1.069286841143907057e-10
5.050000000000000000e+02 6.326942198245818468e-13 -6.833643085678361000e-13 -1.031386766256212189e-10
5.075000000000000000e+02 7.225777004214115876e-13 -3.902173114866141763e-13 -9.695717155159201029e-11
5.100000000000000000e+02 5.652743436788353627e-13 -2.433429839455472103e-13 -8.918987328047538936e-11
5.125000000000000000e+02 3.354451560184602420e-13 7.900991920337378567e-14 -7.671458390136959045e-11
5.150000000000000000e+02 -2.788522985709954358e-14 1.796914442332515105e-13 -6.487059643418208833e-11
5.175000000000000000e+02 -1.535674925616727946e-13 3.789151762578465203e-13 -5.372361126126332283e-11
5.200000000000000000e+02 -2.760207571329709273e-13 4.043564814833428787e-13 -4.522612960018872344e-11
5.225000000000000000e+02 -2.151829682072969129e-13 4.813347928414998899e-13 -3.830146803314444257e-11
5.250000000000000000e+02 -2.001095581597234911e-13 4.205012811371319102e-13 -3.320805380867173040e-11
5.275000000000000000e+02 -1.195422970675888933e-13 3.451374966644264939e-13 -2.842241662402771265e-11
5.300000000000000000e+02 -1.451234866765991398e-13 3.367710376802095874e-13 -2.541167022023469310e-11
5.325000000000000000e+02 -1.405404731520462215e-13 3.020805034475321792e-13 -2.220119548673428821e-11
5.350000000000000000e+02 -1.660391877437510301e-13 3.559643566271289486e-13 -2.085615528238032914e-11
5.375000000000000000e+02 -1.387423451416499322e-13 2.819814325469630531e-13 -2.019401664854512229e-11
5.400000000000000000e+02 -1.291979970554002960e-13 3.405511641774655474e-13 -2.042707743578418585e-11
5.425000000000000000e+02 -1.532329212324319383e-13 3.495184912391024877e-13 -2.073412115813374286e-11
5.450000000000000000e+02 -1.329809167400479509e-13 3.542348157544685578e-13 -2.051243875041610040e-11
5.475000000000000000e+02 -1.268775940385157003e-13 3.518738724633905310e-13 -1.965605611828847980e-11
5.500000000000000000e+02 -7.891085977222808691e-14 3.265273985056919496e-13 -1.851662742773894219e-11
5.525000000000000000e+02 -6.116152642322832288e-14 3.315433224133693385e-13 -1.667936855436667980e-11
5.550000000000000000e+02 -2.025813828982952655e-14 3.076975822256310666e-13 -1.452369267517258208e-11
5.575000000000000000e+02 3.481397425086125427e-14 2.747346151519253611e-13 -1.247071576953305709e-11
5.600000000000000000e+02 1.398292824005473327e-14 2.091675501622659929e-13 -1.014900404749027787e-11
5.625000000000000000e+02 5.307976712795553958e-14 1.276854550837813203e-13 -8.203948635643559537e-12
5.650000000000000000e+02 2.211307202405531840e-14 8.097779878199116811e-14 -6.553835668167807419e-12
5.675000000000000000e+02 4.176838101398255750e-15 6.820767988396670979e-14 -4.784398748542476030e-12
5.700000000000000000e+02 4.845270174015199368e-15 3.995462277109582432e-14 -3.858646666452716902e-12
5.725000000000000000e+02 7.004674767978209666e-15 1.665768721733777274e-14 -2.887831113271431205e-12
5.750000000000000000e+02 7.317203542671314174e-15 7.427580346156811493e-15 -2.281249724987264772e-12
5.775000000000000000e+02 7.853291632747681381e-15 -3.362988410201868455e-15 -1.627112482227819915e-12
5.800000000000000000e+02 5.104193884994842336e-15 -2.624994546744808519e-15 -1.150075621633416490e-12
5.825000000000000000e+02 3.076584074672504835e-15 -2.855579456867813820e-15 -7.000182551391211589e-13
5.850000000000000000e+02 1.050505121895914651e-15 -9.851121049184384513e-16 -3.878214108041958498e-13
5.875000000000000000e+02 4.435644285854073224e-16 -5.181099402652473429e-16 -1.732007344736962725e-13
5.900000000000000000e+02 4.009349773900834421e-17 -7.431431158121978645e-17 -6.695081266112420575e-14
5.925000000000000000e+02 2.572530589301787022e-17 -3.978600036575227798e-17 -2.141742685838661023e-14
5.950000000000000000e+02 -7.155177403971470199e-18 -2.830578447635317376e-19 -6.859754727300983634e-15
5.975000000000000000e+02 -7.730772694540889956e-20 -3.143548432827534116e-18 -2.267635636729681567e-15
6.000000000000000000e+02 -5.796760813650046925e-19 3.128216532831637502e-20 -7.921243500229746341e-16
6.025000000000000000e+02 7.112798548315234603e-20 -1.513974285607278586e-19 -1.850567293972795675e-16
6.050000000000000000e+02 -2.122422250286769341e-21 -5.755681428385189320e-21 -2.603048123024099164e-17
6.075000000000000000e+02 2.002616951720144974e-22 -1.386828161203985411e-21 -2.597433464138164039e-18
6.100000000000000000e+02 -1.398274350308176499e-22 -1.232557037105170757e-22 -3.661066715382651735e-19
6.125000000000000000e+02 -8.238825085609764113e-24 -4.234563546395340845e-23 -7.364193785427012020e-20
6.150000000000000000e+02 -5.451279004574914527e-24 -1.577161941178732078e-24 -1.282056288543150394e-20
6.175000000000000000e+02 6.298192877109114419e-26 -1.053924798545899534e-24 -1.219850007087791675e-21
6.200000000000000000e+02 3.543695722683086081e-25 -1.401416996159861609e-24 8.081820094598274599e-22
6.225000000000000000e+02 6.291990595476176648e-25 -1.512139113618065770e-24 1.049967675463438050e-21
6.250000000000000000e+02 6.010691695909466626e-24 -5.527418342172344879e-24 1.613587585042587628e-21
6.275000000000000000e+02 1.872433620890810011e-23 -1.219481043010383477e-23 4.357756090571699157e-21
6.300000000000000000e+02 5.924421548587463160e-23 -2.628261866569727140e-23 1.932738881668750118e-20
6.325000000000000000e+02 3.751577109921744522e-22 -3.462382081794749381e-22 1.371940133503756135e-19
6.350000000000000000e+02 -2.581492545176464422e-20 5.360856569657220458e-20 5.146491725310074526e-19
6.375000000000000000e+02 -1.784577209982176794e-18 1.731632246394257343e-18 -3.788835670996145884e-16
6.400000000000000000e+02 -2.158328045065680503e-19 1.994345666707591988e-19 -2.393612496213741904e-14
6.425000000000000000e+02 1.622828534127112275e-20 -1.542273710458654675e-20 -5.783219113360759947e-13
6.450000000000000000e+02 2.058500913691558504e-20 -5.275506430852605737e-21 -7.223366434071779547e-12
6.475000000000000000e+02 -1.630469606736912529e-31 -1.837243815898064184e-28 -4.752919333138170010e-11
6.500000000000000000e+02 -3.654771268727262366e-28 -4.557959348104301016e-28 -1.763320084629374678e-10
6.525000000000000000e+02 -9.570474171969792887e-29 1.751206385697177426e-27 -3.353367629326563065e-10
6.550000000000000000e+02 -9.116675946554489249e-29 -6.228339161087842456e-27 -4.148897687489556639e-10
6.575000000000000000e+02 -7.325980571551806319e-29 -2.040468101363454016e-27 -4.239037225670827366e-10
6.600000000000000000e+02 -9.414814318476798492e-29 1.029605801456170413e-26 -4.118680101966457731e-10
6.625000000000000000e+02 -1.438736857352887546e-28 3.859390935181257518e-28 -4.043415688062785826e-10
6.650000000000000000e+02 -1.204499957449468073e-28 -2.053165582067182669e-26 -4.028961848822024893e-10
6.675000000000000000e+02 -1.605158054841726863e-28 -1.806201981525306347e-26 -4.033877834102054401e-10
6.700000000000000000e+02 -1.346857179959213460e-28 5.540293455711724279e-26 -4.037583719583619775e-10
6.725000000000000000e+02 1.217751759836399100e-29 -1.384433325702288581e-26 -4.038208359533614365e-10
6.750000000000000000e+02 -4.638007825581112481e-29 -2.681682433858507029e-26 -4.038016701334987682e-10
6.775000000000000000e+02 -2.916033891084716542e-29 -7.612266152199760200e-27 -4.037923849790280595e-10
6.800000000000000000e+02 -4.381807151876434875e-29 7.774167445022244267e-27 -4.037951676359346966e-10
6.825000000000000000e+02 -7.079360383038713357e-29 2.148832419841363069e-26 -4.037987288433480967e-10
6.850000000000000000e+02 -2.515259733278956725e-28 1.095118166780317516e-27 -4.038016180199426341e-10
6.875000000000000000e+02 -5.276621848788901729e-28 -3.318767274961375256e-26 -4.038038700083193323e-10
6.900000000000000000e+02 -2.047403886103889384e-28 1.898348585403382013e-26 -4.038053661262232634e-10
6.925000000000000000e+02 -4.300559296610381536e-28 -1.183577901212005291e-26 -4.038066585784196877e-10
6.950000000000000000e+02 7.294253538496898855e-29 1.168039874836634788e-25 -4.038077386770238591e-10
6.975000000000000000e+02 2.386208552865369254e-28 -1.318665613175052210e-25 -4.038081350107249544e-10
7.000000000000000000e+02 2.725359742734047315e-28 8.548365058510774510e-26 -4.038093835193122977e-10
7.025000000000000000e+02 7.147081286193465672e-28 -1.277476400972413633e-25 -4.038088004741965419e-10
