# z, TI
2.850000000000000000e+02 2.030672203203395809e-03
2.875000000000000000e+02 1.948562516511735763e-03
2.900000000000000000e+02 1.877000097114968824e-03
2.925000000000000000e+02 1.811660219877237387e-03
2.950000000000000000e+02 1.755473660279008134e-03
2.975000000000000000e+02 1.703904069756828361e-03
3.000000000000000000e+02 1.657220112788423180e-03
3.025000000000000000e+02 1.615066946935925576e-03
3.050000000000000000e+02 1.575425179254223099e-03
3.075000000000000000e+02 1.538401139703781751e-03
3.100000000000000000e+02 1.501071161841253379e-03
3.125000000000000000e+02 1.466658808249337491e-03
3.150000000000000000e+02 1.432857538745426797e-03
3.175000000000000000e+02 1.401043981100408417e-03
3.200000000000000000e+02 1.370610384568617590e-03
3.225000000000000000e+02 1.344139291772319901e-03
3.250000000000000000e+02 1.323330947638613579e-03
3.275000000000000000e+02 1.305318777280904761e-03
3.300000000000000000e+02 1.286891186996108778e-03
3.325000000000000000e+02 1.271399942789550735e-03
3.350000000000000000e+02 1.255004707443702246e-03
3.375000000000000000e+02 1.240640363933849738e-03
3.400000000000000000e+02 1.223032325054047029e-03
3.425000000000000000e+02 1.209723101359037488e-03
3.450000000000000000e+02 1.195594770503121502e-03
3.475000000000000000e+02 1.175843091395551267e-03
3.500000000000000000e+02 1.153922668668941982e-03
3.525000000000000000e+02 1.131480473723025680e-03
3.550000000000000000e+02 1.109520126416344748e-03
3.575000000000000000e+02 1.090672908752448721e-03
3.600000000000000000e+02 1.070135154580681425e-03
3.625000000000000000e+02 1.052534131665331784e-03
3.650000000000000000e+02 1.035772598401426192e-03
3.675000000000000000e+02 1.025729138484264167e-03
3.700000000000000000e+02 1.014143980061003175e-03
3.725000000000000000e+02 1.011205794105495600e-03
3.750000000000000000e+02 1.002114686490501510e-03
3.775000000000000000e+02 9.965016766651443869e-04
3.800000000000000000e+02 9.902889001669489856e-04
3.825000000000000000e+02 9.869182357374708166e-04
3.850000000000000000e+02 9.766112964931326218e-04
3.875000000000000000e+02 9.767248604231810495e-04
3.900000000000000000e+02 9.690827486354073716e-04
3.925000000000000000e+02 9.658977102568859236e-04
3.950000000000000000e+02 9.576583078439595371e-04
3.975000000000000000e+02 9.511078612551784753e-04
4.000000000000000000e+02 9.402735348721949710e-04
4.025000000000000000e+02 9.279228592886277441e-04
4.050000000000000000e+02 9.146398153297854257e-04
4.075000000000000000e+02 8.925717390911597909e-04
4.100000000000000000e+02 8.770884176228832584e-04
4.125000000000000000e+02 8.538532209994047694e-04
4.150000000000000000e+02 8.397922307065503389e-04
4.175000000000000000e+02 8.179075850021571637e-04
4.200000000000000000e+02 8.130247711206523313e-04
4.225000000000000000e+02 8.003799596982416002e-04
4.250000000000000000e+02 7.957974160452950009e-04
4.275000000000000000e+02 7.847351773861213631e-04
4.300000000000000000e+02 7.766570670804433469e-04
4.325000000000000000e+02 7.644464544932620415e-04
4.350000000000000000e+02 7.560813964897917638e-04
4.375000000000000000e+02 7.421485357472654360e-04
4.400000000000000000e+02 7.412034003382076373e-04
4.425000000000000000e+02 7.297246916559051383e-04
4.450000000000000000e+02 7.356737303362454209e-04
4.475000000000000000e+02 7.273622033145720530e-04
4.500000000000000000e+02 7.310916103486941224e-04
4.525000000000000000e+02 7.280345682206522959e-04
4.550000000000000000e+02 7.282883555631226771e-04
4.575000000000000000e+02 7.336854092286772917e-04
4.600000000000000000e+02 7.324182600244763227e-04
4.625000000000000000e+02 7.408299399081641349e-04
4.650000000000000000e+02 7.390428551442874971e-04
4.675000000000000000e+02 7.400942427467538560e-04
4.700000000000000000e+02 7.421114119968197408e-04
