# z, veer
8.575000000000000000e+02 2.430179530573204829e+02
8.600000000000000000e+02 2.427877341625855649e+02
8.625000000000000000e+02 2.430170289941521844e+02
8.650000000000000000e+02 2.427886212548176559e+02
8.675000000000000000e+02 2.430161763254402274e+02
8.700000000000000000e+02 2.427894371601988439e+02
8.725000000000000000e+02 2.430153947747523375e+02
8.750000000000000000e+02 2.427901820823008165e+02
8.775000000000000000e+02 2.430146841556555444e+02
8.800000000000000000e+02 2.427908562707610827e+02
8.825000000000000000e+02 2.430140442519054886e+02
8.850000000000000000e+02 2.427914598659365311e+02
8.875000000000000000e+02 2.430134749623192363e+02
8.900000000000000000e+02 2.427919930888780584e+02
8.925000000000000000e+02 2.430129761419945851e+02
8.950000000000000000e+02 2.427924559301701777e+02
8.975000000000000000e+02 2.430125475506197006e+02
9.000000000000000000e+02 2.427928482379971342e+02
9.025000000000000000e+02 2.430121889871548717e+02
9.050000000000000000e+02 2.427931700618933917e+02
9.075000000000000000e+02 2.430119007652173195e+02
9.100000000000000000e+02 2.427934219739232731e+02
9.125000000000000000e+02 2.430116831435811378e+02
9.150000000000000000e+02 2.427936030586621996e+02
9.175000000000000000e+02 2.430115355040173881e+02
9.200000000000000000e+02 2.427937143768310477e+02
9.225000000000000000e+02 2.430114593696257259e+02
9.250000000000000000e+02 2.427937552134821715e+02
9.275000000000000000e+02 2.430114533191728583e+02
9.300000000000000000e+02 2.427937248258544400e+02
9.325000000000000000e+02 2.430115179246405717e+02
9.350000000000000000e+02 2.427936233972490641e+02
9.375000000000000000e+02 2.430116535950270134e+02
9.400000000000000000e+02 2.427934508503087159e+02
9.425000000000000000e+02 2.430118606814044426e+02
9.450000000000000000e+02 2.427932068175130667e+02
9.475000000000000000e+02 2.430121393321824144e+02
9.500000000000000000e+02 2.427928909443186001e+02
9.525000000000000000e+02 2.430124899241666867e+02
9.550000000000000000e+02 2.427925028608403863e+02
9.575000000000000000e+02 2.430129128068188322e+02
9.600000000000000000e+02 2.427920422127887718e+02
9.625000000000000000e+02 2.430134084684559070e+02
9.650000000000000000e+02 2.427915085420149808e+02
9.675000000000000000e+02 2.430139773160122445e+02
9.700000000000000000e+02 2.427909013586670710e+02
9.725000000000000000e+02 2.430146198519414042e+02
9.750000000000000000e+02 2.427902200900829257e+02
9.775000000000000000e+02 2.430153365923137585e+02
9.800000000000000000e+02 2.427894642518621993e+02
9.825000000000000000e+02 2.430161281572987093e+02
9.850000000000000000e+02 2.427886331600105336e+02
9.875000000000000000e+02 2.430169951131986181e+02
9.900000000000000000e+02 2.427877263746550227e+02
9.925000000000000000e+02 2.430179383854535331e+02
9.950000000000000000e+02 2.427867429245843880e+02
9.975000000000000000e+02 2.430189547909368173e+02
1.000000000000000000e+03 2.427855754952159089e+02
