# z, veer
1.875000000000000000e+03 3.217615362848848122e+02
1.882500000000000000e+03 3.217192846192087927e+02
1.890000000000000000e+03 3.217613983574631789e+02
1.897500000000000000e+03 3.217193932545559392e+02
1.905000000000000000e+03 3.217612405481723954e+02
1.912500000000000000e+03 3.217194749934456013e+02
1.920000000000000000e+03 3.217610605587099144e+02
1.927500000000000000e+03 3.217195347658927176e+02
1.935000000000000000e+03 3.217608593197857090e+02
1.942500000000000000e+03 3.217195780610151701e+02
1.950000000000000000e+03 3.217606437093439240e+02
1.957500000000000000e+03 3.217196116659370091e+02
1.965000000000000000e+03 3.217604286164369114e+02
1.972500000000000000e+03 3.217196419908243001e+02
1.980000000000000000e+03 3.217602363014311777e+02
1.987500000000000000e+03 3.217196690060528681e+02
1.995000000000000000e+03 3.217600840373797269e+02
