# z, uu, uv, uw, vv, vw, ww, tke
5.475000000000000000e+02 3.382782210714130322e-01 6.387616351294461876e-03 -3.398523657799266962e-02 3.285958307173354465e-01 4.322551853791665316e-02 6.889396464587602686e-01 6.779068491237543181e-01
5.550000000000000000e+02 3.371014926643399190e-01 6.419309538099065085e-03 -3.363860268543126392e-02 3.278779038097645593e-01 4.261438928835342699e-02 6.856305800126876182e-01 6.753049882433960205e-01
5.625000000000000000e+02 3.359001336725484510e-01 6.314177025010719868e-03 -3.331561473825315339e-02 3.272808223718945975e-01 4.201904667013573597e-02 6.822693254488504389e-01 6.727251407466467992e-01
5.700000000000000000e+02 3.346832301938276744e-01 6.313775673247062035e-03 -3.297598549736944357e-02 3.265247882944558588e-01 4.139075335035594799e-02 6.787483307126757071e-01 6.699781746004795924e-01
5.775000000000000000e+02 3.335892588523478586e-01 6.386535139721410265e-03 -3.263976010514658965e-02 3.256681096071416537e-01 4.080483231533761634e-02 6.751755889992732129e-01 6.672164787293813903e-01
5.850000000000000000e+02 3.326317087251005056e-01 6.625211225850833469e-03 -3.227869249139569269e-02 3.251033148713945442e-01 4.015136605199892683e-02 6.713203306526801528e-01 6.645276771245876013e-01
5.925000000000000000e+02 3.318285948329248169e-01 7.020047263680486045e-03 -3.194025401980106482e-02 3.245993122360655847e-01 3.955590970706444887e-02 6.673655255175919843e-01 6.618967162932911652e-01
6.000000000000000000e+02 3.310756935608383245e-01 7.561359843749424631e-03 -3.155701926310162247e-02 3.241822014084877468e-01 3.889436808000192730e-02 6.631454439440063187e-01 6.592016694566662505e-01
6.075000000000000000e+02 3.304884319408972204e-01 8.014985454977974211e-03 -3.121247007664964407e-02 3.240580695032112546e-01 3.829746213739799315e-02 6.588360966572973654e-01 6.566912990507030035e-01
6.150000000000000000e+02 3.298142613036171844e-01 8.457461430064282248e-03 -3.083607960683213550e-02 3.240630652594100325e-01 3.763705999867898722e-02 6.542781384100371245e-01 6.540777324865321152e-01
6.225000000000000000e+02 3.293127794230129579e-01 8.775880021036904649e-03 -3.047852093620796385e-02 3.241796381245560799e-01 3.703776839746212440e-02 6.495376504116172622e-01 6.515150339795932055e-01
6.300000000000000000e+02 3.291279540759010080e-01 9.171671818068178467e-03 -3.009795346400547314e-02 3.244240887718756183e-01 3.637214256739711854e-02 6.446872344811447331e-01 6.491196386644606520e-01
