# z, uu, uv, uw, vv, vw, ww, tke
9.000000000000000000e+02 1.219283630532690642e-02 3.744743225174204508e-04 -5.374511284205503555e-06 2.508836451238837927e-03 1.985682251772904425e-05 3.430574031252596901e-03 9.066123393909171491e-03
9.100000000000000000e+02 1.168708932046569338e-02 3.902290421136853896e-04 -7.699716034504804408e-07 2.413415912775136209e-03 1.813727854352381678e-05 2.683489410501733573e-03 8.391997321871281362e-03
9.200000000000000000e+02 1.123050706141931476e-02 3.791079016460159341e-04 -6.939269364826450081e-06 2.335058775918201750e-03 1.458198602814680355e-05 2.086723346942177208e-03 7.826144592139847728e-03
9.300000000000000000e+02 1.090852862603142008e-02 4.044508963869958718e-04 1.879546732811754948e-06 2.275375102381123164e-03 1.391698657802799627e-05 1.548243742989217605e-03 7.366073735700880316e-03
9.400000000000000000e+02 1.056746035581058660e-02 3.926340442854836955e-04 -8.383881163165692204e-06 2.235930384814482051e-03 1.065591827921040959e-05 1.131499230484475692e-03 6.967444985554772929e-03
9.500000000000000000e+02 1.032990006524451589e-02 3.967657062755335952e-04 4.789306267932254633e-06 2.189711025798493551e-03 9.843201282061099280e-06 7.621372603825720283e-04 6.640874175712791275e-03
9.600000000000000000e+02 1.018522083323889632e-02 4.109096336133433169e-04 -9.884666458351097353e-06 2.182832401686889048e-03 7.348063210581800839e-06 4.934024694024419276e-04 6.430727852164114244e-03
9.700000000000000000e+02 9.954555335443822373e-03 3.953878131908083928e-04 9.231665094713908872e-06 2.151563668748283746e-03 5.986171120460468942e-06 2.663655301696948364e-04 6.186242267180901318e-03
9.800000000000000000e+02 9.962252580396634832e-03 4.121085541298626065e-04 -1.392195243470319903e-05 2.168510921558001146e-03 3.735541184977877896e-06 1.250722591236197489e-04 6.127917880539128677e-03
9.900000000000000000e+02 9.797201468959428755e-03 3.975118483832701800e-04 1.596606627962124242e-05 2.151203779655475132e-03 2.099863628961097993e-06 2.848412631057973952e-05 5.988444687462742000e-03
1.000000000000000000e+03 9.907672397211197274e-03 4.087105533143386375e-04 -1.987597055848311887e-05 2.170367837921821641e-03 -5.115009321735656009e-08 1.162796661432367512e-06 6.039601515897225457e-03
