# z, TI
3.375000000000000000e+02 7.420760821897812165e-02
3.450000000000000000e+02 7.413949278733421300e-02
3.525000000000000000e+02 7.410074096789698306e-02
3.600000000000000000e+02 7.405205091446688537e-02
3.675000000000000000e+02 7.402070510128154479e-02
3.750000000000000000e+02 7.396416992657080247e-02
3.825000000000000000e+02 7.391810901399889500e-02
3.900000000000000000e+02 7.384687644315136856e-02
3.975000000000000000e+02 7.378183601531568270e-02
4.050000000000000000e+02 7.369870882966940429e-02
4.125000000000000000e+02 7.362487958956923095e-02
4.200000000000000000e+02 7.353671562710856202e-02
4.275000000000000000e+02 7.345239306659702427e-02
4.350000000000000000e+02 7.335591736607333102e-02
4.425000000000000000e+02 7.326452993814870640e-02
4.500000000000000000e+02 7.316291680257976104e-02
4.575000000000000000e+02 7.305940965345919524e-02
4.650000000000000000e+02 7.293308556105293494e-02
4.725000000000000000e+02 7.280908524356170808e-02
4.800000000000000000e+02 7.268350538540357952e-02
4.875000000000000000e+02 7.257268321766818797e-02
4.950000000000000000e+02 7.246610549513862742e-02
5.025000000000000000e+02 7.236155191502294248e-02
5.100000000000000000e+02 7.224922897672234057e-02
5.175000000000000000e+02 7.212997295167536405e-02
5.250000000000000000e+02 7.200364440766712781e-02
5.325000000000000000e+02 7.187549884797689304e-02
5.400000000000000000e+02 7.173528328357947625e-02
5.475000000000000000e+02 7.160355652147971928e-02
5.550000000000000000e+02 7.146241949710223362e-02
5.625000000000000000e+02 7.130794318328906312e-02
5.700000000000000000e+02 7.115383062679785098e-02
5.775000000000000000e+02 7.100640488973096465e-02
5.850000000000000000e+02 7.085784204043898971e-02
5.925000000000000000e+02 7.071401494147652733e-02
6.000000000000000000e+02 7.056737105345234351e-02
6.075000000000000000e+02 7.042400292711270549e-02
6.150000000000000000e+02 7.029202751668955917e-02
6.225000000000000000e+02 7.016866149611866721e-02
6.300000000000000000e+02 7.004242559976245341e-02
6.375000000000000000e+02 6.990846444530539328e-02
6.450000000000000000e+02 6.976002788850362013e-02
6.525000000000000000e+02 6.962177802464100673e-02
6.600000000000000000e+02 6.948581814944392032e-02
6.675000000000000000e+02 6.935682512402831235e-02
6.750000000000000000e+02 6.923025407399893694e-02
6.825000000000000000e+02 6.910416040381762992e-02
6.900000000000000000e+02 6.897946483578280830e-02
6.975000000000000000e+02 6.885885872322378143e-02
7.050000000000000000e+02 6.873235863083967945e-02
7.125000000000000000e+02 6.860712535620709651e-02
7.200000000000000000e+02 6.848584229792628597e-02
7.275000000000000000e+02 6.835465400384524437e-02
7.350000000000000000e+02 6.824384792826448942e-02
7.425000000000000000e+02 6.813676722805796226e-02
7.500000000000000000e+02 6.803814893842922984e-02
7.575000000000000000e+02 6.794025423962228583e-02
7.650000000000000000e+02 6.783319923047982647e-02
7.725000000000000000e+02 6.772197027378605572e-02
7.800000000000000000e+02 6.759514071879094144e-02
7.875000000000000000e+02 6.747968397203849000e-02
7.950000000000000000e+02 6.737192728560223443e-02
8.025000000000000000e+02 6.726792167342489359e-02
8.100000000000000000e+02 6.715738256575558285e-02
8.175000000000000000e+02 6.704607963037513552e-02
8.250000000000000000e+02 6.691530865164650732e-02
8.325000000000000000e+02 6.679426986739807337e-02
8.400000000000000000e+02 6.668190403167789659e-02
8.475000000000000000e+02 6.656861671282972293e-02
8.550000000000000000e+02 6.646312393270870089e-02
8.625000000000000000e+02 6.637033722561734572e-02
8.700000000000000000e+02 6.628369788981465505e-02
8.775000000000000000e+02 6.622506103185034354e-02
8.850000000000000000e+02 6.616132159201960905e-02
8.925000000000000000e+02 6.611021250148481354e-02
9.000000000000000000e+02 6.606387101671118423e-02
9.075000000000000000e+02 6.602426176312256589e-02
9.150000000000000000e+02 6.598084156808890766e-02
9.225000000000000000e+02 6.592888930614335119e-02
9.300000000000000000e+02 6.587529091639651724e-02
9.375000000000000000e+02 6.583822246848933246e-02
9.450000000000000000e+02 6.578132304953852871e-02
9.525000000000000000e+02 6.569971255662139520e-02
9.600000000000000000e+02 6.558332282835842297e-02
9.675000000000000000e+02 6.547606782530149272e-02
9.750000000000000000e+02 6.532145871426114914e-02
9.825000000000000000e+02 6.511943048585915050e-02
9.900000000000000000e+02 6.484552343478880432e-02
9.975000000000000000e+02 6.449896821818554282e-02
1.005000000000000000e+03 6.406013896842983890e-02
1.012500000000000000e+03 6.349932544222276765e-02
1.020000000000000000e+03 6.279028452768309343e-02
1.027500000000000000e+03 6.188653903404387618e-02
1.035000000000000000e+03 6.068265344975086462e-02
1.042500000000000000e+03 5.907424910661737694e-02
1.050000000000000000e+03 5.696445687521563966e-02
1.057500000000000000e+03 5.421606645334351576e-02
1.065000000000000000e+03 5.063508074323541663e-02
1.072500000000000000e+03 4.613326518557918365e-02
1.080000000000000000e+03 4.134369143341938557e-02
1.087500000000000000e+03 3.731321095380269598e-02
1.095000000000000000e+03 3.386871941189943669e-02
1.102500000000000000e+03 3.043726195034960474e-02
1.110000000000000000e+03 2.769966383380891017e-02
1.117500000000000000e+03 2.621746385453797151e-02
1.125000000000000000e+03 2.502966642556084600e-02
1.132500000000000000e+03 2.224780265203836135e-02
1.140000000000000000e+03 1.834232664477345245e-02
1.147500000000000000e+03 1.435454084496446368e-02
1.155000000000000000e+03 1.105173687409793243e-02
1.162500000000000000e+03 8.960057364496855012e-03
1.170000000000000000e+03 7.837382032561122577e-03
1.177500000000000000e+03 7.320814636900896746e-03
1.185000000000000000e+03 6.927525779539888719e-03
1.192500000000000000e+03 6.676452045468920550e-03
1.200000000000000000e+03 6.297363006777329832e-03
1.207500000000000000e+03 6.193463983538270538e-03
1.215000000000000000e+03 5.811686577529642100e-03
1.222500000000000000e+03 5.814880704934612121e-03
1.230000000000000000e+03 5.441035060989861047e-03
1.237500000000000000e+03 5.508817997503473105e-03
1.245000000000000000e+03 5.160580977464625414e-03
1.252500000000000000e+03 5.262307708623091551e-03
1.260000000000000000e+03 4.949167140018568764e-03
1.267500000000000000e+03 5.064161581295121596e-03
1.275000000000000000e+03 4.786058290219497892e-03
1.282500000000000000e+03 4.905457032624289775e-03
1.290000000000000000e+03 4.657767128065002336e-03
1.297500000000000000e+03 4.778792028259475078e-03
1.305000000000000000e+03 4.557117822127840917e-03
1.312500000000000000e+03 4.678428059603632894e-03
1.320000000000000000e+03 4.478639854052171403e-03
1.327500000000000000e+03 4.600285252481205178e-03
1.335000000000000000e+03 4.418963441374597172e-03
1.342500000000000000e+03 4.541333362527308348e-03
1.350000000000000000e+03 4.375975769855417960e-03
1.357500000000000000e+03 4.499262666421721159e-03
1.365000000000000000e+03 4.348100520822369315e-03
1.372500000000000000e+03 4.472165291989523873e-03
1.380000000000000000e+03 4.333562665209903658e-03
1.387500000000000000e+03 4.457925021287667544e-03
1.395000000000000000e+03 4.330462395355900128e-03
1.402500000000000000e+03 4.454174706784851112e-03
1.410000000000000000e+03 4.336533052520135864e-03
1.417500000000000000e+03 4.458472147638691853e-03
1.425000000000000000e+03 4.349423229239254146e-03
1.432500000000000000e+03 4.468322251192991153e-03
1.440000000000000000e+03 4.366779064543127239e-03
1.447500000000000000e+03 4.481337604594803209e-03
1.455000000000000000e+03 4.386309597264729555e-03
1.462500000000000000e+03 4.495342570935459761e-03
1.470000000000000000e+03 4.405883433201127075e-03
1.477500000000000000e+03 4.508343882483449756e-03
1.485000000000000000e+03 4.423567681481298253e-03
1.492500000000000000e+03 4.518494740805815632e-03
1.500000000000000000e+03 4.437583675389464126e-03
1.507500000000000000e+03 4.524078855205376955e-03
1.515000000000000000e+03 4.446317885873856020e-03
1.522500000000000000e+03 4.523520447362436650e-03
1.530000000000000000e+03 4.448356360458849065e-03
1.537500000000000000e+03 4.515519997464351523e-03
1.545000000000000000e+03 4.442530049136205611e-03
1.552500000000000000e+03 4.499133363737728951e-03
1.560000000000000000e+03 4.427974517678058726e-03
1.567500000000000000e+03 4.473794355171328667e-03
1.575000000000000000e+03 4.404174909245208921e-03
1.582500000000000000e+03 4.439304963672002259e-03
1.590000000000000000e+03 4.370947095108737752e-03
1.597500000000000000e+03 4.395883390460301847e-03
1.605000000000000000e+03 4.328415509580044347e-03
1.612500000000000000e+03 4.343985868908626334e-03
1.620000000000000000e+03 4.277078627261178892e-03
1.627500000000000000e+03 4.284478523958465575e-03
1.635000000000000000e+03 4.217800762939372117e-03
1.642500000000000000e+03 4.218593810657960547e-03
1.650000000000000000e+03 4.151858336401734184e-03
1.657500000000000000e+03 4.147937634569439508e-03
1.665000000000000000e+03 4.080973096465007749e-03
1.672500000000000000e+03 4.074537271278848814e-03
1.680000000000000000e+03 4.007490300597983841e-03
1.687500000000000000e+03 4.000914929800249327e-03
1.695000000000000000e+03 3.934305154332870189e-03
1.702500000000000000e+03 3.930222026862789479e-03
1.710000000000000000e+03 3.864725932941972652e-03
1.717500000000000000e+03 3.866036014322455760e-03
1.725000000000000000e+03 3.802519538217967020e-03
1.732500000000000000e+03 3.812140330949943118e-03
1.740000000000000000e+03 3.751648116516410024e-03
1.747500000000000000e+03 3.772289135608474821e-03
1.755000000000000000e+03 3.715926548916689918e-03
1.762500000000000000e+03 3.749875930313493512e-03
1.770000000000000000e+03 3.698797476107057620e-03
1.777500000000000000e+03 3.747557846878580602e-03
1.785000000000000000e+03 3.702883182086620217e-03
1.792500000000000000e+03 3.767073141146839131e-03
1.800000000000000000e+03 3.729673825391082494e-03
1.807500000000000000e+03 3.809003261898191543e-03
1.815000000000000000e+03 3.779385023194877999e-03
1.822500000000000000e+03 3.872618914557004761e-03
1.830000000000000000e+03 3.850774450027117084e-03
1.837500000000000000e+03 3.955851182396256764e-03
1.845000000000000000e+03 3.941200722775670649e-03
1.852500000000000000e+03 4.055385654521140304e-03
1.860000000000000000e+03 4.046905574916300277e-03
1.867500000000000000e+03 4.166808219916490544e-03
1.875000000000000000e+03 4.163205308521958532e-03
1.882500000000000000e+03 4.285156532319417746e-03
1.890000000000000000e+03 4.284694184088237191e-03
1.897500000000000000e+03 4.405236449342648034e-03
1.905000000000000000e+03 4.405797624312086762e-03
1.912500000000000000e+03 4.521773779458239904e-03
1.920000000000000000e+03 4.521022119131560060e-03
1.927500000000000000e+03 4.629591266482204100e-03
1.935000000000000000e+03 4.625051339615126635e-03
1.942500000000000000e+03 4.723687354817832952e-03
1.950000000000000000e+03 4.712816707723966984e-03
1.957500000000000000e+03 4.799359801033281810e-03
1.965000000000000000e+03 4.779774436218459446e-03
1.972500000000000000e+03 4.852642274425921116e-03
1.980000000000000000e+03 4.822223791255689056e-03
1.987500000000000000e+03 4.879769610386561554e-03
1.995000000000000000e+03 4.836283119588423614e-03
