# z, u, v, w, u_mag
3.825000000000000000e+02 3.676257732414140555e+00 -3.745005190122375094e+00 -8.320035959238342009e-05 5.247850492925707044e+00
3.900000000000000000e+02 3.675377730818490729e+00 -3.744995747094867156e+00 6.945405777308091843e-05 5.247227326386668445e+00
3.975000000000000000e+02 3.674390951164119290e+00 -3.745301285293727300e+00 -7.354603869004642310e-05 5.246754290514148877e+00
4.050000000000000000e+02 3.673461810865718657e+00 -3.745725319018187172e+00 5.954637488029840292e-05 5.246406374364124048e+00
4.125000000000000000e+02 3.672659499551716777e+00 -3.746065144585502438e+00 -6.468960128800334600e-05 5.246087291621310378e+00
4.200000000000000000e+02 3.671936489353656352e+00 -3.746492656460257642e+00 5.066005934281443468e-05 5.245886465538873722e+00
4.275000000000000000e+02 3.671169269478009589e+00 -3.746846233755257050e+00 -5.660823634691837248e-05 5.245602015762361070e+00
4.350000000000000000e+02 3.670421806228116424e+00 -3.747368527499751689e+00 4.265933676219092730e-05 5.245452041373588337e+00
4.425000000000000000e+02 3.669614648944700352e+00 -3.747839744704758225e+00 -5.117468010750950955e-05 5.245223963412526835e+00
4.500000000000000000e+02 3.668843618651490335e+00 -3.748306527556022782e+00 3.696952774125535714e-05 5.245018143343795458e+00
4.575000000000000000e+02 3.668008631973803002e+00 -3.748834722795361341e+00 -4.716763402948337901e-05 5.244811636779274089e+00
4.650000000000000000e+02 3.667223316127024901e+00 -3.749367950792645399e+00 3.205660025750848598e-05 5.244643637255476776e+00
4.725000000000000000e+02 3.666311011570067002e+00 -3.749723373036907503e+00 -4.148803595639199103e-05 5.244259891498558090e+00
4.800000000000000000e+02 3.665532275690412511e+00 -3.750028747174708244e+00 2.631058563255153757e-05 5.243933873482491848e+00
4.875000000000000000e+02 3.664760227663351522e+00 -3.750177027345306335e+00 -3.692028277093502986e-05 5.243500287408662253e+00
4.950000000000000000e+02 3.664063400232929535e+00 -3.750324934541223953e+00 2.200686320829386506e-05 5.243119082764803984e+00
5.025000000000000000e+02 3.663306656821149421e+00 -3.750331369471203491e+00 -3.187755511856248618e-05 5.242594876944630222e+00
5.100000000000000000e+02 3.662398097953328602e+00 -3.750233452041105142e+00 1.879846332659149819e-05 5.241890000090967838e+00
5.175000000000000000e+02 3.661632040945169031e+00 -3.750202680768537356e+00 -2.887554693716587979e-05 5.241332783839775189e+00
5.250000000000000000e+02 3.660918864745064116e+00 -3.750091898026558734e+00 1.509933613110414555e-05 5.240755306071703146e+00
5.325000000000000000e+02 3.660148647351201490e+00 -3.750007356439430506e+00 -2.529692847369608262e-05 5.240156800583033458e+00
5.400000000000000000e+02 3.659223402455098473e+00 -3.749950119789622782e+00 1.484469521208760220e-05 5.239469611535660043e+00
5.475000000000000000e+02 3.658239536976926942e+00 -3.749785039572748779e+00 -2.427883056591192179e-05 5.238664367326296478e+00
5.550000000000000000e+02 3.657329983038838161e+00 -3.749626947143693378e+00 1.426841277725737829e-05 5.237916078726786218e+00
5.625000000000000000e+02 3.656462122253868241e+00 -3.749272732379953954e+00 -2.587640246332761229e-05 5.237056546755504804e+00
5.700000000000000000e+02 3.655660897262193565e+00 -3.748844852656040061e+00 1.604940403023364517e-05 5.236190822087665175e+00
5.775000000000000000e+02 3.654870698323235967e+00 -3.748358866189509531e+00 -2.593193890209401445e-05 5.235291206024336397e+00
5.850000000000000000e+02 3.653973465759321915e+00 -3.747887197484935484e+00 1.660477168309977425e-05 5.234327132862484078e+00
5.925000000000000000e+02 3.652960578156058347e+00 -3.747364105450518235e+00 -2.438385864116019068e-05 5.233245525004132759e+00
6.000000000000000000e+02 3.651993340520706344e+00 -3.746808624349763583e+00 1.461921736956147479e-05 5.232172610581868000e+00
6.075000000000000000e+02 3.651031870081227648e+00 -3.746413597569681730e+00 -2.207619667061739348e-05 5.231218649692554123e+00
6.150000000000000000e+02 3.650133695449239823e+00 -3.746038221769572463e+00 1.312781796584536743e-05 5.230322968401168282e+00
6.225000000000000000e+02 3.649291029088409299e+00 -3.745350214611237405e+00 -2.092602897263228268e-05 5.229242129172399167e+00
6.300000000000000000e+02 3.648439046502136573e+00 -3.744572271148305820e+00 1.426849909911928687e-05 5.228090375088957131e+00
6.375000000000000000e+02 3.647675570322868044e+00 -3.743715834808653664e+00 -2.069412473747461379e-05 5.226944166389723812e+00
6.450000000000000000e+02 3.646792322833227296e+00 -3.742924221439241972e+00 1.316139741427987328e-05 5.225760803317077041e+00
6.525000000000000000e+02 3.645897253873835009e+00 -3.742037537157035576e+00 -1.888670911022465957e-05 5.224501097296637475e+00
6.600000000000000000e+02 3.645327696540948015e+00 -3.741079253708870400e+00 1.373200289399807692e-05 5.223417272044041937e+00
6.675000000000000000e+02 3.644656380422785169e+00 -3.740127287601305639e+00 -1.995046190634498076e-05 5.222266965525070859e+00
6.750000000000000000e+02 3.644112634416283303e+00 -3.739190511631152791e+00 1.450040069238674982e-05 5.221216579954817583e+00
6.825000000000000000e+02 3.643451041333306772e+00 -3.738165905303807879e+00 -1.887727840815820384e-05 5.220021056138082649e+00
6.900000000000000000e+02 3.642820931302524823e+00 -3.737108521864654254e+00 1.229599638203879273e-05 5.218824047798547028e+00
6.975000000000000000e+02 3.642076546994949648e+00 -3.735865388652294339e+00 -1.779941088400046871e-05 5.217414280715844122e+00
7.050000000000000000e+02 3.641275694638510529e+00 -3.734941681025588434e+00 1.118817308454026987e-05 5.216193827414064899e+00
7.125000000000000000e+02 3.640481294013329094e+00 -3.734100370465839092e+00 -1.622512903353705410e-05 5.215036877054401998e+00
7.200000000000000000e+02 3.639862474816264015e+00 -3.733190843538437775e+00 9.101258582893285501e-06 5.213953654371857205e+00
7.275000000000000000e+02 3.639121571274256173e+00 -3.732104391537955923e+00 -1.585838801021640081e-05 5.212658534769182062e+00
7.350000000000000000e+02 3.638295264604626045e+00 -3.731114441161794915e+00 9.272625597543023034e-06 5.211372890666769564e+00
7.425000000000000000e+02 3.637370151769244497e+00 -3.730137803713421629e+00 -1.667886320747762296e-05 5.210027798001848787e+00
7.500000000000000000e+02 3.636492950776233357e+00 -3.729165767164313916e+00 9.670774623661459644e-06 5.208719449166845372e+00
7.575000000000000000e+02 3.635558723070849929e+00 -3.728311727515685181e+00 -1.730826180047473600e-05 5.207455767140717562e+00
7.650000000000000000e+02 3.634482168469505226e+00 -3.727476425853433639e+00 1.179829621454265865e-05 5.206106139751194739e+00
7.725000000000000000e+02 3.633482164372302314e+00 -3.726659357724089183e+00 -1.927307857760651865e-05 5.204823014060670161e+00
7.800000000000000000e+02 3.632564597707984788e+00 -3.725688148531992372e+00 1.443860942762486862e-05 5.203487074726100836e+00
7.875000000000000000e+02 3.631590569198656748e+00 -3.724594575772478322e+00 -2.131947604174970080e-05 5.202024107654722229e+00
7.950000000000000000e+02 3.630661931549157284e+00 -3.723415646953375902e+00 1.779734138529851509e-05 5.200531717189525338e+00
8.025000000000000000e+02 3.629798293330620762e+00 -3.722268469188736439e+00 -2.627934842207690276e-05 5.199107443366904668e+00
8.100000000000000000e+02 3.629064291920543361e+00 -3.721125870075692177e+00 2.530103599992218375e-05 5.197776964864832649e+00
8.175000000000000000e+02 3.628395517140656779e+00 -3.719850249737312708e+00 -3.449386669540031305e-05 5.196396819957747049e+00
8.250000000000000000e+02 3.627648901974478868e+00 -3.718414135954997590e+00 3.386461737480192237e-05 5.194847470678364942e+00
8.325000000000000000e+02 3.626919866152877425e+00 -3.717097626731848958e+00 -4.336217919779162459e-05 5.193396045366675651e+00
8.400000000000000000e+02 3.626133135477637381e+00 -3.715743631358341403e+00 4.212873020911715835e-05 5.191877526672194598e+00
8.475000000000000000e+02 3.625354772791489211e+00 -3.714467273262514802e+00 -5.106934087438960273e-05 5.190420441096113002e+00
8.550000000000000000e+02 3.624652649574890528e+00 -3.713023025489361473e+00 5.278961320023625340e-05 5.188896493539949972e+00
8.625000000000000000e+02 3.623894555680199137e+00 -3.711782772196012825e+00 -6.317980186711788450e-05 5.187479455636561099e+00
8.700000000000000000e+02 3.623436061613118486e+00 -3.710483975421677183e+00 6.682078908433417019e-05 5.186229866572099390e+00
8.775000000000000000e+02 3.622961944048338268e+00 -3.708973825341327135e+00 -7.862760300524304657e-05 5.184818231266347333e+00
8.850000000000000000e+02 3.622307334310468363e+00 -3.707341382263258822e+00 8.276783126196315564e-05 5.183193084932450567e+00
8.925000000000000000e+02 3.621914269540665643e+00 -3.705693920073623193e+00 -9.560646294713385379e-05 5.181740095210633612e+00
9.000000000000000000e+02 3.621476754746231208e+00 -3.704021626528112954e+00 1.017462138797704731e-04 5.180238421666280679e+00
9.075000000000000000e+02 3.621584278892856723e+00 -3.702336279797663998e+00 -1.164725631106608081e-04 5.179108671518271478e+00
9.150000000000000000e+02 3.621442049411438546e+00 -3.700592009781960012e+00 1.245783640100945266e-04 5.177762427499660092e+00
9.225000000000000000e+02 3.621254114281894587e+00 -3.698694655762388095e+00 -1.411810973281691132e-04 5.176275063856334846e+00
9.300000000000000000e+02 3.621270870324866831e+00 -3.697167954020243119e+00 1.520622846204711077e-04 5.175195998184086932e+00
9.375000000000000000e+02 3.621328133668331617e+00 -3.695327104994138967e+00 -1.713861674387581052e-04 5.173921133335465328e+00
9.450000000000000000e+02 3.621197837845155476e+00 -3.693585143257374970e+00 1.847062471159934157e-04 5.172585912812123432e+00
9.525000000000000000e+02 3.621162700064233686e+00 -3.692057244791559167e+00 -2.083324987718537715e-04 5.171470394632145862e+00
9.600000000000000000e+02 3.621303149937530552e+00 -3.690646379014037137e+00 2.268930734033124108e-04 5.170561599106751949e+00
9.675000000000000000e+02 3.621525069675503694e+00 -3.689343976180033291e+00 -2.546598727731798069e-04 5.169787507211076161e+00
9.750000000000000000e+02 3.621771679423205992e+00 -3.688022985325095426e+00 2.747271372147751874e-04 5.169017673952491343e+00
9.825000000000000000e+02 3.622012886549875965e+00 -3.686450707698707419e+00 -3.069268872280837617e-04 5.168065040692674472e+00
9.900000000000000000e+02 3.622067275011796816e+00 -3.684869031934471462e+00 3.317937973685695409e-04 5.166975056772405317e+00
9.975000000000000000e+02 3.622295541565649923e+00 -3.683229024055707068e+00 -3.726896369798926014e-04 5.165965657356841767e+00
1.005000000000000000e+03 3.622244042938842057e+00 -3.681657002893566677e+00 4.022616226057510835e-04 5.164808840158131353e+00
1.012500000000000000e+03 3.622275168323647598e+00 -3.680043737898579082e+00 -4.530798336800958811e-04 5.163680810544159172e+00
1.020000000000000000e+03 3.621909718714094950e+00 -3.678582221800214214e+00 4.872840272377326775e-04 5.162382919786746349e+00
1.027500000000000000e+03 3.620978028167587848e+00 -3.676428982214001717e+00 -5.530782199722378322e-04 5.160194981551669002e+00
1.035000000000000000e+03 3.619704292378049360e+00 -3.675192532902602949e+00 5.824992277997627713e-04 5.158420267627335853e+00
1.042500000000000000e+03 3.617935346809479924e+00 -3.673531001716683342e+00 -6.727294639836431216e-04 5.155995214003979754e+00
1.050000000000000000e+03 3.617454914105002750e+00 -3.673511361892177085e+00 6.753352454211162615e-04 5.155644114716515070e+00
1.057500000000000000e+03 3.616574907385764703e+00 -3.675390038184694230e+00 -8.389432807291063911e-04 5.156365648142640090e+00
1.065000000000000000e+03 3.619194046099016848e+00 -3.684569007262974427e+00 7.008504579268162987e-04 5.164747312675887159e+00
1.072500000000000000e+03 3.626377552811200999e+00 -3.704532383373831728e+00 -1.188576291851420417e-03 5.184030839772460375e+00
1.080000000000000000e+03 3.643397927186314167e+00 -3.753963316791288474e+00 4.191409332155748325e-04 5.231308556692034983e+00
1.087500000000000000e+03 3.655676820105191904e+00 -3.849386769122255636e+00 -1.800787220681242468e-03 5.308649051706328059e+00
1.095000000000000000e+03 3.634245682601034755e+00 -3.966882604950952906e+00 4.695172874733588358e-04 5.379953485246243616e+00
1.102500000000000000e+03 3.613017028159546840e+00 -4.024453950275398206e+00 -1.087436745053895100e-03 5.408338268468122934e+00
1.110000000000000000e+03 3.634928504886174583e+00 -4.030479538106863657e+00 1.515752811209988274e-03 5.427473891253530525e+00
1.117500000000000000e+03 3.649726161771442268e+00 -4.032149781452201154e+00 -8.564490218102059974e-04 5.438633435844786312e+00
1.125000000000000000e+03 3.647737961640946658e+00 -4.037603118366912547e+00 1.700965884010687598e-03 5.441344877098639010e+00
1.132500000000000000e+03 3.641339977748317303e+00 -4.039435851583597525e+00 -1.015799310529380160e-03 5.438418875413630893e+00
1.140000000000000000e+03 3.633023891903889968e+00 -4.043839615250568897e+00 1.694342363465213162e-03 5.436129533391418356e+00
1.147500000000000000e+03 3.627228043668976998e+00 -4.053534883943317624e+00 -1.256778619346650633e-03 5.439478827573146269e+00
1.155000000000000000e+03 3.623738913017408247e+00 -4.067472754037313898e+00 1.722081589407963931e-03 5.447551861168232534e+00
1.162500000000000000e+03 3.622119798725085271e+00 -4.076432545166375654e+00 -1.466363862352906789e-03 5.453169379528830518e+00
1.170000000000000000e+03 3.622471498526476985e+00 -4.085768916973522735e+00 1.766743609494035193e-03 5.460385565317401380e+00
1.177500000000000000e+03 3.621860844670127033e+00 -4.082110222991782500e+00 -1.675163270031433107e-03 5.457243137059279547e+00
1.185000000000000000e+03 3.623249679350756036e+00 -4.093616942604828779e+00 1.828884672609320475e-03 5.466776130089452401e+00
1.192500000000000000e+03 3.621166049312243729e+00 -4.078073486403348547e+00 -1.851914564528820469e-03 5.453762952933062458e+00
1.200000000000000000e+03 3.623941230325711693e+00 -4.099873615726619569e+00 1.932517608688592934e-03 5.471920818178038104e+00
1.207500000000000000e+03 3.620176381232528939e+00 -4.072953926816906822e+00 -1.994270293669042887e-03 5.449278364914120765e+00
1.215000000000000000e+03 3.624553092145606392e+00 -4.104090619368863990e+00 2.056952005690422872e-03 5.475486203144460440e+00
1.222500000000000000e+03 3.619584499124308685e+00 -4.069741963870638024e+00 -2.124935616426277749e-03 5.446484748362193429e+00
1.230000000000000000e+03 3.624865668639274396e+00 -4.106377642715223431e+00 2.186449379787692646e-03 5.477407529190426949e+00
1.237500000000000000e+03 3.619264979677661032e+00 -4.068136333087310597e+00 -2.252250776014482186e-03 5.445072753447814939e+00
1.245000000000000000e+03 3.625032857757185312e+00 -4.107492719004943282e+00 2.315557407835732839e-03 5.478354225340304140e+00
1.252500000000000000e+03 3.619049890821157689e+00 -4.067432191655781182e+00 -2.379465610946388844e-03 5.444403769727863995e+00
1.260000000000000000e+03 3.625147398622310835e+00 -4.107959131756030224e+00 2.442684897474776441e-03 5.478779778073342044e+00
1.267500000000000000e+03 3.618895430676905445e+00 -4.067175921257796034e+00 -2.506130123579821799e-03 5.444109697032342154e+00
1.275000000000000000e+03 3.625231669678635082e+00 -4.108096521614131191e+00 2.568462738573794226e-03 5.478938609506398549e+00
1.282500000000000000e+03 3.618764230284906791e+00 -4.067135219052309125e+00 -2.631387724104416407e-03 5.443992135248410413e+00
1.290000000000000000e+03 3.625300378928508316e+00 -4.108068955050483417e+00 2.692965604185344405e-03 5.478963463007624490e+00
1.297500000000000000e+03 3.618646931742608430e+00 -4.067215128441294070e+00 -2.755125675057614170e-03 5.443973926126888685e+00
1.305000000000000000e+03 3.625357058923101228e+00 -4.107945735681520993e+00 2.815973986936307679e-03 5.478908641481170072e+00
1.312500000000000000e+03 3.618550632698632530e+00 -4.067371741699150611e+00 -2.877317780184025352e-03 5.444026987950561391e+00
1.320000000000000000e+03 3.625404755118116551e+00 -4.107761971044783245e+00 2.937388753486536597e-03 5.478802485712316539e+00
1.327500000000000000e+03 3.618471222708055546e+00 -4.067575753615744638e+00 -2.997900459022990582e-03 5.444126696576429225e+00
1.335000000000000000e+03 3.625442815098459892e+00 -4.107536282083158241e+00 3.057173360607120388e-03 5.478658527457933580e+00
1.342500000000000000e+03 3.618401634892616681e+00 -4.067811223175241686e+00 -3.116838637658269750e-03 5.444256446335634436e+00
1.350000000000000000e+03 3.625470568054558473e+00 -4.107275618216851498e+00 3.175309922428117687e-03 5.478481534734014780e+00
1.357500000000000000e+03 3.618339670052256540e+00 -4.068072379462840615e+00 -3.234127222547590434e-03 5.444410465055075754e+00
1.365000000000000000e+03 3.625490022552957825e+00 -4.106981706534246435e+00 3.291802621465647963e-03 5.478274133100907051e+00
1.372500000000000000e+03 3.618286461007547583e+00 -4.068356334429605425e+00 -3.349783932204942419e-03 5.444587348813168859e+00
1.380000000000000000e+03 3.625506059219002264e+00 -4.106657847140390061e+00 3.406679014298191668e-03 5.478042028350580850e+00
1.387500000000000000e+03 3.618241402637583093e+00 -4.068655501749791625e+00 -3.463847595529148931e-03 5.444781027545533725e+00
1.395000000000000000e+03 3.625523081932308767e+00 -4.106311609557345754e+00 3.519986252309389215e-03 5.477793811628236753e+00
1.402500000000000000e+03 3.618204436077586461e+00 -4.068962816185501374e+00 -3.576372371291427696e-03 5.444986182828301047e+00
1.410000000000000000e+03 3.625542149136082415e+00 -4.105948817150389729e+00 3.631783315495944447e-03 5.477534550696236515e+00
1.417500000000000000e+03 3.618175817116849657e+00 -4.069273228398888165e+00 -3.687421740006799082e-03 5.445199211049324362e+00
1.425000000000000000e+03 3.625562974254950888e+00 -4.105573759831918856e+00 3.742135941267261349e-03 5.477267273129019287e+00
1.432500000000000000e+03 3.618155424867194991e+00 -4.069582586614621356e+00 -3.797063492008647626e-03 5.445416928524760003e+00
1.440000000000000000e+03 3.625585028593622638e+00 -4.105189827916091438e+00 3.851112570429123926e-03 5.476994171427973512e+00
1.447500000000000000e+03 3.618142437316232307e+00 -4.069887647991003554e+00 -3.905366347650736716e-03 5.445636364637717719e+00
1.455000000000000000e+03 3.625607787777656466e+00 -4.104800132396020373e+00 3.958782003597565054e-03 5.476717231121881468e+00
1.462500000000000000e+03 3.618135350348954837e+00 -4.070186318878406873e+00 -4.012397773434209919e-03 5.445854954290060945e+00
1.470000000000000000e+03 3.625630413946337782e+00 -4.104407398472262436e+00 4.065210931272975059e-03 5.476437940587517872e+00
1.477500000000000000e+03 3.618132429884497014e+00 -4.070477692135479053e+00 -4.118222246102708033e-03 5.446070866423695200e+00
1.485000000000000000e+03 3.625651446627404795e+00 -4.104013974555961397e+00 4.170463396163210865e-03 5.476157093121685193e+00
1.492500000000000000e+03 3.618132248917218963e+00 -4.070761941466235712e+00 -4.222902937329096017e-03 5.446283281987262193e+00
1.500000000000000000e+03 3.625669130592417133e+00 -4.103621914449849584e+00 4.274603957838916772e-03 5.475875065550968479e+00
1.507500000000000000e+03 3.618133745563624881e+00 -4.071040014005217422e+00 -4.326505128793149343e-03 5.446492202791122672e+00
1.515000000000000000e+03 3.625681698203436110e+00 -4.103233525214898592e+00 4.377700203322766603e-03 5.475592415747716046e+00
1.522500000000000000e+03 3.618136309095734138e+00 -4.071312466990746337e+00 -4.429097634011927055e-03 5.446697639118315948e+00
1.530000000000000000e+03 3.625687746063773531e+00 -4.102850885338586551e+00 4.479823582167016816e-03 5.475309770971863443e+00
1.537500000000000000e+03 3.618139584883925952e+00 -4.071580084340976846e+00 -4.530753281159758880e-03 5.446899940941764662e+00
1.545000000000000000e+03 3.625686503052364618e+00 -4.102475765684095776e+00 4.581048811699192126e-03 5.475027946271106671e+00
1.552500000000000000e+03 3.618143352471078877e+00 -4.071843602570482723e+00 -4.631547496449522731e-03 5.447099512039139668e+00
1.560000000000000000e+03 3.625677777025360982e+00 -4.102110007958125415e+00 4.681452189785973404e-03 5.474748192949186354e+00
1.567500000000000000e+03 3.618147599672152825e+00 -4.072104169954839925e+00 -4.731558017209580407e-03 5.447297202431516716e+00
1.575000000000000000e+03 3.625661549572866349e+00 -4.101754982469426380e+00 4.781113422590009022e-03 5.474471524020326996e+00
1.582500000000000000e+03 3.618152819160431743e+00 -4.072363710507267420e+00 -4.830868098465438375e-03 5.447494777486407536e+00
1.590000000000000000e+03 3.625637953720277640e+00 -4.101411755848292096e+00 4.880119109858738896e-03 5.474198825219089848e+00
1.597500000000000000e+03 3.618160221828147005e+00 -4.072627216697357611e+00 -4.929568762914283454e-03 5.447696773651389712e+00
1.605000000000000000e+03 3.625606940304332948e+00 -4.101077616262476688e+00 4.978563380747245450e-03 5.473928030791545218e+00
1.612500000000000000e+03 3.618170804402098373e+00 -4.072897630307599215e+00 -5.027756505144964465e-03 5.447906052340519167e+00
1.620000000000000000e+03 3.625569815283167685e+00 -4.100756497304987924e+00 5.076543195310282905e-03 5.473662951531845344e+00
1.627500000000000000e+03 3.618184925893888515e+00 -4.073172799606022743e+00 -5.125527777334149687e-03 5.448121243552783710e+00
1.635000000000000000e+03 3.625527968792479960e+00 -4.100451538824156472e+00 5.174153106175851009e-03 5.473406859224178689e+00
1.642500000000000000e+03 3.618203393192497064e+00 -4.073453773564572167e+00 -5.222975314118402657e-03 5.448343667514769173e+00
1.650000000000000000e+03 3.625482581546402905e+00 -4.100163561488284536e+00 5.271484565907497838e-03 5.473161149518821489e+00
1.657500000000000000e+03 3.618227013720686447e+00 -4.073740489687335931e+00 -5.320190446033126047e-03 5.448573813812428668e+00
1.665000000000000000e+03 3.625434842924784018e+00 -4.099895243235960329e+00 5.368630088228261606e-03 5.472928615283679576e+00
1.672500000000000000e+03 3.618256639229319394e+00 -4.074032868924831519e+00 -5.417268177523922902e-03 5.448812189018947372e+00
1.680000000000000000e+03 3.625385712447196429e+00 -4.099645749146542784e+00 5.465687572668892664e-03 5.472709265642769161e+00
1.687500000000000000e+03 3.618292900909459320e+00 -4.074331051226024236e+00 -5.514308585922521322e-03 5.449059316923934304e+00
