 z uu uv uw vv vw ww tke
8.520000000000000000e+02 3.036319327868548714e-03 -1.403096638529464707e-03 -5.515315694673731534e-03 1.631840906057639576e-03 3.318180187952405377e-03 1.420543612748169891e-02 9.436798180703944577e-03
8.580000000000000000e+02 2.922779034402694150e-03 -1.559810391554275130e-03 -5.236459575397842819e-03 1.647800501462878863e-03 3.702269856586617395e-03 1.400030634749323266e-02 9.285442941679402512e-03
8.640000000000000000e+02 3.083378911693785036e-03 -1.614644046836140583e-03 -5.515573122476582872e-03 1.809437425439366790e-03 3.721542262384582370e-03 1.379205504453035781e-02 9.342435690831754277e-03
8.700000000000000000e+02 3.099525290464765631e-03 -1.736925660854919239e-03 -5.357294133605922624e-03 1.746868005997076478e-03 3.839066630210849138e-03 1.344137461150284388e-02 9.143883953982342994e-03
8.760000000000000000e+02 3.111092305130179567e-03 -1.767095678769887079e-03 -5.459259807541238900e-03 1.967065774961044601e-03 3.983840921051797976e-03 1.339388984111775441e-02 9.236023960604489505e-03
8.820000000000000000e+02 3.206787964967051582e-03 -1.843350433492194941e-03 -5.367941228836634743e-03 1.793636370397612033e-03 3.854200793988501149e-03 1.291921972705707515e-02 8.959822031210869925e-03
8.880000000000000000e+02 3.114274882090566597e-03 -1.861680329370980682e-03 -5.362239233892547238e-03 2.077812305969388776e-03 4.065814650375903366e-03 1.302594287435961812e-02 9.109015031209786312e-03
8.940000000000000000e+02 3.266851100379991948e-03 -1.884240111347808928e-03 -5.273660008422879908e-03 1.791827000608903512e-03 3.754780977937061722e-03 1.242726269156250486e-02 8.742970396275700704e-03
9.000000000000000000e+02 3.076979385319646067e-03 -1.889972142573907287e-03 -5.211609464648247689e-03 2.139750910281938961e-03 3.961734275713275737e-03 1.267189292221626400e-02 8.944311608908924946e-03
9.060000000000000000e+02 3.308255452283125845e-03 -1.867647809797894380e-03 -5.080035656969880513e-03 1.753512455388980470e-03 3.553784797673764650e-03 1.194155296279269564e-02 8.501660435232399893e-03
9.120000000000000000e+02 2.991804415775945174e-03 -1.865172051989095765e-03 -4.991947813089375394e-03 2.188562645024116383e-03 3.712553107323688512e-03 1.229058813854397476e-02 8.735477599672018811e-03
9.180000000000000000e+02 3.359826857507502290e-03 -1.806581473551808906e-03 -4.796988477240069805e-03 1.687314941387242553e-03 3.267128151840156987e-03 1.143555030443892638e-02 8.241346051666835829e-03
9.240000000000000000e+02 2.870031350385096255e-03 -1.823223548030334555e-03 -4.701192945454700511e-03 2.274902240581764233e-03 3.391436688846817971e-03 1.183712621767150051e-02 8.491029904319180935e-03
9.300000000000000000e+02 3.463705981681650115e-03 -1.723270613661203720e-03 -4.451154932392042615e-03 1.610353904751815049e-03 2.918048602743766266e-03 1.089273361225687534e-02 7.983396749345169491e-03
9.360000000000000000e+02 2.738248144203947812e-03 -1.809504832972002979e-03 -4.348616014095695557e-03 2.421734799051387162e-03 3.101762389446411413e-03 1.127669671227105735e-02 8.218339827763196381e-03
9.420000000000000000e+02 3.672611148324816076e-03 -1.656088411033231110e-03 -4.069686511344832239e-03 1.558290259804364589e-03 2.560236042522938318e-03 1.029459300023752646e-02 7.762747204183353782e-03
9.480000000000000000e+02 2.614873799163964802e-03 -1.846176293162763316e-03 -3.935668538346663928e-03 2.631510269544520050e-03 2.868216572514143987e-03 1.059386112098084816e-02 7.920122594844666505e-03
9.540000000000000000e+02 3.994571835044871504e-03 -1.621386894417442288e-03 -3.658225614549830487e-03 1.567280283132755411e-03 2.189768052866174902e-03 9.617912447142201032e-03 7.589882282659913756e-03
9.600000000000000000e+02 2.522006211209310272e-03 -1.913532726877653460e-03 -3.434479103165883652e-03 2.929370002895051103e-03 2.672623542459934016e-03 9.805176396905286931e-03 7.628276305504824370e-03
9.660000000000000000e+02 4.207616523093414898e-03 -1.652538774894236505e-03 -3.217622954493672312e-03 1.707069027408329373e-03 1.876093650507100778e-03 8.878011732367845077e-03 7.396348641434794674e-03
9.720000000000000000e+02 2.561585052343619360e-03 -2.034084104993891425e-03 -3.004954351132916365e-03 3.196097636748638799e-03 2.537845167072031068e-03 8.944381404702984179e-03 7.351032046897621602e-03
9.780000000000000000e+02 4.214661847121163769e-03 -1.840521116004940373e-03 -2.925751794971448785e-03 1.943900065793411009e-03 1.707006510162367924e-03 8.116173172942563879e-03 7.137367542928568787e-03
9.840000000000000000e+02 2.726233132091956946e-03 -2.181081957453352357e-03 -2.771544116887818352e-03 3.344300976572288451e-03 2.412976788790623800e-03 8.064559075828590592e-03 7.067546592246417778e-03
9.900000000000000000e+02 4.224368508399720806e-03 -2.049098708179178559e-03 -2.807735985110530047e-03 2.171613956316869633e-03 1.577299955611831958e-03 7.386439552332949195e-03 6.891211008524769817e-03
9.960000000000000000e+02 2.913519305485112731e-03 -2.305437934646333443e-03 -2.634831687183465318e-03 3.369071856267930216e-03 2.298272276385380369e-03 7.257352105269380786e-03 6.769971633511211867e-03
1.002000000000000000e+03 4.239653077177683860e-03 -2.198054058521260821e-03 -2.805968920707946346e-03 2.320808242027883137e-03 1.505337113592719253e-03 6.767180024030909451e-03 6.663820671618237573e-03
1.008000000000000000e+03 3.079183533078159399e-03 -2.372642423378231238e-03 -2.582834464951806221e-03 3.259422757791641170e-03 2.199948169871611750e-03 6.619816922410537430e-03 6.479211606640168999e-03
1.014000000000000000e+03 4.178429432919986315e-03 -2.296079310318745442e-03 -2.862821807465711684e-03 2.365299957993476174e-03 1.526408153279784413e-03 6.335950155054874237e-03 6.439839772984169014e-03
1.020000000000000000e+03 3.184182616125593931e-03 -2.344322380663076827e-03 -2.605859284178552518e-03 3.043752011894619667e-03 2.130342502592085484e-03 6.227981548035598294e-03 6.227958088027905730e-03
1.026000000000000000e+03 4.022417521660021957e-03 -2.353604340353109437e-03 -2.925793228952179147e-03 2.353021613095892476e-03 1.644211715414756322e-03 6.142805507904980540e-03 6.259122321330447269e-03
1.032000000000000000e+03 3.187286893769962232e-03 -2.217676444837866218e-03 -2.636847864352974066e-03 2.801095866996379177e-03 2.096146464214016306e-03 6.120587886182447986e-03 6.054485323474394914e-03
1.038000000000000000e+03 3.834641785334620863e-03 -2.352472766279842514e-03 -2.984067482995449595e-03 2.379769371275753092e-03 1.793778888259748520e-03 6.198358367318049407e-03 6.206384761964211030e-03
1.044000000000000000e+03 3.128304768128723108e-03 -2.041856511376974499e-03 -2.633482716735974314e-03 2.630873401609141061e-03 2.077456133807652552e-03 6.304970968321979043e-03 6.032074569029922256e-03
1.050000000000000000e+03 3.572428713140056011e-03 -1.981864511512817627e-03 -2.783421373982678058e-03 1.940538985526243411e-03 1.665040620769457332e-03 6.492553775358992155e-03 6.002760737012645571e-03
