# z, veer
3.960000000000000000e+02 2.372413596219444685e+02
4.020000000000000000e+02 2.373958893811812629e+02
4.080000000000000000e+02 2.375471941615345202e+02
4.140000000000000000e+02 2.376958410378744020e+02
4.200000000000000000e+02 2.378434687886766881e+02
4.260000000000000000e+02 2.379907649081848717e+02
4.320000000000000000e+02 2.381372131591117522e+02
4.380000000000000000e+02 2.382816645771459321e+02
4.440000000000000000e+02 2.384234440790170595e+02
4.500000000000000000e+02 2.385632782824417006e+02
4.560000000000000000e+02 2.387012106446645419e+02
4.620000000000000000e+02 2.388378942844611288e+02
4.680000000000000000e+02 2.389745853760758507e+02
4.740000000000000000e+02 2.391108650024081612e+02
4.800000000000000000e+02 2.392457721710749752e+02
4.860000000000000000e+02 2.393775144808743676e+02
4.920000000000000000e+02 2.395058948488118347e+02
4.980000000000000000e+02 2.396317509971680408e+02
5.040000000000000000e+02 2.397551586024953565e+02
5.100000000000000000e+02 2.398766142327953901e+02
5.160000000000000000e+02 2.399954063628792937e+02
5.220000000000000000e+02 2.401131258842216027e+02
5.280000000000000000e+02 2.402307301332732834e+02
5.340000000000000000e+02 2.403485607993818292e+02
5.400000000000000000e+02 2.404668272421694439e+02
5.460000000000000000e+02 2.405853602216465390e+02
5.520000000000000000e+02 2.407031702864789224e+02
5.580000000000000000e+02 2.408204309457233308e+02
5.640000000000000000e+02 2.409375474278895126e+02
5.700000000000000000e+02 2.410541086453716844e+02
5.760000000000000000e+02 2.411704521517856961e+02
5.820000000000000000e+02 2.412881238168343998e+02
5.880000000000000000e+02 2.414076801477601180e+02
5.940000000000000000e+02 2.415303735411769708e+02
6.000000000000000000e+02 2.416568813087523324e+02
6.060000000000000000e+02 2.417875228070510616e+02
6.120000000000000000e+02 2.419220064790116851e+02
6.180000000000000000e+02 2.420623537261938054e+02
6.240000000000000000e+02 2.422129410387512962e+02
6.300000000000000000e+02 2.423788259575857467e+02
6.360000000000000000e+02 2.425635456693038634e+02
6.420000000000000000e+02 2.427544163493475367e+02
6.480000000000000000e+02 2.429291497405705798e+02
6.540000000000000000e+02 2.430742799476870175e+02
6.600000000000000000e+02 2.431856535725912352e+02
6.660000000000000000e+02 2.432633303972030205e+02
6.720000000000000000e+02 2.433116652975197667e+02
6.780000000000000000e+02 2.433374563947086244e+02
6.840000000000000000e+02 2.433481188011945449e+02
6.900000000000000000e+02 2.433496227377164018e+02
6.960000000000000000e+02 2.433463198565456764e+02
7.020000000000000000e+02 2.433406712656555158e+02
7.080000000000000000e+02 2.433345346431387100e+02
7.140000000000000000e+02 2.433296645247827428e+02
7.200000000000000000e+02 2.433285249662205274e+02
7.260000000000000000e+02 2.433333051452509324e+02
7.320000000000000000e+02 2.433456797643339087e+02
7.380000000000000000e+02 2.433656845885047346e+02
7.440000000000000000e+02 2.433919653722441865e+02
7.500000000000000000e+02 2.434213160838032763e+02
7.560000000000000000e+02 2.434500754162379508e+02
7.620000000000000000e+02 2.434744776815764453e+02
7.680000000000000000e+02 2.434922485296342813e+02
7.740000000000000000e+02 2.435023088528593007e+02
7.800000000000000000e+02 2.435058600940300266e+02
7.860000000000000000e+02 2.435047709903842872e+02
7.920000000000000000e+02 2.435020740526572069e+02
7.980000000000000000e+02 2.434992523331724499e+02
8.040000000000000000e+02 2.434979751976881346e+02
8.100000000000000000e+02 2.434971499475569772e+02
8.160000000000000000e+02 2.434982632659454680e+02
8.220000000000000000e+02 2.434971403133607737e+02
8.280000000000000000e+02 2.435007319667027161e+02
8.340000000000000000e+02 2.434955653213937978e+02
8.400000000000000000e+02 2.435053254968926808e+02
8.460000000000000000e+02 2.434903755730775003e+02
8.520000000000000000e+02 2.435136916443982500e+02
8.580000000000000000e+02 2.434800986064926747e+02
8.640000000000000000e+02 2.435273482993470395e+02
8.700000000000000000e+02 2.434645280864168058e+02
8.760000000000000000e+02 2.435448322105263514e+02
8.820000000000000000e+02 2.434460713368133895e+02
8.880000000000000000e+02 2.435633709563967102e+02
8.940000000000000000e+02 2.434292779010780521e+02
9.000000000000000000e+02 2.435783379964273934e+02
9.060000000000000000e+02 2.434179711835739965e+02
9.120000000000000000e+02 2.435868329910227317e+02
9.180000000000000000e+02 2.434131033927650094e+02
9.240000000000000000e+02 2.435904326410990564e+02
9.300000000000000000e+02 2.434109491426558520e+02
9.360000000000000000e+02 2.435922906605932212e+02
9.420000000000000000e+02 2.434099741840708475e+02
9.480000000000000000e+02 2.435933272715838882e+02
9.540000000000000000e+02 2.434093577061554186e+02
9.600000000000000000e+02 2.435941852170636537e+02
9.660000000000000000e+02 2.434087792529976753e+02
9.720000000000000000e+02 2.435950195212372194e+02
9.780000000000000000e+02 2.434081843950548887e+02
9.840000000000000000e+02 2.435958228927700304e+02
9.900000000000000000e+02 2.434075828162095831e+02
9.960000000000000000e+02 2.435965781204961900e+02
1.002000000000000000e+03 2.434069805045663486e+02
1.008000000000000000e+03 2.435972934389683360e+02
1.014000000000000000e+03 2.434063692499246940e+02
1.020000000000000000e+03 2.435980104157458754e+02
1.026000000000000000e+03 2.434057169000803924e+02
1.032000000000000000e+03 2.435987859900440640e+02
1.038000000000000000e+03 2.434049632740488107e+02
1.044000000000000000e+03 2.435996791389712826e+02
1.050000000000000000e+03 2.434040562104762557e+02
