# z, u, v, w, u_mag
2.760000000000000000e+02 1.927731571637197661e+01 1.415306854734789255e+01 6.165415075636740107e-06 2.391493781164082932e+01
2.820000000000000000e+02 1.942181418492831568e+01 1.415982247417455042e+01 -2.305755051103285625e-06 2.403554531800821792e+01
2.880000000000000000e+02 1.956474487890135805e+01 1.416452532275667231e+01 6.561062718963543416e-06 2.415394418714167202e+01
2.940000000000000000e+02 1.970555229795986563e+01 1.416665717871098629e+01 -2.503183131167992389e-06 2.426938332522606601e+01
3.000000000000000000e+02 1.984452320680683357e+01 1.416731911582279224e+01 3.887198522367569271e-06 2.438274045785395572e+01
3.060000000000000000e+02 1.998172502229042280e+01 1.416652552239157714e+01 -2.153153557146291874e-06 2.449407643172127891e+01
3.120000000000000000e+02 2.011730301497873796e+01 1.416457366131882267e+01 8.713266258291188190e-06 2.460367914771031650e+01
3.180000000000000000e+02 2.025106253261541056e+01 1.416122939167885697e+01 -7.551634609143724883e-06 2.471125151795646957e+01
3.240000000000000000e+02 2.038223907121177092e+01 1.415607492173977455e+01 1.097517263493377083e-05 2.481592486179110679e+01
3.300000000000000000e+02 2.051165356959724306e+01 1.415098529521839588e+01 -6.730840754776107729e-06 2.491943653024088690e+01
3.360000000000000000e+02 2.064026897944513550e+01 1.414622853095535859e+01 6.921435297498453429e-06 2.502271938047318400e+01
3.420000000000000000e+02 2.076697874693770629e+01 1.414081653716144160e+01 -2.457037898092308362e-06 2.512429299728505683e+01
3.480000000000000000e+02 2.089062866693434017e+01 1.413394784120621317e+01 3.707843352504131588e-06 2.522274464997198606e+01
3.540000000000000000e+02 2.101232763588972574e+01 1.412543441494984187e+01 1.232121331490005604e-06 2.531888248104615613e+01
3.600000000000000000e+02 2.113310206908952793e+01 1.411604083069972049e+01 -1.035712745807018746e-06 2.541398457142324574e+01
3.660000000000000000e+02 2.125205117177821634e+01 1.410517683453868010e+01 3.082823813568335636e-06 2.550697341005976782e+01
3.720000000000000000e+02 2.136858539759901632e+01 1.409291471310314314e+01 -1.417609133167613346e-07 2.559739609814406336e+01
3.780000000000000000e+02 2.148184986671072849e+01 1.407916641796800228e+01 2.288780314500817083e-06 2.568448560358456945e+01
3.840000000000000000e+02 2.159351267571997468e+01 1.406436730664021439e+01 -2.287517263764737671e-07 2.576987034140003985e+01
3.900000000000000000e+02 2.170294103902800487e+01 1.404882910635953230e+01 3.662631731275156430e-06 2.585318643810147776e+01
3.960000000000000000e+02 2.181017278882737287e+01 1.403342482277881409e+01 -9.914271432867202724e-07 2.593493106478387489e+01
4.020000000000000000e+02 2.191604634369801374e+01 1.401811189118989809e+01 3.037871951000541003e-06 2.601577499005263050e+01
4.080000000000000000e+02 2.201986261541049927e+01 1.400271406260656448e+01 -1.373935964017217113e-06 2.609502540180167074e+01
4.140000000000000000e+02 2.212161253092100210e+01 1.398695050821666364e+01 3.700083867474408729e-06 2.617251469552586229e+01
4.200000000000000000e+02 2.222262442072904776e+01 1.397079902886484959e+01 -8.886642819440216967e-07 2.624934783284557938e+01
4.260000000000000000e+02 2.232246464113733708e+01 1.395362739356736093e+01 1.301547165605345269e-06 2.632481994417705096e+01
4.320000000000000000e+02 2.242112548280863749e+01 1.393572529274564964e+01 1.744559396605454365e-07 2.639907777462541816e+01
4.380000000000000000e+02 2.251862125155845362e+01 1.391774097242216790e+01 1.002193325556230384e-06 2.647247281321825696e+01
4.440000000000000000e+02 2.261439605758238258e+01 1.389971706898112558e+01 1.737368909873033112e-07 2.654454828485357609e+01
4.500000000000000000e+02 2.270738224230830937e+01 1.388062914587243846e+01 3.082342726363246155e-06 2.661385116407528884e+01
4.560000000000000000e+02 2.279840133405462410e+01 1.386098548691582977e+01 7.885659062900436142e-07 2.668134220868799389e+01
4.620000000000000000e+02 2.288915265903881746e+01 1.384148100376887847e+01 8.105233113735746445e-07 2.674882998986085170e+01
4.680000000000000000e+02 2.297910151922781807e+01 1.382111362398429399e+01 3.816310408639650009e-07 2.681533681380978962e+01
4.740000000000000000e+02 2.306768890622036849e+01 1.379978652484233592e+01 1.559333703166487939e-06 2.688033443998390482e+01
4.800000000000000000e+02 2.315415657436919616e+01 1.377758897232398461e+01 -8.926625550978722793e-07 2.694321667063360337e+01
4.860000000000000000e+02 2.323781255664596301e+01 1.375511608536885788e+01 3.781255426393178291e-06 2.700368772852700872e+01
4.920000000000000000e+02 2.331873720357676660e+01 1.373255455943800030e+01 -2.758731626117771146e-06 2.706190236286843387e+01
4.980000000000000000e+02 2.339772931920766297e+01 1.370994275969819043e+01 4.402156227140048108e-06 2.711855947075968842e+01
5.040000000000000000e+02 2.347523230996058174e+01 1.368751858137197530e+01 -4.179931770400551971e-06 2.717415494402793286e+01
5.100000000000000000e+02 2.355129025370898077e+01 1.366505127869850611e+01 6.644506293840742389e-06 2.722860442740228848e+01
5.160000000000000000e+02 2.362562726298070714e+01 1.364278792793474260e+01 -5.319753272445524280e-06 2.728178744173349557e+01
5.220000000000000000e+02 2.369947691629001341e+01 1.362058006797561305e+01 7.343571088739883732e-06 2.733469237972052923e+01
5.280000000000000000e+02 2.377329647032716053e+01 1.359816774957147167e+01 -7.812159007425318523e-06 2.738758461806401101e+01
5.340000000000000000e+02 2.384707924183939198e+01 1.357535959458145314e+01 9.736037593223967302e-06 2.744036400066254089e+01
5.400000000000000000e+02 2.392094388698060214e+01 1.355210771469939779e+01 -9.883239578149877273e-06 2.749311150006465354e+01
5.460000000000000000e+02 2.399466002545078069e+01 1.352837474086578240e+01 1.229152690161789871e-05 2.754561004709120553e+01
5.520000000000000000e+02 2.406721145200369349e+01 1.350413817565461549e+01 -1.296164891007864393e-05 2.759696387182470545e+01
5.580000000000000000e+02 2.414014329164445982e+01 1.348017553770346844e+01 1.487166714872319176e-05 2.764889962853218464e+01
5.640000000000000000e+02 2.421366686732030971e+01 1.345637802072861788e+01 -1.669257684664190373e-05 2.770154819858616335e+01
5.700000000000000000e+02 2.428749143960872203e+01 1.343280811723065860e+01 1.815324811097827597e-05 2.775468562862376487e+01
5.760000000000000000e+02 2.436120360468386536e+01 1.340904989780569956e+01 -1.939312376203828874e-05 2.780774820497124011e+01
5.820000000000000000e+02 2.443432867864495606e+01 1.338398774981171968e+01 2.077321785713832756e-05 2.785978366864310374e+01
5.880000000000000000e+02 2.450792160687040422e+01 1.335789126209381195e+01 -2.322014511007381996e-05 2.791185197114241490e+01
5.940000000000000000e+02 2.458287265354532281e+01 1.333054204857018554e+01 2.317855255032958171e-05 2.796463801320627951e+01
6.000000000000000000e+02 2.466070790911732047e+01 1.330237216368567665e+01 -2.897310014292401166e-05 2.801970056515309437e+01
6.060000000000000000e+02 2.474292868269668944e+01 1.327398012879189970e+01 2.412452238621342658e-05 2.807865859077243442e+01
6.120000000000000000e+02 2.483058816501250732e+01 1.324604573467657609e+01 -3.999025463341357217e-05 2.814277591544945523e+01
6.180000000000000000e+02 2.492555579844752955e+01 1.321837838141176036e+01 1.758619537405313842e-05 2.821362895651681768e+01
6.240000000000000000e+02 2.503083111660826887e+01 1.319003583743768893e+01 -6.770595520229885287e-05 2.829345422152691825e+01
6.300000000000000000e+02 2.514988615783643056e+01 1.315987953954340561e+01 -1.526056641912675372e-05 2.838484108195179800e+01
6.360000000000000000e+02 2.528467254615035031e+01 1.312674590182744794e+01 -1.304855253858953608e-04 2.848905270019028535e+01
6.420000000000000000e+02 2.542500002153573391e+01 1.309225597563543353e+01 -7.155000046486014267e-05 2.859786342774182089e+01
6.480000000000000000e+02 2.555320653190111457e+01 1.305983593381568042e+01 -1.899373585268098515e-04 2.869713711707586512e+01
6.540000000000000000e+02 2.565836271729425633e+01 1.303171622969335353e+01 -1.010191985982202830e-04 2.877806812893620858e+01
6.600000000000000000e+02 2.573739388837088171e+01 1.300898301204543195e+01 -2.149605458461077223e-04 2.883829196084687396e+01
6.660000000000000000e+02 2.579086370601925537e+01 1.299214140951002960e+01 -8.659226708306298227e-05 2.887844159775012542e+01
6.720000000000000000e+02 2.582276980909994890e+01 1.298091349232118574e+01 -1.973856036152269019e-04 2.890189536601105047e+01
6.780000000000000000e+02 2.583865589240935279e+01 1.297433245021129622e+01 -2.981827121193459529e-05 2.891313612972199820e+01
6.840000000000000000e+02 2.584408220622527708e+01 1.297103567211938113e+01 -1.515226362641674553e-04 2.891650655788977886e+01
6.900000000000000000e+02 2.584334518971650496e+01 1.296981654843148135e+01 4.778710419146090779e-05 2.891530099959351929e+01
6.960000000000000000e+02 2.583940117231211175e+01 1.296970195390496094e+01 -1.054864574328600902e-04 2.891172464118905339e+01
7.020000000000000000e+02 2.583387124414523583e+01 1.297011497367608079e+01 1.220238612474149585e-04 2.890696777429864639e+01
7.080000000000000000e+02 2.582793173959475652e+01 1.297059673942073310e+01 -7.426452416817977322e-05 2.890187602435788250e+01
7.140000000000000000e+02 2.582263985535487549e+01 1.297068777728595101e+01 1.912984406648693240e-04 2.889718793501873506e+01
7.200000000000000000e+02 2.581949160087334150e+01 1.296974950819296168e+01 -5.461530075898176365e-05 2.889395349957882431e+01
7.260000000000000000e+02 2.581991638967010161e+01 1.296726529491047053e+01 2.612114170510971786e-04 2.889321809121260998e+01
7.320000000000000000e+02 2.582515334624777026e+01 1.296291167067399996e+01 -4.615649825602915801e-05 2.889594477329022837e+01
7.380000000000000000e+02 2.583544885525550328e+01 1.295678829421563449e+01 3.264124744347257634e-04 2.890240094802145165e+01
7.440000000000000000e+02 2.585012992246916852e+01 1.294931510986111078e+01 -6.523978269146372771e-05 2.891217699909969241e+01
7.500000000000000000e+02 2.586725609767126244e+01 1.294132240961218194e+01 3.680062002385275683e-04 2.892391335672733632e+01
7.560000000000000000e+02 2.588440114508921752e+01 1.293365956081549051e+01 -1.282676697413886199e-04 2.893582161078932558e+01
7.620000000000000000e+02 2.589894035990085541e+01 1.292714299685271939e+01 3.815180045361300050e-04 2.894591746641200913e+01
7.680000000000000000e+02 2.590918387136981593e+01 1.292221941257226447e+01 -2.280855180601535281e-04 2.895288523582981810e+01
7.740000000000000000e+02 2.591443810965974848e+01 1.291915838443009257e+01 3.880253057189619317e-04 2.895622137040569655e+01
7.800000000000000000e+02 2.591553683426625909e+01 1.291770071687960630e+01 -3.349774466698862739e-04 2.895655437601810078e+01
7.860000000000000000e+02 2.591387188311411904e+01 1.291748578888787513e+01 4.176366097324894712e-04 2.895496840362622493e+01
7.920000000000000000e+02 2.591131203203690703e+01 1.291773251333154882e+01 -4.283536132602758098e-04 2.895278751158600272e+01
7.980000000000000000e+02 2.590893683746648790e+01 1.291814153043122460e+01 4.754043578213678766e-04 2.895084435511491705e+01
8.040000000000000000e+02 2.590756175296961317e+01 1.291817697218269068e+01 -5.136786963100563232e-04 2.894962957504691303e+01
8.100000000000000000e+02 2.590683632993353669e+01 1.291828117979398094e+01 5.505825859269456151e-04 2.894902688466962459e+01
8.160000000000000000e+02 2.590691406001065289e+01 1.291769137844970672e+01 -5.984519108830090549e-04 2.894883325835077770e+01
8.220000000000000000e+02 2.590666498840304399e+01 1.291820118072328505e+01 6.371381394852684800e-04 2.894883785185397684e+01
8.280000000000000000e+02 2.590731821056720108e+01 1.291649913028780361e+01 -6.857095242146528640e-04 2.894866295904717646e+01
8.340000000000000000e+02 2.590634698440186412e+01 1.291893182559541842e+01 7.307338380944641745e-04 2.894887932415660359e+01
8.400000000000000000e+02 2.590795240453580206e+01 1.291422202349682635e+01 -7.786284563321870574e-04 2.894821460598434015e+01
8.460000000000000000e+02 2.590537203102370611e+01 1.292137574989060589e+01 8.284829227322734703e-04 2.894909760289585066e+01
8.520000000000000000e+02 2.590910954410876244e+01 1.291007600034666680e+01 -8.783607955399875232e-04 2.894740092780131491e+01
8.580000000000000000e+02 2.590364601032795377e+01 1.292631755701418861e+01 9.309798857205349660e-04 2.894975929226141531e+01
8.640000000000000000e+02 2.591107863564680258e+01 1.290334866699798511e+01 -9.845381736421153062e-04 2.894616388839989796e+01
8.700000000000000000e+02 2.590109493992264689e+01 1.293383730219668593e+01 1.040048263685676823e-03 2.895083535113073836e+01
8.760000000000000000e+02 2.591361000376450363e+01 1.289474216552919650e+01 -1.097577126381074847e-03 2.894459466199787556e+01
8.820000000000000000e+02 2.589816734854655067e+01 1.294279994849472892e+01 1.156972009446006512e-03 2.895222174304870322e+01
8.880000000000000000e+02 2.591633242116606795e+01 1.288563664260853336e+01 -1.218650637419222164e-03 2.894297702958057172e+01
8.940000000000000000e+02 2.589554208344785025e+01 1.295097500510395960e+01 1.282446957932626471e-03 2.895352923260161759e+01
9.000000000000000000e+02 2.591861278949571812e+01 1.287832722768223270e+01 -1.348484137535871851e-03 2.894176571899997441e+01
9.060000000000000000e+02 2.589373165546821909e+01 1.295645814840785981e+01 1.416732466197768948e-03 2.895436320840042654e+01
9.120000000000000000e+02 2.592001303093258002e+01 1.287423148736476897e+01 -1.487212112493572309e-03 2.894119752404466439e+01
9.180000000000000000e+02 2.589283137317601913e+01 1.295875839150081177e+01 1.559866284189272406e-03 2.895458751220959570e+01
9.240000000000000000e+02 2.592078641001204176e+01 1.287258543625851992e+01 -1.634795267165862218e-03 2.894115800378062531e+01
9.300000000000000000e+02 2.589229707256696145e+01 1.295970837143655885e+01 1.711947678612994045e-03 2.895453490729055446e+01
9.360000000000000000e+02 2.592138603868134794e+01 1.287183533264492930e+01 -1.791452002230441111e-03 2.894136144355291052e+01
9.420000000000000000e+02 2.589195385262286919e+01 1.296008754680869757e+01 1.873277800191019363e-03 2.895439771496668158e+01
9.480000000000000000e+02 2.592190955033875355e+01 1.287151066841345681e+01 -1.957551438071081229e-03 2.894168594700441233e+01
9.540000000000000000e+02 2.589169778499802632e+01 1.296030775662472223e+01 2.044252229502573504e-03 2.895426731096930695e+01
9.600000000000000000e+02 2.592242480664727822e+01 1.287128265487599954e+01 -2.133501769991315820e-03 2.894204605050969192e+01
9.660000000000000000e+02 2.589148445574188528e+01 1.296052786826490433e+01 2.225275473509066675e-03 2.895417508577728327e+01
