 z uu uv uw vv vw ww tke
8.520000000000000000e+02 5.186667128025118124e-03 -4.559837828316801503e-04 1.700823110030083625e-05 1.670701598411881159e-03 1.280544379728920774e-06 3.398632920615966661e-03 5.128000823526482864e-03
8.580000000000000000e+02 4.965965965210847148e-03 -3.331290201082879069e-04 1.623978816703479939e-05 1.600092572095810836e-03 3.665708182092412290e-06 3.160035946324762316e-03 4.863047241815710367e-03
8.640000000000000000e+02 4.865797316568864703e-03 -4.386998809495310111e-04 1.706043655072726501e-05 1.606737913791036554e-03 -3.418225946894279216e-06 2.887510779430276214e-03 4.680023004895088844e-03
8.700000000000000000e+02 4.669271428652922197e-03 -2.948536145188086462e-04 1.452205416782315310e-05 1.506457055565220936e-03 5.104271643230446467e-06 2.684984394032744002e-03 4.430356439125443350e-03
8.760000000000000000e+02 4.583434956416629867e-03 -4.081377907153069099e-04 1.671716844861016580e-05 1.525219554756935669e-03 -6.397705890729205310e-06 2.450382558971334578e-03 4.279518535072449406e-03
8.820000000000000000e+02 4.416917986782818023e-03 -2.595481898187443977e-04 1.239952097694866028e-05 1.394002976252832569e-03 6.720589208767197023e-06 2.276015985029849510e-03 4.043468474032750268e-03
8.880000000000000000e+02 4.327615999496919191e-03 -3.467662518094215469e-04 1.538025456683387904e-05 1.376730074886935900e-03 -6.415058507674811816e-06 2.073878977903722762e-03 3.889112526143788818e-03
8.940000000000000000e+02 4.209178033435296250e-03 -2.381752661704155175e-04 1.012173064622480551e-05 1.255672476504275919e-03 8.195046869426581855e-06 1.922281991788399530e-03 3.693566250863985524e-03
9.000000000000000000e+02 4.097714704738655150e-03 -2.629772012115665731e-04 1.328984617964628118e-05 1.207177396548024702e-03 -5.123359002829098804e-06 1.746070895282830467e-03 3.525481498284755051e-03
9.060000000000000000e+02 4.042334294850110331e-03 -2.345334265731452276e-04 7.612467571505529336e-06 1.139434172006535467e-03 9.909850259208947637e-06 1.614542838665735660e-03 3.398155652761190946e-03
9.120000000000000000e+02 3.908923195345551278e-03 -1.925807095651237014e-04 1.110715276112613527e-05 1.092532951000701807e-03 -3.571351579186330332e-06 1.458081653678097288e-03 3.229768900012175079e-03
9.180000000000000000e+02 3.904074579854113942e-03 -2.329827204949282181e-04 5.174895279223213216e-06 1.069045865177062609e-03 1.139566845220508565e-05 1.345010875230960622e-03 3.159065660131068261e-03
9.240000000000000000e+02 3.768427827700128463e-03 -1.552569932766147045e-04 9.048052788035612734e-06 1.029191115897306556e-03 -2.571323594782675900e-06 1.204536410043353196e-03 3.001077676820393999e-03
9.300000000000000000e+02 3.790356262440263899e-03 -2.242862449855380141e-04 2.892616052831420273e-06 1.033402136905763741e-03 1.410249428809209673e-05 1.107390854394253894e-03 2.965574626870140767e-03
9.360000000000000000e+02 3.660624804462332595e-03 -1.317171328936950713e-04 7.284468270153231414e-06 1.003910424591563733e-03 -3.233448552210095697e-06 9.813836070051338255e-04 2.822959418029515402e-03
9.420000000000000000e+02 3.702570321099329931e-03 -2.152749074623159294e-04 8.519717025160387344e-07 1.020351711002732021e-03 1.668524166045275760e-05 8.976282951890519456e-04 2.810275163645556840e-03
9.480000000000000000e+02 3.579616102764026763e-03 -1.161349699638122959e-04 5.746437303613362023e-06 1.001242904731384489e-03 -4.614128773314572454e-06 7.852545205241093706e-04 2.683056764009760040e-03
9.540000000000000000e+02 3.636877410833062613e-03 -2.060472635168452001e-04 -9.088754833633271553e-07 1.021449811299014309e-03 1.875840780575546200e-05 7.129132140562860660e-04 2.685620218094181277e-03
9.600000000000000000e+02 3.519627308903341273e-03 -1.037479319613851205e-04 4.352529974657104374e-06 1.013913101047224158e-03 -6.035549038454411439e-06 6.135775024068131165e-04 2.573558956178689273e-03
9.660000000000000000e+02 3.590788497255169905e-03 -1.983129695114456480e-04 -2.401997867194514373e-06 1.033699225897655085e-03 2.040073473506485020e-05 5.512847399538635656e-04 2.587886231553344386e-03
9.720000000000000000e+02 3.476659900021849148e-03 -9.264406423291689392e-05 3.154327746611919979e-06 1.038605615179980695e-03 -7.383619218732751222e-06 4.645299246547263052e-04 2.489897719928278047e-03
9.780000000000000000e+02 3.561604144845847454e-03 -1.928090114099035158e-04 -3.695050257672798981e-06 1.054834364920830686e-03 2.161689494142744739e-05 4.115032144549441123e-04 2.513970862110811045e-03
9.840000000000000000e+02 3.447769501649946677e-03 -8.253775091824025359e-05 2.186546583846342451e-06 1.072171139739381759e-03 -8.600395300366845902e-06 3.370304052153778982e-04 2.428485523302353465e-03
9.900000000000000000e+02 3.546459578898065838e-03 -1.893221621433411944e-04 -4.777099408560149603e-06 1.081931757219628315e-03 2.228486298496598460e-05 2.928956339448230079e-04 2.460643485031258852e-03
9.960000000000000000e+02 3.430508054519725621e-03 -7.365232554236910908e-05 1.452941441038358494e-06 1.111147190107634325e-03 -9.626124020160513946e-06 2.305884556347210016e-04 2.386121850131040813e-03
1.002000000000000000e+03 3.542360111073281689e-03 -1.875200520751605022e-04 -5.629460776769958105e-06 1.112071120426156743e-03 2.226272620601866425e-05 1.952085253457085231e-04 2.424819878422573328e-03
1.008000000000000000e+03 3.422520036621853196e-03 -6.632314895200294854e-05 9.630986271455716487e-07 1.151800806500237603e-03 -1.045135172140379765e-05 1.451392645794371021e-04 2.359730053850764113e-03
1.014000000000000000e+03 3.546271077344579237e-03 -1.874841643138211173e-04 -6.294266306035427564e-06 1.142892423501740574e-03 2.147854189148193282e-05 1.184994823327191260e-04 2.403831491589519462e-03
1.020000000000000000e+03 3.421177021012038969e-03 -6.079515432648463242e-05 7.351003248300288357e-07 1.189967262358733588e-03 -1.110771578323654130e-05 8.094267035096745593e-05 2.346043476860869715e-03
1.026000000000000000e+03 3.554879893140389276e-03 -1.892795451077546314e-04 -6.857052242089234221e-06 1.171639716183877104e-03 1.999219952242445197e-05 6.303902289834961595e-05 2.394779316111308228e-03
1.032000000000000000e+03 3.423163958624871658e-03 -5.702144046848616295e-05 7.534139228828826183e-07 1.220904718062138265e-03 -1.169256127502840006e-05 3.853667043862430010e-05 2.341302673562817033e-03
1.038000000000000000e+03 3.564228647944418186e-03 -1.924300130092262908e-04 -7.431401121443390251e-06 1.193618329219029231e-03 1.810784054391713073e-05 2.919252497108991559e-05 2.393519751067268476e-03
1.044000000000000000e+03 3.424088518441118206e-03 -5.445654252397957970e-05 9.196638485649856931e-07 1.239020965876637967e-03 -1.265928670938872209e-05 1.861285171233824427e-05 2.340861168015047258e-03
1.050000000000000000e+03 3.570829275751947508e-03 -1.959499662418124765e-04 -8.285640937604606693e-06 1.203434439872604891e-03 1.633799584576079670e-05 1.725855019603614754e-05 2.395761132910294473e-03
